value_basis,format,scope,year,archetype_id,pair_key,pos_a,pos_b,pair_plugs,total_hvorp_a,total_hvorp_b,rel_diff_pct
ktc,regular,archetype,2023,2024_3,QB_vs_WR,QB,WR,38000,2008948.2,2389286.3,-17.3
ktc,regular,archetype,2023,2024_3,QB_vs_TE,QB,TE,13800,596108.4,511941.3,15.2
ktc,regular,archetype,2023,2024_3,RB_vs_WR,RB,WR,82800,3339645.6,4176491,-22.3
ktc,regular,archetype,2023,2024_3,RB_vs_TE,RB,TE,33400,1328529.5,1238363.7,7
ktc,regular,archetype,2023,2024_3,WR_vs_TE,WR,TE,44400,2063716.7,1597265.6,25.5
ktc,regular,archetype,2023,2024_4,QB_vs_RB,QB,RB,31600,1477663.1,1808904.3,-20.2
ktc,regular,archetype,2023,2024_4,QB_vs_WR,QB,WR,38000,1888063.4,1921538.5,-1.8
ktc,regular,archetype,2023,2024_4,QB_vs_TE,QB,TE,13800,571348.9,613815.4,-7.2
ktc,regular,archetype,2023,2024_4,RB_vs_WR,RB,WR,82800,4207300.5,3317726.9,23.6
ktc,regular,archetype,2023,2024_4,RB_vs_TE,RB,TE,33400,1676209.8,1494694.2,11.4
ktc,regular,archetype,2023,2024_4,WR_vs_TE,WR,TE,44400,1625370.6,1906053.2,-15.9
ktc,regular,archetype,2023,2024_5,QB_vs_RB,QB,RB,31600,2032823.3,2136879.6,-5
ktc,regular,archetype,2023,2024_5,QB_vs_WR,QB,WR,38000,2495893.2,2407466.9,3.6
ktc,regular,archetype,2023,2024_5,QB_vs_TE,QB,TE,13800,742361.6,648625.4,13.5
ktc,regular,archetype,2023,2024_5,RB_vs_WR,RB,WR,82800,4999209.3,4223439.7,16.8
ktc,regular,archetype,2023,2024_5,RB_vs_TE,RB,TE,33400,1993430.3,1576563.9,23.4
ktc,regular,archetype,2023,2024_5,WR_vs_TE,WR,TE,44400,2089444.9,2006050.7,4.1
ktc,regular,archetype,2023,2024_6,QB_vs_RB,QB,RB,31600,1870402.8,1482079.5,23.2
ktc,regular,archetype,2023,2024_6,QB_vs_WR,QB,WR,38000,2315929.2,2065551.6,11.4
ktc,regular,archetype,2023,2024_6,QB_vs_TE,QB,TE,13800,688000.5,529760.6,26
ktc,regular,archetype,2023,2024_6,RB_vs_WR,RB,WR,82800,3407491.3,3575090.1,-4.8
ktc,regular,archetype,2023,2024_6,RB_vs_TE,RB,TE,33400,1347547.8,1292199,4.2
ktc,regular,archetype,2023,2024_6,WR_vs_TE,WR,TE,44400,1769623.5,1652742.7,6.8
ktc,regular,archetype,2023,2025_1,QB_vs_RB,QB,RB,31600,1623346.2,1197909.4,30.2
ktc,regular,archetype,2023,2025_1,QB_vs_WR,QB,WR,38000,2009468.9,1920172.5,4.5
ktc,regular,archetype,2023,2025_1,QB_vs_TE,QB,TE,13800,592893.9,494562,18.1
ktc,regular,archetype,2023,2025_1,RB_vs_WR,RB,WR,82800,2758269.6,3278862.1,-17.2
ktc,regular,archetype,2023,2025_1,RB_vs_TE,RB,TE,33400,1097078.4,1197781.6,-8.8
ktc,regular,archetype,2023,2025_1,WR_vs_TE,WR,TE,44400,1605710.6,1548503.1,3.6
ktc,regular,archetype,2023,2025_2,QB_vs_RB,QB,RB,31600,1073183.7,1126256,-4.8
ktc,regular,archetype,2023,2025_2,QB_vs_WR,QB,WR,38000,1396674.5,1570700.7,-11.7
ktc,regular,archetype,2023,2025_2,QB_vs_TE,QB,TE,13800,413672.5,382569.6,7.8
ktc,regular,archetype,2023,2025_2,RB_vs_WR,RB,WR,82800,2582511.8,2675337.2,-3.5
ktc,regular,archetype,2023,2025_2,RB_vs_TE,RB,TE,33400,1028123,925594.5,10.5
ktc,regular,archetype,2023,2025_2,WR_vs_TE,WR,TE,44400,1319498.6,1196455.4,9.8
ktc,regular,archetype,2023,2025_3,QB_vs_RB,QB,RB,31600,1434163.1,1231314.2,15.2
ktc,regular,archetype,2023,2025_3,QB_vs_WR,QB,WR,38000,1841037.5,1733648.7,6
ktc,regular,archetype,2023,2025_3,QB_vs_TE,QB,TE,13800,558338.5,416187.1,29.2
ktc,regular,archetype,2023,2025_3,RB_vs_WR,RB,WR,82800,2834785.8,2960285.2,-4.3
ktc,regular,archetype,2023,2025_3,RB_vs_TE,RB,TE,33400,1132001.9,1021963.9,10.2
ktc,regular,archetype,2023,2025_3,WR_vs_TE,WR,TE,44400,1455666.6,1305777.2,10.9
ktc,regular,archetype,2023,2025_4,QB_vs_RB,QB,RB,31600,1007489.2,892449.5,12.1
ktc,regular,archetype,2023,2025_4,QB_vs_WR,QB,WR,38000,1306172.3,1316277.2,-0.8
ktc,regular,archetype,2023,2025_4,QB_vs_TE,QB,TE,13800,372009.6,283821,26.9
ktc,regular,archetype,2023,2025_4,RB_vs_WR,RB,WR,82800,2028812.3,2205589.2,-8.3
ktc,regular,archetype,2023,2025_4,RB_vs_TE,RB,TE,33400,806599.5,679069.4,17.2
ktc,regular,archetype,2023,2025_4,WR_vs_TE,WR,TE,44400,1074443.4,864905.2,21.6
ktc,regular,archetype,2023,2025_5,QB_vs_RB,QB,RB,31600,1455847.5,1434092.7,1.5
ktc,regular,archetype,2023,2025_5,QB_vs_WR,QB,WR,38000,1850648.4,2178996.8,-16.3
ktc,regular,archetype,2023,2025_5,QB_vs_TE,QB,TE,13800,537126.4,431096.3,21.9
ktc,regular,archetype,2023,2025_5,RB_vs_WR,RB,WR,82800,3313014.6,3808085.4,-13.9
ktc,regular,archetype,2023,2025_5,RB_vs_TE,RB,TE,33400,1320689.5,1047086.8,23.1
ktc,regular,archetype,2023,2025_5,WR_vs_TE,WR,TE,44400,1895583.6,1343016.6,34.1
ktc,regular,archetype,2023,2025_6,QB_vs_RB,QB,RB,31600,1367183.4,1272580.7,7.2
ktc,regular,archetype,2023,2025_6,QB_vs_WR,QB,WR,38000,1700243.3,1896020.4,-10.9
ktc,regular,archetype,2023,2025_6,QB_vs_TE,QB,TE,13800,497413.8,512381.6,-3
ktc,regular,archetype,2023,2025_6,RB_vs_WR,RB,WR,82800,2924199.1,3302157.2,-12.1
ktc,regular,archetype,2023,2025_6,RB_vs_TE,RB,TE,33400,1163747.8,1236336.2,-6
ktc,regular,archetype,2023,2025_6,WR_vs_TE,WR,TE,44400,1625135.4,1570441.6,3.4
ktc,regular,archetype,2023,2026_1,QB_vs_RB,QB,RB,31600,823683.2,828603.3,-0.6
ktc,regular,archetype,2023,2026_1,QB_vs_WR,QB,WR,38000,1071738,1203994.6,-11.6
ktc,regular,archetype,2023,2026_1,QB_vs_TE,QB,TE,13800,300150.2,274137.8,9.1
ktc,regular,archetype,2023,2026_1,RB_vs_WR,RB,WR,82800,1881648.7,1993306.9,-5.8
ktc,regular,archetype,2023,2026_1,RB_vs_TE,RB,TE,33400,744154.1,660622.9,11.9
ktc,regular,archetype,2023,2026_1,WR_vs_TE,WR,TE,44400,965869.3,859531.9,11.7
ktc,regular,archetype,2023,2026_2,QB_vs_RB,QB,RB,31600,1018786.2,1263076.3,-21.4
ktc,regular,archetype,2023,2026_2,QB_vs_WR,QB,WR,38000,1328952.9,1409355.4,-5.9
ktc,regular,archetype,2023,2026_2,QB_vs_TE,QB,TE,13800,395252.2,377228,4.7
ktc,regular,archetype,2023,2026_2,RB_vs_WR,RB,WR,82800,2915188.2,2382547.2,20.1
ktc,regular,archetype,2023,2026_2,RB_vs_TE,RB,TE,33400,1163917,909460.6,24.5
ktc,regular,archetype,2023,2026_2,WR_vs_TE,WR,TE,44400,1170539.4,1162029.4,0.7
ktc,regular,archetype,2023,2026_3,QB_vs_RB,QB,RB,31600,1298533.9,1146363.5,12.4
ktc,regular,archetype,2023,2026_3,QB_vs_WR,QB,WR,38000,1669037.7,1337264.8,22.1
ktc,regular,archetype,2023,2026_3,QB_vs_TE,QB,TE,13800,503037.7,365227,31.7
ktc,regular,archetype,2023,2026_3,RB_vs_WR,RB,WR,82800,2639692.5,2244867.3,16.2
ktc,regular,archetype,2023,2026_3,RB_vs_TE,RB,TE,33400,1055645,885965.6,17.5
ktc,regular,archetype,2023,2026_3,WR_vs_TE,WR,TE,44400,1091566.5,1122015.5,-2.8
ktc,regular,archetype,2023,2026_4,QB_vs_RB,QB,RB,31600,759462.2,1483374.1,-64.6
ktc,regular,archetype,2023,2026_4,QB_vs_WR,QB,WR,38000,989153.9,1346978.7,-30.6
ktc,regular,archetype,2023,2026_4,QB_vs_TE,QB,TE,13800,283069.9,334109.4,-16.5
ktc,regular,archetype,2023,2026_4,RB_vs_WR,RB,WR,82800,3437012,2262970.5,41.2
ktc,regular,archetype,2023,2026_4,RB_vs_TE,RB,TE,33400,1375373.7,824000.6,50.1
ktc,regular,archetype,2023,2026_4,WR_vs_TE,WR,TE,44400,1108913.1,1047717.8,5.7
ktc,regular,archetype,2023,2026_5,QB_vs_RB,QB,RB,31600,1575712.9,1138071.2,32.3
ktc,regular,archetype,2023,2026_5,QB_vs_WR,QB,WR,38000,1966395.7,1617030.3,19.5
ktc,regular,archetype,2023,2026_5,QB_vs_TE,QB,TE,13800,582740.7,384102,41.1
ktc,regular,archetype,2023,2026_5,RB_vs_WR,RB,WR,82800,2627683.6,2733539.3,-3.9
ktc,regular,archetype,2023,2026_5,RB_vs_TE,RB,TE,33400,1048221.5,933575.5,11.6
ktc,regular,archetype,2023,2026_5,WR_vs_TE,WR,TE,44400,1335487.4,1203482.4,10.4
ktc,regular,archetype,2023,2026_6,QB_vs_RB,QB,RB,31600,1488802.9,1466427,1.5
ktc,regular,archetype,2023,2026_6,QB_vs_WR,QB,WR,38000,1888107.4,1819523.9,3.7
ktc,regular,archetype,2023,2026_6,QB_vs_TE,QB,TE,13800,551315.5,480882.5,13.6
ktc,regular,archetype,2023,2026_6,RB_vs_WR,RB,WR,82800,3389371.3,3123844.7,8.2
ktc,regular,archetype,2023,2026_6,RB_vs_TE,RB,TE,33400,1350690.9,1171803.2,14.2
ktc,regular,archetype,2023,2026_6,WR_vs_TE,WR,TE,44400,1544422,1501621.8,2.8
ktc,regular,archetype,2023,2026_7,QB_vs_RB,QB,RB,31600,1260580.8,1113377,12.4
ktc,regular,archetype,2023,2026_7,QB_vs_WR,QB,WR,38000,1575442.4,1732094.8,-9.5
ktc,regular,archetype,2023,2026_7,QB_vs_TE,QB,TE,13800,462083.1,350608.2,27.4
ktc,regular,archetype,2023,2026_7,RB_vs_WR,RB,WR,82800,2560533,3001791.8,-15.9
ktc,regular,archetype,2023,2026_7,RB_vs_TE,RB,TE,33400,1018295.7,844860.8,18.6
ktc,regular,archetype,2023,2026_7,WR_vs_TE,WR,TE,44400,1477682,1071949.5,31.8
ktc,regular,year,2024,,QB_vs_RB,QB,RB,581400,29855830.5,27184962.9,9.4
ktc,regular,year,2024,,QB_vs_WR,QB,WR,741000,40258905.8,39062101,3
ktc,regular,year,2024,,QB_vs_TE,QB,TE,269800,10208701.6,10315081.5,-1
ktc,regular,year,2024,,RB_vs_WR,RB,WR,1835400,72922418.3,70272768.4,3.7
ktc,regular,year,2024,,RB_vs_TE,RB,TE,665000,26234784.8,19785893.5,28
ktc,regular,year,2024,,WR_vs_TE,WR,TE,1090600,32458778.8,34582306.9,-6.3
ktc,regular,archetype,2024,2024_1,QB_vs_RB,QB,RB,30600,2313050.1,1355454.8,52.2
ktc,regular,archetype,2024,2024_1,QB_vs_WR,QB,WR,39000,3064295.7,2358486.3,26
ktc,regular,archetype,2024,2024_1,QB_vs_TE,QB,TE,14200,814153.3,600748.3,30.2
ktc,regular,archetype,2024,2024_1,RB_vs_WR,RB,WR,96600,3594383.7,4332157.9,-18.6
ktc,regular,archetype,2024,2024_1,RB_vs_TE,RB,TE,35000,1294231.9,1161550.6,10.8
ktc,regular,archetype,2024,2024_1,WR_vs_TE,WR,TE,57400,2030931.6,2028476.6,0.1
ktc,regular,archetype,2024,2024_2,QB_vs_RB,QB,RB,30600,1842270.4,1576085.2,15.6
ktc,regular,archetype,2024,2024_2,QB_vs_WR,QB,WR,39000,2433537.3,2129110.2,13.3
ktc,regular,archetype,2024,2024_2,QB_vs_TE,QB,TE,14200,636007.8,757428.5,-17.4
ktc,regular,archetype,2024,2024_2,RB_vs_WR,RB,WR,96600,4253336.4,3825057.8,10.6
ktc,regular,archetype,2024,2024_2,RB_vs_TE,RB,TE,35000,1518904.7,1503843.4,1
ktc,regular,archetype,2024,2024_2,WR_vs_TE,WR,TE,57400,1770699.2,2585045.3,-37.4
ktc,regular,archetype,2024,2024_3,QB_vs_RB,QB,RB,30600,1283807.4,1514819.6,-16.5
ktc,regular,archetype,2024,2024_3,QB_vs_WR,QB,WR,39000,1768826.8,2921624.2,-49.2
ktc,regular,archetype,2024,2024_3,QB_vs_TE,QB,TE,14200,425400.6,610503.9,-35.7
ktc,regular,archetype,2024,2024_3,RB_vs_WR,RB,WR,96600,4068887.7,5491141.9,-29.8
ktc,regular,archetype,2024,2024_3,RB_vs_TE,RB,TE,35000,1469323.7,1175539.7,22.2
ktc,regular,archetype,2024,2024_3,WR_vs_TE,WR,TE,57400,2629725.3,2063929.3,24.1
ktc,regular,archetype,2024,2024_4,QB_vs_RB,QB,RB,30600,1894180.4,2027850.7,-6.8
ktc,regular,archetype,2024,2024_4,QB_vs_WR,QB,WR,39000,2607159.9,2325246.7,11.4
ktc,regular,archetype,2024,2024_4,QB_vs_TE,QB,TE,14200,671962.9,798242.6,-17.2
ktc,regular,archetype,2024,2024_4,RB_vs_WR,RB,WR,96600,5532979.4,4241507.4,26.4
ktc,regular,archetype,2024,2024_4,RB_vs_TE,RB,TE,35000,1987155.1,1590827.2,22.2
ktc,regular,archetype,2024,2024_4,WR_vs_TE,WR,TE,57400,1984701.7,2740771.4,-32
ktc,regular,archetype,2024,2024_5,QB_vs_RB,QB,RB,30600,2768852.2,2803442,-1.2
ktc,regular,archetype,2024,2024_5,QB_vs_WR,QB,WR,39000,3702892.8,3222547,13.9
ktc,regular,archetype,2024,2024_5,QB_vs_TE,QB,TE,14200,1024395.6,970009.1,5.5
ktc,regular,archetype,2024,2024_5,RB_vs_WR,RB,WR,96600,7806413.7,6094979.1,24.6
ktc,regular,archetype,2024,2024_5,RB_vs_TE,RB,TE,35000,2812847.4,1964403.1,35.5
ktc,regular,archetype,2024,2024_5,WR_vs_TE,WR,TE,57400,2935756.5,3347677.7,-13.1
ktc,regular,archetype,2024,2024_6,QB_vs_RB,QB,RB,30600,2013355.5,1524244.9,27.7
ktc,regular,archetype,2024,2024_6,QB_vs_WR,QB,WR,39000,2713279.2,2138335.8,23.7
ktc,regular,archetype,2024,2024_6,QB_vs_TE,QB,TE,14200,694128.3,593620.6,15.6
ktc,regular,archetype,2024,2024_6,RB_vs_WR,RB,WR,96600,4086331.2,3833710.8,6.4
ktc,regular,archetype,2024,2024_6,RB_vs_TE,RB,TE,35000,1464911.3,1144252.8,24.6
ktc,regular,archetype,2024,2024_6,WR_vs_TE,WR,TE,57400,1773988.4,1973375.8,-10.6
ktc,regular,archetype,2024,2025_1,QB_vs_RB,QB,RB,30600,1406704.1,1209487.2,15.1
ktc,regular,archetype,2024,2025_1,QB_vs_WR,QB,WR,39000,1936668.5,2291878.6,-16.8
ktc,regular,archetype,2024,2025_1,QB_vs_TE,QB,TE,14200,472946.7,557724.1,-16.5
ktc,regular,archetype,2024,2025_1,RB_vs_WR,RB,WR,96600,3180549.1,4141063.3,-26.2
ktc,regular,archetype,2024,2025_1,RB_vs_TE,RB,TE,35000,1148991.1,1060147.1,8
ktc,regular,archetype,2024,2025_1,WR_vs_TE,WR,TE,57400,1924607.7,1878946.7,2.4
ktc,regular,archetype,2024,2025_2,QB_vs_RB,QB,RB,30600,1246492.1,1142608.5,8.7
ktc,regular,archetype,2024,2025_2,QB_vs_WR,QB,WR,39000,1688227.6,1592055.8,5.9
ktc,regular,archetype,2024,2025_2,QB_vs_TE,QB,TE,14200,407098.7,410516.6,-0.8
ktc,regular,archetype,2024,2025_2,RB_vs_WR,RB,WR,96600,3021437.4,2772525.4,8.6
ktc,regular,archetype,2024,2025_2,RB_vs_TE,RB,TE,35000,1088070.6,768784.5,34.4
ktc,regular,archetype,2024,2025_2,WR_vs_TE,WR,TE,57400,1238348.7,1351542.5,-8.7
ktc,regular,archetype,2024,2025_3,QB_vs_RB,QB,RB,30600,1730486.1,1416963.1,19.9
ktc,regular,archetype,2024,2025_3,QB_vs_WR,QB,WR,39000,2333595.8,1973681.3,16.7
ktc,regular,archetype,2024,2025_3,QB_vs_TE,QB,TE,14200,590924.3,455511.4,25.9
ktc,regular,archetype,2024,2025_3,RB_vs_WR,RB,WR,96600,3808757,3533128,7.5
ktc,regular,archetype,2024,2025_3,RB_vs_TE,RB,TE,35000,1366159.3,848054.7,46.8
ktc,regular,archetype,2024,2025_3,WR_vs_TE,WR,TE,57400,1614818,1509625.5,6.7
ktc,regular,archetype,2024,2025_4,QB_vs_RB,QB,RB,30600,1121130.7,1083500.7,3.4
ktc,regular,archetype,2024,2025_4,QB_vs_WR,QB,WR,39000,1540262.3,1771389.6,-14
ktc,regular,archetype,2024,2025_4,QB_vs_TE,QB,TE,14200,371893.3,434273.3,-15.5
ktc,regular,archetype,2024,2025_4,RB_vs_WR,RB,WR,96600,2857358.8,3100759.5,-8.2
ktc,regular,archetype,2024,2025_4,RB_vs_TE,RB,TE,35000,1038387.8,807805,25
ktc,regular,archetype,2024,2025_4,WR_vs_TE,WR,TE,57400,1403921,1424981.4,-1.5
ktc,regular,archetype,2024,2025_5,QB_vs_RB,QB,RB,30600,1332145.4,1256590.5,5.8
ktc,regular,archetype,2024,2025_5,QB_vs_WR,QB,WR,39000,1785966.7,2266843.5,-23.7
ktc,regular,archetype,2024,2025_5,QB_vs_TE,QB,TE,14200,448009,428798.7,4.4
ktc,regular,archetype,2024,2025_5,RB_vs_WR,RB,WR,96600,3349728.7,4108517.7,-20.3
ktc,regular,archetype,2024,2025_5,RB_vs_TE,RB,TE,35000,1200507,800937.7,39.9
ktc,regular,archetype,2024,2025_5,WR_vs_TE,WR,TE,57400,1921676.3,1422062.3,29.9
ktc,regular,archetype,2024,2025_6,QB_vs_RB,QB,RB,30600,1742517.2,1510026.8,14.3
ktc,regular,archetype,2024,2025_6,QB_vs_WR,QB,WR,39000,2302609.7,2247730.9,2.4
ktc,regular,archetype,2024,2025_6,QB_vs_TE,QB,TE,14200,597778,803650,-29.4
ktc,regular,archetype,2024,2025_6,RB_vs_WR,RB,WR,96600,4042511,4096183.2,-1.3
ktc,regular,archetype,2024,2025_6,RB_vs_TE,RB,TE,35000,1453995.3,1604469.4,-9.8
ktc,regular,archetype,2024,2025_6,WR_vs_TE,WR,TE,57400,1901081.3,2751534.7,-36.6
ktc,regular,archetype,2024,2026_1,QB_vs_RB,QB,RB,30600,915281.5,1033487.7,-12.1
ktc,regular,archetype,2024,2026_1,QB_vs_WR,QB,WR,39000,1265070,1755336.3,-32.5
ktc,regular,archetype,2024,2026_1,QB_vs_TE,QB,TE,14200,296699.3,398032.2,-29.2
ktc,regular,archetype,2024,2026_1,RB_vs_WR,RB,WR,96600,2729911.1,3060371.9,-11.4
ktc,regular,archetype,2024,2026_1,RB_vs_TE,RB,TE,35000,985770.9,729090.7,29.9
ktc,regular,archetype,2024,2026_1,WR_vs_TE,WR,TE,57400,1388595.8,1298482.2,6.7
ktc,regular,archetype,2024,2026_2,QB_vs_RB,QB,RB,30600,1302002.3,1333467.6,-2.4
ktc,regular,archetype,2024,2026_2,QB_vs_WR,QB,WR,39000,1760156.5,1454180.2,19
ktc,regular,archetype,2024,2026_2,QB_vs_TE,QB,TE,14200,427820.3,405234.5,5.4
ktc,regular,archetype,2024,2026_2,RB_vs_WR,RB,WR,96600,3532315.3,2501275,34.2
ktc,regular,archetype,2024,2026_2,RB_vs_TE,RB,TE,35000,1272905.8,757255.9,50.8
ktc,regular,archetype,2024,2026_2,WR_vs_TE,WR,TE,57400,1106855.3,1332381.2,-18.5
ktc,regular,archetype,2024,2026_3,QB_vs_RB,QB,RB,30600,1679568.7,1406432.9,17.7
ktc,regular,archetype,2024,2026_3,QB_vs_WR,QB,WR,39000,2264227.5,1592208.7,34.9
ktc,regular,archetype,2024,2026_3,QB_vs_TE,QB,TE,14200,571867.3,471897.6,19.2
ktc,regular,archetype,2024,2026_3,RB_vs_WR,RB,WR,96600,3797105.1,2780089.8,30.9
ktc,regular,archetype,2024,2026_3,RB_vs_TE,RB,TE,35000,1366889.8,889515.3,42.3
ktc,regular,archetype,2024,2026_3,WR_vs_TE,WR,TE,57400,1241868.8,1571982.3,-23.5
ktc,regular,archetype,2024,2026_4,QB_vs_RB,QB,RB,30600,948332.6,1455154.7,-42.2
ktc,regular,archetype,2024,2026_4,QB_vs_WR,QB,WR,39000,1297093.5,1378225.3,-6.1
ktc,regular,archetype,2024,2026_4,QB_vs_TE,QB,TE,14200,305902.4,366264.4,-18
ktc,regular,archetype,2024,2026_4,RB_vs_WR,RB,WR,96600,3895399.2,2331657.3,50.2
ktc,regular,archetype,2024,2026_4,RB_vs_TE,RB,TE,35000,1399545.6,654070.7,72.6
ktc,regular,archetype,2024,2026_4,WR_vs_TE,WR,TE,57400,1027789.3,1176694.5,-13.5
ktc,regular,archetype,2024,2026_5,QB_vs_RB,QB,RB,30600,1304468.9,1069459.9,19.8
ktc,regular,archetype,2024,2026_5,QB_vs_WR,QB,WR,39000,1788490.9,1762495.8,1.5
ktc,regular,archetype,2024,2026_5,QB_vs_TE,QB,TE,14200,431536.7,367125.9,16.1
ktc,regular,archetype,2024,2026_5,RB_vs_WR,RB,WR,96600,2809730.7,3088657.2,-9.5
ktc,regular,archetype,2024,2026_5,RB_vs_TE,RB,TE,35000,1013611.8,664596.2,41.6
ktc,regular,archetype,2024,2026_5,WR_vs_TE,WR,TE,57400,1388961.6,1203237,14.3
ktc,regular,archetype,2024,2026_6,QB_vs_RB,QB,RB,30600,1359088.1,1158683.3,15.9
ktc,regular,archetype,2024,2026_6,QB_vs_WR,QB,WR,39000,1821769.7,1829224,-0.4
ktc,regular,archetype,2024,2026_6,QB_vs_TE,QB,TE,14200,457759.3,418508.3,9
ktc,regular,archetype,2024,2026_6,RB_vs_WR,RB,WR,96600,3081096.2,3211901.8,-4.2
ktc,regular,archetype,2024,2026_6,RB_vs_TE,RB,TE,35000,1100723.7,775570.1,34.7
ktc,regular,archetype,2024,2026_6,WR_vs_TE,WR,TE,57400,1464463.2,1377920.9,6.1
ktc,regular,archetype,2024,2026_7,QB_vs_RB,QB,RB,30600,1652096.8,1307202.8,23.3
ktc,regular,archetype,2024,2026_7,QB_vs_WR,QB,WR,39000,2184775.4,2051500.8,6.3
ktc,regular,archetype,2024,2026_7,QB_vs_TE,QB,TE,14200,562417.8,466991.5,18.5
ktc,regular,archetype,2024,2026_7,RB_vs_WR,RB,WR,96600,3474186.6,3728083.4,-7.1
ktc,regular,archetype,2024,2026_7,RB_vs_TE,RB,TE,35000,1251852,885179.4,34.3
ktc,regular,archetype,2024,2026_7,WR_vs_TE,WR,TE,57400,1709989.1,1543639.6,10.2
ktc,regular,year,2025,,QB_vs_RB,QB,RB,433200,22550748.1,29835865,-27.8
ktc,regular,year,2025,,QB_vs_WR,QB,WR,653600,38440302.5,35276743.5,8.6
ktc,regular,year,2025,,QB_vs_TE,QB,TE,338200,14661760.4,11904021.3,20.8
ktc,regular,year,2025,,RB_vs_WR,RB,WR,1151400,48065906.7,49424721.4,-2.8
ktc,regular,year,2025,,RB_vs_TE,RB,TE,893000,30479635,27759073.8,9.3
ktc,regular,year,2025,,WR_vs_TE,WR,TE,1094400,43219781.1,35269518.3,20.3
ktc,regular,archetype,2025,2024_1,QB_vs_RB,QB,RB,22800,1431816.5,1366236.4,4.7
ktc,regular,archetype,2025,2024_1,QB_vs_WR,QB,WR,34400,2429832,2260845.8,7.2
ktc,regular,archetype,2025,2024_1,QB_vs_TE,QB,TE,17800,945414.9,639433.3,38.6
ktc,regular,archetype,2025,2024_1,RB_vs_WR,RB,WR,60600,2148654.2,3252002.9,-40.9
ktc,regular,archetype,2025,2024_1,RB_vs_TE,RB,TE,47000,1342268.4,1491370.6,-10.5
ktc,regular,archetype,2025,2024_1,WR_vs_TE,WR,TE,57600,2860894.5,1894258,40.7
ktc,regular,archetype,2025,2024_2,QB_vs_RB,QB,RB,22800,1242892.5,1858354.7,-39.7
ktc,regular,archetype,2025,2024_2,QB_vs_WR,QB,WR,34400,2053138.5,2067328.3,-0.7
ktc,regular,archetype,2025,2024_2,QB_vs_TE,QB,TE,17800,791886.4,906504.9,-13.5
ktc,regular,archetype,2025,2024_2,RB_vs_WR,RB,WR,60600,3086482.1,2933298.9,5.1
ktc,regular,archetype,2025,2024_2,RB_vs_TE,RB,TE,47000,1994367.9,2166760.6,-8.3
ktc,regular,archetype,2025,2024_2,WR_vs_TE,WR,TE,57600,2561394,2738231,-6.7
ktc,regular,archetype,2025,2024_3,QB_vs_RB,QB,RB,22800,1452860.2,1742981.4,-18.2
ktc,regular,archetype,2025,2024_3,QB_vs_WR,QB,WR,34400,2461857.6,2380438.3,3.4
ktc,regular,archetype,2025,2024_3,QB_vs_TE,QB,TE,17800,948722,753208.9,23
ktc,regular,archetype,2025,2024_3,RB_vs_WR,RB,WR,60600,2822226.1,3432654.4,-19.5
ktc,regular,archetype,2025,2024_3,RB_vs_TE,RB,TE,47000,1787712.7,1778517.1,0.5
ktc,regular,archetype,2025,2024_3,WR_vs_TE,WR,TE,57600,3013895.5,2258060.8,28.7
ktc,regular,archetype,2025,2024_4,QB_vs_RB,QB,RB,22800,1417410.8,2061041.6,-37
ktc,regular,archetype,2025,2024_4,QB_vs_WR,QB,WR,34400,2449775.9,2052561,17.6
ktc,regular,archetype,2025,2024_4,QB_vs_TE,QB,TE,17800,935426,840669.1,10.7
ktc,regular,archetype,2025,2024_4,RB_vs_WR,RB,WR,60600,3386532.9,2900034.4,15.5
ktc,regular,archetype,2025,2024_4,RB_vs_TE,RB,TE,47000,2197047.2,2029273.8,7.9
ktc,regular,archetype,2025,2024_4,WR_vs_TE,WR,TE,57600,2544534.3,2566595.2,-0.9
ktc,regular,archetype,2025,2024_5,QB_vs_RB,QB,RB,22800,1951384.1,2732883.1,-33.4
ktc,regular,archetype,2025,2024_5,QB_vs_WR,QB,WR,34400,3308385.6,2757870.1,18.2
ktc,regular,archetype,2025,2024_5,QB_vs_TE,QB,TE,17800,1306683.9,1065205.5,20.4
ktc,regular,archetype,2025,2024_5,RB_vs_WR,RB,WR,60600,4830562.7,4027770.7,18.1
ktc,regular,archetype,2025,2024_5,RB_vs_TE,RB,TE,47000,3232862.9,2576306.2,22.6
ktc,regular,archetype,2025,2024_5,WR_vs_TE,WR,TE,57600,3570865.8,3224049.7,10.2
ktc,regular,archetype,2025,2024_6,QB_vs_RB,QB,RB,22800,1838043.3,1742698.3,5.3
ktc,regular,archetype,2025,2024_6,QB_vs_WR,QB,WR,34400,3103873.7,2270863.8,31
ktc,regular,archetype,2025,2024_6,QB_vs_TE,QB,TE,17800,1227620.3,736958.3,50
ktc,regular,archetype,2025,2024_6,RB_vs_WR,RB,WR,60600,2847808.8,3264539.7,-13.6
ktc,regular,archetype,2025,2024_6,RB_vs_TE,RB,TE,47000,1807810.5,1751716.1,3.2
ktc,regular,archetype,2025,2024_6,WR_vs_TE,WR,TE,57600,2877238.8,2214179.5,26
ktc,regular,archetype,2025,2025_1,QB_vs_RB,QB,RB,22800,1153197.4,1228961.1,-6.4
ktc,regular,archetype,2025,2025_1,QB_vs_WR,QB,WR,34400,1956292.7,2200433.8,-11.7
ktc,regular,archetype,2025,2025_1,QB_vs_TE,QB,TE,17800,733144.7,615677.9,17.4
ktc,regular,archetype,2025,2025_1,RB_vs_WR,RB,WR,60600,1859047.5,3137926.6,-51.2
