year,archetype_id,archetype_label,build_index,variant,stack_class,stack_count,roster_rb1_qb_stack,any_qb_rb_same_team,season_total,weekly_std,roster_value,stack_teams,stack_names,roster_rb1_name,roster_rb1_team
2022,2025_5,2025 #5 — House of Hwang (11-7),19,multi,multi,2,1,1,2229.5,21.85,70836,SF|LA,Trey Lance/Christian McCaffrey (SF); Matthew Stafford/Cam Akers (LA),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),20,natural,none,0,0,0,2201.8,14.85,65682,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),20,none,none,0,0,0,2201.8,14.85,65682,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),20,single,single,1,1,1,2195.9,16.4,66553,SF,Trey Lance/Christian McCaffrey (SF),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),20,multi,multi,2,1,1,2108.9,18.47,67420,SF|DAL,Trey Lance/Christian McCaffrey (SF); Dak Prescott/Ezekiel Elliott (DAL),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),21,natural,none,0,0,1,2417,22.6,71611,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),21,none,none,0,0,1,2417,22.6,71611,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),21,single,single,1,0,1,2420.4,20.88,71656,GB,Aaron Rodgers/Aaron Jones (GB),Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),21,multi,multi,2,0,1,2318.6,20.8,72753,ARI|GB,Kyler Murray/James Conner (ARI); Aaron Rodgers/Aaron Jones (GB),Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),22,natural,none,0,0,1,2003.4,25.82,66892,,,Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),22,none,none,0,0,1,2003.4,25.82,66892,,,Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),22,single,single,1,0,1,2019,27.2,67117,NYJ,Zach Wilson/Breece Hall (NYJ),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),22,multi,multi,2,0,1,1911,28.32,67519,LA|NYJ,Matthew Stafford/Cam Akers (LA); Zach Wilson/Breece Hall (NYJ),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),23,natural,none,0,0,1,2392.1,18.86,69232,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),23,none,none,0,0,1,2392.1,18.86,69232,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),23,single,single,1,1,1,2276.2,15.24,69720,SF,Trey Lance/Christian McCaffrey (SF),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),23,multi,multi,2,1,1,2183.1,16.24,69952,SF|LA,Trey Lance/Christian McCaffrey (SF); Matthew Stafford/Cam Akers (LA),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),24,natural,single,1,1,1,2211.9,26.79,70949,SF,Trey Lance/Christian McCaffrey (SF),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),24,none,none,0,1,1,2121.6,27.51,69721,,,Najee Harris,PIT
2022,2025_5,2025 #5 — House of Hwang (11-7),24,single,single,1,1,1,2211.9,26.79,70949,SF,Trey Lance/Christian McCaffrey (SF),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),24,multi,multi,2,1,1,2166.9,27.5,71816,SF|DAL,Trey Lance/Christian McCaffrey (SF); Dak Prescott/Ezekiel Elliott (DAL),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),25,natural,multi,2,0,1,2166.9,28.14,67697,GB|HOU,Aaron Rodgers/Aaron Jones (GB); Davis Mills/Dameon Pierce (HOU),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),25,none,none,0,0,0,2207.3,24.67,68306,,,Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),25,single,single,1,0,1,2164.6,20.62,68077,GB,Aaron Rodgers/Aaron Jones (GB),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),25,multi,multi,2,0,1,2166.9,28.14,67697,GB|HOU,Aaron Rodgers/Aaron Jones (GB); Davis Mills/Dameon Pierce (HOU),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),26,natural,none,0,0,1,2505.9,23.56,68672,,,Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),26,none,none,0,0,1,2505.9,23.56,68672,,,Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),26,single,single,1,0,1,2524.8,23.87,68552,CHI,Justin Fields/David Montgomery (CHI),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),26,multi,multi,2,0,1,2535.4,24.26,68831,CHI|HOU,Justin Fields/David Montgomery (CHI); Davis Mills/Dameon Pierce (HOU),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),27,natural,single,1,1,1,2347.5,17.61,68230,SF,Trey Lance/Christian McCaffrey (SF),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),27,none,none,0,0,1,2355.4,16.67,67359,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),27,single,single,1,1,1,2347.5,17.61,68230,SF,Trey Lance/Christian McCaffrey (SF),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),27,multi,multi,2,1,1,2342.2,20.13,68924,SF|DAL,Trey Lance/Christian McCaffrey (SF); Dak Prescott/Ezekiel Elliott (DAL),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),28,natural,none,0,0,0,2047.6,22.34,68498,,,Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),28,none,none,0,0,0,2047.6,22.34,68498,,,Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),28,single,single,1,0,1,2179.8,21.74,68345,DAL,Dak Prescott/Ezekiel Elliott (DAL),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),28,multi,multi,2,1,1,2217.6,24.06,68217,DAL|MIN,Dak Prescott/Ezekiel Elliott (DAL); Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),29,natural,single,1,1,1,2309.7,23.6,69500,SF,Trey Lance/Christian McCaffrey (SF),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),29,none,none,0,0,1,2258.4,23.77,68443,,,Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),29,single,single,1,1,1,2309.7,23.6,69500,SF,Trey Lance/Christian McCaffrey (SF),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),29,multi,multi,2,1,1,2307.4,24.85,70194,SF|DAL,Trey Lance/Christian McCaffrey (SF); Dak Prescott/Ezekiel Elliott (DAL),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),30,natural,single,1,0,1,2468.4,17.71,69232,GB,Aaron Rodgers/Aaron Jones (GB),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),30,none,none,0,0,1,2452.3,17.18,69319,,,Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),30,single,single,1,0,1,2468.4,17.71,69232,GB,Aaron Rodgers/Aaron Jones (GB),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),30,multi,multi,2,0,1,2448.6,18.72,69457,GB|NYJ,Aaron Rodgers/Aaron Jones (GB); Zach Wilson/Breece Hall (NYJ),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),31,natural,none,0,0,1,2080.1,18.83,69334,,,Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),31,none,none,0,0,1,2080.1,18.83,69334,,,Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),31,single,single,1,1,1,2124.8,22.45,69206,MIN,Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),31,multi,multi,2,1,1,2244.6,22.87,69104,DAL|MIN,Dak Prescott/Ezekiel Elliott (DAL); Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),32,natural,single,1,1,1,2193.7,17.04,67858,SF,Trey Lance/Christian McCaffrey (SF),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),32,none,none,0,0,0,2193.8,19.32,66284,,,Derrick Henry,TEN
2022,2025_5,2025 #5 — House of Hwang (11-7),32,single,single,1,1,1,2193.7,17.04,67858,SF,Trey Lance/Christian McCaffrey (SF),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),32,multi,multi,2,1,1,2101.8,19.51,68045,SF|LA,Trey Lance/Christian McCaffrey (SF); Matthew Stafford/Cam Akers (LA),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),33,natural,none,0,0,1,2440,22,68671,,,Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),33,none,none,0,0,1,2440,22,68671,,,Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),33,single,single,1,1,1,2370.8,22.74,68288,SF,Trey Lance/Christian McCaffrey (SF),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),33,multi,multi,2,1,1,2295.1,22.15,69155,SF|DAL,Trey Lance/Christian McCaffrey (SF); Dak Prescott/Ezekiel Elliott (DAL),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),34,natural,none,0,0,0,2232.9,17.83,66308,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),34,none,none,0,0,0,2232.9,17.83,66308,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),34,single,single,1,1,1,2175.1,18.67,66122,MIN,Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),34,multi,multi,2,1,1,2186.7,21.57,65694,MIN|HOU,Kirk Cousins/Dalvin Cook (MIN); Davis Mills/Dameon Pierce (HOU),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),35,natural,single,1,0,1,2325.5,17.02,71005,NYJ,Zach Wilson/Breece Hall (NYJ),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),35,none,none,0,0,1,2365,14.23,71457,,,Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),35,single,single,1,0,1,2325.5,17.02,71005,NYJ,Zach Wilson/Breece Hall (NYJ),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),35,multi,multi,2,0,1,2323.5,16.38,71050,GB|NYJ,Aaron Rodgers/Aaron Jones (GB); Zach Wilson/Breece Hall (NYJ),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),36,natural,none,0,0,0,2416.5,22.47,69465,,,Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),36,none,none,0,0,0,2416.5,22.47,69465,,,Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),36,single,single,1,1,1,2345.1,21.83,69082,SF,Trey Lance/Christian McCaffrey (SF),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),36,multi,multi,2,1,1,2348.8,24.7,69821,SF|DAL,Trey Lance/Christian McCaffrey (SF); Dak Prescott/Ezekiel Elliott (DAL),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),37,natural,single,1,0,1,2297.3,23.5,67033,NYJ,Zach Wilson/Breece Hall (NYJ),Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),37,none,none,0,0,1,2290.3,22.48,67434,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),37,single,single,1,0,1,2297.3,23.5,67033,NYJ,Zach Wilson/Breece Hall (NYJ),Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),37,multi,multi,2,1,1,2244,24.09,66847,MIN|NYJ,Kirk Cousins/Dalvin Cook (MIN); Zach Wilson/Breece Hall (NYJ),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),38,natural,none,0,0,0,2320.5,28.54,67204,,,Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),38,none,none,0,0,0,2320.5,28.54,67204,,,Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),38,single,single,1,0,1,2320,27.11,67249,GB,Aaron Rodgers/Aaron Jones (GB),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),38,multi,multi,2,0,1,2309.3,29.03,67084,GB|HOU,Aaron Rodgers/Aaron Jones (GB); Davis Mills/Dameon Pierce (HOU),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),39,natural,none,0,0,1,2251.1,19.14,69715,,,Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),39,none,none,0,0,1,2251.1,19.14,69715,,,Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),39,single,single,1,1,1,2172.9,19.39,69332,SF,Trey Lance/Christian McCaffrey (SF),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),39,multi,multi,2,1,1,2091.3,19.06,69564,SF|LA,Trey Lance/Christian McCaffrey (SF); Matthew Stafford/Cam Akers (LA),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),40,natural,single,1,0,1,2582,17.04,70118,HOU,Davis Mills/Dameon Pierce (HOU),Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),40,none,none,0,0,1,2603.4,15.61,70633,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),40,single,single,1,0,1,2582,17.04,70118,HOU,Davis Mills/Dameon Pierce (HOU),Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),40,multi,multi,2,1,1,2528,21.03,69932,MIN|HOU,Kirk Cousins/Dalvin Cook (MIN); Davis Mills/Dameon Pierce (HOU),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),41,natural,none,0,0,0,2433.5,20.68,70644,,,Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),41,none,none,0,0,0,2433.5,20.68,70644,,,Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),41,single,single,1,1,1,2368,19.17,70261,SF,Trey Lance/Christian McCaffrey (SF),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),41,multi,multi,2,1,1,2361.7,19.46,70486,SF|NYJ,Trey Lance/Christian McCaffrey (SF); Zach Wilson/Breece Hall (NYJ),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),42,natural,single,1,1,1,2240.5,25.93,69601,MIN,Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),42,none,none,0,0,1,2187.3,25.92,71975,,,Jonathan Taylor,IND
2022,2025_5,2025 #5 — House of Hwang (11-7),42,single,single,1,1,1,2240.5,25.93,69601,MIN,Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),42,multi,multi,2,1,1,2270.7,25.11,69359,MIN|HOU,Kirk Cousins/Dalvin Cook (MIN); Davis Mills/Dameon Pierce (HOU),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),43,natural,none,0,0,1,2441.3,16.77,69916,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),43,none,none,0,0,1,2441.3,16.77,69916,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),43,single,single,1,0,1,2443.3,16.99,69653,HOU,Davis Mills/Dameon Pierce (HOU),Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),43,multi,multi,2,1,1,2433.2,21.58,69339,MIN|HOU,Kirk Cousins/Dalvin Cook (MIN); Davis Mills/Dameon Pierce (HOU),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),44,natural,none,0,0,1,2218,17.29,68242,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),44,none,none,0,0,1,2218,17.29,68242,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),44,single,single,1,1,1,2224,12.52,69113,SF,Trey Lance/Christian McCaffrey (SF),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),44,multi,multi,2,1,1,2172.4,11.55,69980,SF|DAL,Trey Lance/Christian McCaffrey (SF); Dak Prescott/Ezekiel Elliott (DAL),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),45,natural,none,0,0,1,2024.3,24.23,67763,,,Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),45,none,none,0,0,1,2024.3,24.23,67763,,,Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),45,single,single,1,0,1,2032.9,23.86,67873,GB,Aaron Rodgers/Aaron Jones (GB),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),45,multi,multi,2,0,1,2051.8,22.27,67894,GB|HOU,Aaron Rodgers/Aaron Jones (GB); Davis Mills/Dameon Pierce (HOU),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),46,natural,none,0,0,0,2383.3,25.41,69119,,,Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),46,none,none,0,0,0,2383.3,25.41,69119,,,Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),46,single,single,1,1,1,2415.1,28.79,68991,MIN,Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),46,multi,multi,2,1,1,2414.2,29.57,69216,MIN|NYJ,Kirk Cousins/Dalvin Cook (MIN); Zach Wilson/Breece Hall (NYJ),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),47,natural,single,1,0,1,2381.4,17.85,69293,GB,Aaron Rodgers/Aaron Jones (GB),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),47,none,none,0,0,1,2372.6,18.06,69183,,,Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),47,single,single,1,0,1,2381.4,17.85,69293,GB,Aaron Rodgers/Aaron Jones (GB),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),47,multi,multi,2,0,1,2218.7,20.48,67842,LA|GB,Matthew Stafford/Cam Akers (LA); Aaron Rodgers/Aaron Jones (GB),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),48,natural,single,1,0,1,2198.4,22.35,67286,GB,Aaron Rodgers/Aaron Jones (GB),Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),48,none,none,0,0,1,2249.6,24.2,67515,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),48,single,single,1,0,1,2198.4,22.35,67286,GB,Aaron Rodgers/Aaron Jones (GB),Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),48,multi,multi,2,0,1,2229.5,18.48,67307,GB|HOU,Aaron Rodgers/Aaron Jones (GB); Davis Mills/Dameon Pierce (HOU),Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),49,natural,single,1,0,1,2252.7,25.9,67089,GB,Aaron Rodgers/Aaron Jones (GB),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),49,none,none,0,0,1,2229.9,28.74,67176,,,Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),49,single,single,1,0,1,2252.7,25.9,67089,GB,Aaron Rodgers/Aaron Jones (GB),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),49,multi,multi,2,0,1,2271.5,25.31,66429,LA|GB,Matthew Stafford/Cam Akers (LA); Aaron Rodgers/Aaron Jones (GB),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),50,natural,single,1,1,1,2317.2,32.32,69264,MIN,Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),50,none,none,0,0,1,2299.8,32.15,68541,,,Joe Mixon,CIN
2022,2025_5,2025 #5 — House of Hwang (11-7),50,single,single,1,1,1,2317.2,32.32,69264,MIN,Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),50,multi,multi,2,1,1,2323.2,30.79,69543,MIN|HOU,Kirk Cousins/Dalvin Cook (MIN); Davis Mills/Dameon Pierce (HOU),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),51,natural,single,1,0,1,2465.6,24.14,68745,HOU,Davis Mills/Dameon Pierce (HOU),Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),51,none,none,0,0,0,2490.5,23.74,69176,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),51,single,single,1,0,1,2465.6,24.14,68745,HOU,Davis Mills/Dameon Pierce (HOU),Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),51,multi,multi,2,1,1,2463.7,21.07,69616,SF|HOU,Trey Lance/Christian McCaffrey (SF); Davis Mills/Dameon Pierce (HOU),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),52,natural,none,0,0,1,2284.2,23.13,65729,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),52,none,none,0,0,1,2284.2,23.13,65729,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),52,single,single,1,1,1,2281.6,23.04,66600,SF,Trey Lance/Christian McCaffrey (SF),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),52,multi,multi,2,1,1,2283.7,21.53,67339,SF|DAL,Trey Lance/Christian McCaffrey (SF); Dak Prescott/Ezekiel Elliott (DAL),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),53,natural,single,1,0,1,2401.2,22.96,69555,HOU,Davis Mills/Dameon Pierce (HOU),Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),53,none,none,0,0,1,2328.5,21.87,69173,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),53,single,single,1,0,1,2401.2,22.96,69555,HOU,Davis Mills/Dameon Pierce (HOU),Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),53,multi,multi,2,1,1,2333.7,22.54,69369,MIN|HOU,Kirk Cousins/Dalvin Cook (MIN); Davis Mills/Dameon Pierce (HOU),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),54,natural,none,0,0,1,2360,21.43,69164,,,Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),54,none,none,0,0,1,2360,21.43,69164,,,Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),54,single,single,1,1,1,2287.6,20.03,68781,SF,Trey Lance/Christian McCaffrey (SF),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),54,multi,multi,2,1,1,2290.9,23.06,69475,SF|DAL,Trey Lance/Christian McCaffrey (SF); Dak Prescott/Ezekiel Elliott (DAL),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),55,natural,single,1,1,1,2441.2,26.47,69290,MIN,Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),55,none,none,0,0,1,2385.9,23.26,71664,,,Jonathan Taylor,IND
2022,2025_5,2025 #5 — House of Hwang (11-7),55,single,single,1,1,1,2441.2,26.47,69290,MIN,Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),55,multi,multi,2,1,1,2458,27.03,69794,MIN|HOU,Kirk Cousins/Dalvin Cook (MIN); Davis Mills/Dameon Pierce (HOU),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),56,natural,none,0,1,1,2397.2,26.56,68974,,,Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),56,none,none,0,1,1,2397.2,26.56,68974,,,Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),56,single,single,1,1,1,2404.8,20.64,68854,CHI,Justin Fields/David Montgomery (CHI),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),56,multi,multi,2,1,1,2431.9,19.34,68474,CHI|HOU,Justin Fields/David Montgomery (CHI); Davis Mills/Dameon Pierce (HOU),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),57,natural,none,0,1,1,2312.5,25.37,68000,,,Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),57,none,none,0,1,1,2312.5,25.37,68000,,,Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),57,single,single,1,1,1,2250.6,24.46,67617,SF,Trey Lance/Christian McCaffrey (SF),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),57,multi,multi,2,1,1,2268.5,22.31,67662,SF|CHI,Trey Lance/Christian McCaffrey (SF); Justin Fields/David Montgomery (CHI),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),58,natural,none,0,0,0,2298.5,18.55,69953,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),58,none,none,0,0,0,2298.5,18.55,69953,,,Austin Ekeler,LAC
2022,2025_5,2025 #5 — House of Hwang (11-7),58,single,single,1,1,1,2292,19.48,70824,SF,Trey Lance/Christian McCaffrey (SF),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),58,multi,multi,2,1,1,2225.7,20.62,71011,SF|LA,Trey Lance/Christian McCaffrey (SF); Matthew Stafford/Cam Akers (LA),Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),59,natural,single,1,0,1,2320.3,20.33,71492,HOU,Davis Mills/Dameon Pierce (HOU),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),59,none,none,0,0,1,2341.4,17.39,72007,,,Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),59,single,single,1,0,1,2320.3,20.33,71492,HOU,Davis Mills/Dameon Pierce (HOU),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),59,multi,multi,2,0,1,2316.8,19.99,72150,HOU|NYJ,Davis Mills/Dameon Pierce (HOU); Zach Wilson/Breece Hall (NYJ),Dalvin Cook,MIN
2022,2025_5,2025 #5 — House of Hwang (11-7),60,natural,none,0,0,0,2420.9,20.93,70981,,,Christian McCaffrey,SF
2022,2025_5,2025 #5 — House of Hwang (11-7),60,none,none,0,0,0,2420.9,20.93,70981,,,Christian McCaffrey,SF
