value_basis,format,year,archetype_id,player_id,avg_hvorp,avg_hvorp_weighted,build_count,avg_base_total,removal_pairs
ktc,regular,2023,2026_4,8135,0.7,0.7,1000,2424,14877
ktc,regular,2023,2026_4,8136,92.8,92.2,1000,2424,14877
ktc,regular,2023,2026_4,8137,69.1,68.8,1000,2424,14877
ktc,regular,2023,2026_4,8138,87.6,87,1000,2424,14877
ktc,regular,2023,2026_4,8139,19.4,19.3,1000,2424,14877
ktc,regular,2023,2026_4,8142,13.2,13.1,1000,2424,14877
ktc,regular,2023,2026_4,8143,58.4,58,1000,2424,14877
ktc,regular,2023,2026_4,8144,64.7,64.3,1000,2424,14877
ktc,regular,2023,2026_4,8147,0.4,0.3,1000,2424,14877
ktc,regular,2023,2026_4,8148,10.1,9.9,1000,2424,14877
ktc,regular,2023,2026_4,8150,130.1,129.6,1000,2424,14877
ktc,regular,2023,2026_4,8153,0.3,0.2,1000,2424,14877
ktc,regular,2023,2026_4,8154,57.8,57.3,1000,2424,14877
ktc,regular,2023,2026_4,8155,109.7,109.2,1000,2424,14877
ktc,regular,2023,2026_4,8159,47,46.5,1000,2424,14877
ktc,regular,2023,2026_4,8162,113.9,113.2,1000,2424,14877
ktc,regular,2023,2026_4,8183,154,153,1000,2424,14877
ktc,regular,2023,2026_4,8188,0,0,1000,2424,14877
ktc,regular,2023,2026_4,8221,0.1,0.1,1000,2424,14877
ktc,regular,2023,2026_4,8225,3.9,3.8,1000,2424,14877
ktc,regular,2023,2026_4,8228,46.3,45.7,1000,2424,14877
ktc,regular,2023,2026_4,8230,21.7,21.5,1000,2424,14877
ktc,regular,2023,2026_4,8408,6.7,6.6,1000,2424,14877
ktc,regular,2023,2026_4,9220,0,0,1000,2424,14877
ktc,regular,2023,2026_4,9222,0,0,1000,2424,14877
ktc,regular,2023,2026_4,9224,8,7.9,1000,2424,14877
ktc,regular,2023,2026_4,9225,1.3,1.2,1000,2424,14877
ktc,regular,2023,2026_4,9227,0,0,1000,2424,14877
ktc,regular,2023,2026_4,9479,0.1,0.1,1000,2424,14877
ktc,regular,2023,2026_4,9481,16.1,16,1000,2424,14877
ktc,regular,2023,2026_4,9484,17.2,17,1000,2424,14877
ktc,regular,2023,2026_4,9492,7.6,7.5,1000,2424,14877
ktc,regular,2023,2026_4,9494,12.9,12.8,1000,2424,14877
ktc,regular,2023,2026_4,9500,21.1,21,1000,2424,14877
ktc,regular,2023,2026_4,9501,7.2,7.1,1000,2424,14877
ktc,regular,2023,2026_4,9502,66.5,66.4,1000,2424,14877
ktc,regular,2023,2026_4,9504,0,0,1000,2424,14877
ktc,regular,2023,2026_4,9505,0,0,1000,2424,14877
ktc,regular,2023,2026_4,9508,19.1,18.8,1000,2424,14877
ktc,regular,2023,2026_4,9753,13.3,13.1,1000,2424,14877
ktc,regular,2023,2026_4,9754,9.3,9.2,1000,2424,14877
ktc,regular,2023,2026_4,9756,66.9,66.6,1000,2424,14877
ktc,regular,2023,2026_4,9757,5.5,5.4,1000,2424,14877
ktc,regular,2023,2026_4,9997,56.6,56.3,1000,2424,14877
ktc,regular,2023,2026_4,9999,31,30.5,1000,2424,14877
ktc,regular,2023,2026_4,10216,0,0,1000,2424,14877
ktc,regular,2023,2026_4,10218,0,0,1000,2424,14877
ktc,regular,2023,2026_4,10219,9.5,9.4,1000,2424,14877
ktc,regular,2023,2026_4,10222,59.6,59.3,1000,2424,14877
ktc,regular,2023,2026_4,10223,0.1,0.1,1000,2424,14877
ktc,regular,2023,2026_4,10225,3.8,3.8,1000,2424,14877
ktc,regular,2023,2026_4,10229,52.1,51.9,1000,2424,14877
ktc,regular,2023,2026_4,10235,13.4,13.3,1000,2424,14877
ktc,regular,2023,2026_4,10863,4.3,4.2,1000,2424,14877
ktc,regular,2023,2026_4,10871,2.4,2.4,1000,2424,14877
ktc,regular,2023,2026_4,11439,21.2,21.1,1000,2424,14877
ktc,regular,2023,2026_5,1049,10.2,10,1000,2344,10107
ktc,regular,2023,2026_5,1689,72.5,72.2,1000,2344,10107
ktc,regular,2023,2026_5,2078,26.3,26.2,1000,2344,10107
ktc,regular,2023,2026_5,2133,99.4,99,1000,2344,10107
ktc,regular,2023,2026_5,2161,19.6,19.4,1000,2344,10107
ktc,regular,2023,2026_5,2197,47.7,47.5,1000,2344,10107
ktc,regular,2023,2026_5,2505,37,36.8,1000,2344,10107
ktc,regular,2023,2026_5,2749,129.1,128.6,1000,2344,10107
ktc,regular,2023,2026_5,3164,33.5,33.3,1000,2344,10107
ktc,regular,2023,2026_5,3199,9.4,9.2,1000,2344,10107
ktc,regular,2023,2026_5,3214,49.3,49.1,1000,2344,10107
ktc,regular,2023,2026_5,3225,19.6,19.4,1000,2344,10107
ktc,regular,2023,2026_5,3271,22.4,22.1,1000,2344,10107
ktc,regular,2023,2026_5,4035,84.1,83.8,1000,2344,10107
ktc,regular,2023,2026_5,4039,66.7,66.3,1000,2344,10107
ktc,regular,2023,2026_5,4040,6.8,6.7,1000,2344,10107
ktc,regular,2023,2026_5,4080,15,15,1000,2344,10107
ktc,regular,2023,2026_5,4082,36.9,36.7,1000,2344,10107
ktc,regular,2023,2026_5,4089,18.2,18,1000,2344,10107
ktc,regular,2023,2026_5,4137,69.1,68.8,1000,2344,10107
ktc,regular,2023,2026_5,4144,28.2,28.1,1000,2344,10107
ktc,regular,2023,2026_5,4147,9.4,9.3,1000,2344,10107
ktc,regular,2023,2026_5,4179,67.9,67.5,1000,2344,10107
ktc,regular,2023,2026_5,4199,35.2,35,1000,2344,10107
ktc,regular,2023,2026_5,4881,189.3,188.7,1000,2344,10107
ktc,regular,2023,2026_5,4892,95.4,95.1,1000,2344,10107
ktc,regular,2023,2026_5,4943,0.8,0.8,1000,2344,10107
ktc,regular,2023,2026_5,4951,32.7,32.6,1000,2344,10107
ktc,regular,2023,2026_5,4981,77,76.6,1000,2344,10107
ktc,regular,2023,2026_5,4983,122.5,122,1000,2344,10107
ktc,regular,2023,2026_5,4993,3.2,3.2,1000,2344,10107
ktc,regular,2023,2026_5,5022,50.9,50.8,1000,2344,10107
ktc,regular,2023,2026_5,5038,15.1,15,1000,2344,10107
ktc,regular,2023,2026_5,5045,57,56.5,1000,2344,10107
ktc,regular,2023,2026_5,5185,5.1,5.1,1000,2344,10107
ktc,regular,2023,2026_5,5846,80.9,80.4,1000,2344,10107
ktc,regular,2023,2026_5,5850,60,59.8,1000,2344,10107
ktc,regular,2023,2026_5,5857,6,5.9,1000,2344,10107
ktc,regular,2023,2026_5,5880,0.1,0.1,1000,2344,10107
ktc,regular,2023,2026_5,5906,1.2,1.1,1000,2344,10107
ktc,regular,2023,2026_5,5947,64.4,64.1,1000,2344,10107
ktc,regular,2023,2026_5,5955,0.8,0.7,1000,2344,10107
ktc,regular,2023,2026_5,5967,61.6,61.2,1000,2344,10107
ktc,regular,2023,2026_5,5985,1.1,1,1000,2344,10107
ktc,regular,2023,2026_5,5987,22,21.8,1000,2344,10107
ktc,regular,2023,2026_5,6126,4.3,4.3,1000,2344,10107
ktc,regular,2023,2026_5,6130,43.2,43,1000,2344,10107
ktc,regular,2023,2026_5,6149,29.9,29.7,1000,2344,10107
ktc,regular,2023,2026_5,6151,7.8,7.7,1000,2344,10107
ktc,regular,2023,2026_5,6768,126.8,126.2,1000,2344,10107
ktc,regular,2023,2026_5,6786,193.7,193.1,1000,2344,10107
ktc,regular,2023,2026_5,6790,62.9,62.6,1000,2344,10107
ktc,regular,2023,2026_5,6797,123.2,122.5,1000,2344,10107
ktc,regular,2023,2026_5,6813,40.2,40,1000,2344,10107
ktc,regular,2023,2026_5,6824,0.2,0.2,1000,2344,10107
ktc,regular,2023,2026_5,6828,14.8,14.7,1000,2344,10107
ktc,regular,2023,2026_5,6843,0,0,1000,2344,10107
ktc,regular,2023,2026_5,6850,10.6,10.5,1000,2344,10107
ktc,regular,2023,2026_5,6853,0.1,0.1,1000,2344,10107
ktc,regular,2023,2026_5,6869,9.3,9.2,1000,2344,10107
ktc,regular,2023,2026_5,6886,2.1,2,1000,2344,10107
ktc,regular,2023,2026_5,6920,5.6,5.5,1000,2344,10107
ktc,regular,2023,2026_5,6938,1.4,1.4,1000,2344,10107
ktc,regular,2023,2026_5,6945,12.2,12.1,1000,2344,10107
ktc,regular,2023,2026_5,7002,29.5,29.3,1000,2344,10107
ktc,regular,2023,2026_5,7066,20.8,20.6,1000,2344,10107
ktc,regular,2023,2026_5,7083,0.2,0.2,1000,2344,10107
ktc,regular,2023,2026_5,7090,10.3,10.2,1000,2344,10107
ktc,regular,2023,2026_5,7523,125.5,124.9,1000,2344,10107
ktc,regular,2023,2026_5,7528,46.6,46.3,1000,2344,10107
ktc,regular,2023,2026_5,7538,19,18.9,1000,2344,10107
ktc,regular,2023,2026_5,7543,120.6,120.3,1000,2344,10107
ktc,regular,2023,2026_5,7547,142.5,142,1000,2344,10107
ktc,regular,2023,2026_5,7551,0,0,1000,2344,10107
ktc,regular,2023,2026_5,7568,5.3,5.2,1000,2344,10107
ktc,regular,2023,2026_5,7569,90.1,89.8,1000,2344,10107
ktc,regular,2023,2026_5,7588,35.6,35.4,1000,2344,10107
ktc,regular,2023,2026_5,7594,38.2,38,1000,2344,10107
ktc,regular,2023,2026_5,7601,14,13.8,1000,2344,10107
ktc,regular,2023,2026_5,7605,0,0,1000,2344,10107
ktc,regular,2023,2026_5,7606,1.3,1.3,1000,2344,10107
ktc,regular,2023,2026_5,7610,0,0,1000,2344,10107
ktc,regular,2023,2026_5,7611,36.9,36.8,1000,2344,10107
ktc,regular,2023,2026_5,7670,27,26.8,1000,2344,10107
ktc,regular,2023,2026_5,7694,4.9,4.8,1000,2344,10107
ktc,regular,2023,2026_5,7828,5.8,5.7,1000,2344,10107
ktc,regular,2023,2026_5,7891,4.2,4.2,1000,2344,10107
ktc,regular,2023,2026_5,8111,27,26.9,1000,2344,10107
ktc,regular,2023,2026_5,8119,30.2,30,1000,2344,10107
ktc,regular,2023,2026_5,8126,21.1,20.9,1000,2344,10107
ktc,regular,2023,2026_5,8130,72.1,72,1000,2344,10107
ktc,regular,2023,2026_5,8136,94.8,94.5,1000,2344,10107
ktc,regular,2023,2026_5,8137,81.1,80.7,1000,2344,10107
ktc,regular,2023,2026_5,8139,18.8,18.7,1000,2344,10107
ktc,regular,2023,2026_5,8140,0,0,1000,2344,10107
ktc,regular,2023,2026_5,8142,16.9,16.8,1000,2344,10107
ktc,regular,2023,2026_5,8143,58.5,58.2,1000,2344,10107
ktc,regular,2023,2026_5,8145,1.3,1.3,1000,2344,10107
ktc,regular,2023,2026_5,8146,61.3,60.8,1000,2344,10107
ktc,regular,2023,2026_5,8147,0.1,0.1,1000,2344,10107
ktc,regular,2023,2026_5,8151,70.9,70.7,1000,2344,10107
ktc,regular,2023,2026_5,8154,55.8,55.5,1000,2344,10107
ktc,regular,2023,2026_5,8161,0,0,1000,2344,10107
ktc,regular,2023,2026_5,8167,35.1,34.8,1000,2344,10107
ktc,regular,2023,2026_5,8205,74.5,74.3,1000,2344,10107
ktc,regular,2023,2026_5,8214,0.4,0.4,1000,2344,10107
ktc,regular,2023,2026_5,8225,4.5,4.4,1000,2344,10107
ktc,regular,2023,2026_5,8228,41.6,41.3,1000,2344,10107
ktc,regular,2023,2026_5,8676,39.2,39.1,1000,2344,10107
ktc,regular,2023,2026_5,9220,0,0,1000,2344,10107
ktc,regular,2023,2026_5,9222,0,0,1000,2344,10107
ktc,regular,2023,2026_5,9224,12.7,12.6,1000,2344,10107
ktc,regular,2023,2026_5,9225,0,0,1000,2344,10107
ktc,regular,2023,2026_5,9228,46.1,45.8,1000,2344,10107
ktc,regular,2023,2026_5,9480,1.4,1.4,1000,2344,10107
ktc,regular,2023,2026_5,9492,7.1,7,1000,2344,10107
ktc,regular,2023,2026_5,9493,120.4,120.1,1000,2344,10107
ktc,regular,2023,2026_5,9497,7.7,7.6,1000,2344,10107
ktc,regular,2023,2026_5,9500,25.3,25.2,1000,2344,10107
ktc,regular,2023,2026_5,9502,71.4,71.3,1000,2344,10107
ktc,regular,2023,2026_5,9504,0,0,1000,2344,10107
ktc,regular,2023,2026_5,9505,0,0,1000,2344,10107
ktc,regular,2023,2026_5,9756,76.1,75.9,1000,2344,10107
ktc,regular,2023,2026_5,9757,4.3,4.3,1000,2344,10107
ktc,regular,2023,2026_5,9758,127.7,127.2,1000,2344,10107
ktc,regular,2023,2026_5,9997,64.2,63.8,1000,2344,10107
ktc,regular,2023,2026_5,9998,0,0,1000,2344,10107
ktc,regular,2023,2026_5,10217,0.3,0.3,1000,2344,10107
ktc,regular,2023,2026_5,10222,65.1,64.7,1000,2344,10107
ktc,regular,2023,2026_5,10229,59.8,59.6,1000,2344,10107
ktc,regular,2023,2026_5,10231,6.1,6,1000,2344,10107
ktc,regular,2023,2026_5,10232,21,20.8,1000,2344,10107
ktc,regular,2023,2026_5,10235,11,10.8,1000,2344,10107
ktc,regular,2023,2026_5,10444,1.8,1.7,1000,2344,10107
ktc,regular,2023,2026_5,10857,0,0,1000,2344,10107
ktc,regular,2023,2026_5,10859,112.8,112.6,1000,2344,10107
ktc,regular,2023,2026_5,10862,0.7,0.7,1000,2344,10107
ktc,regular,2023,2026_5,10866,31,30.7,1000,2344,10107
ktc,regular,2023,2026_5,10871,4.7,4.6,1000,2344,10107
ktc,regular,2023,2026_6,96,0,0,1000,2172,10037
ktc,regular,2023,2026_6,421,74.8,74.3,1000,2172,10037
ktc,regular,2023,2026_6,1166,64.3,63.9,1000,2172,10037
ktc,regular,2023,2026_6,1234,90,89.5,1000,2172,10037
ktc,regular,2023,2026_6,1352,8.7,8.5,1000,2172,10037
ktc,regular,2023,2026_6,1373,70.7,69.9,1000,2172,10037
ktc,regular,2023,2026_6,1426,88.5,88.1,1000,2172,10037
ktc,regular,2023,2026_6,1479,143.6,143,1000,2172,10037
ktc,regular,2023,2026_6,1535,2,1.9,1000,2172,10037
ktc,regular,2023,2026_6,1689,84.5,83.9,1000,2172,10037
ktc,regular,2023,2026_6,1837,10.7,10.5,1000,2172,10037
ktc,regular,2023,2026_6,2028,73.2,72.2,1000,2172,10037
ktc,regular,2023,2026_6,2078,35.9,35.7,1000,2172,10037
ktc,regular,2023,2026_6,2216,144.6,143.9,1000,2172,10037
ktc,regular,2023,2026_6,2319,5.7,5.6,1000,2172,10037
ktc,regular,2023,2026_6,2374,65.5,64.9,1000,2172,10037
ktc,regular,2023,2026_6,3163,119.1,118.1,1000,2172,10037
ktc,regular,2023,2026_6,3198,119.6,118.9,1000,2172,10037
ktc,regular,2023,2026_6,3225,31.9,31.6,1000,2172,10037
ktc,regular,2023,2026_6,3271,34.2,33.9,1000,2172,10037
ktc,regular,2023,2026_6,3286,32.7,32.4,1000,2172,10037
ktc,regular,2023,2026_6,3294,177.2,176.1,1000,2172,10037
ktc,regular,2023,2026_6,3634,10.8,10.5,1000,2172,10037
ktc,regular,2023,2026_6,4029,0.7,0.6,1000,2172,10037
ktc,regular,2023,2026_6,4035,113.4,112.8,1000,2172,10037
ktc,regular,2023,2026_6,4039,80.1,79.7,1000,2172,10037
ktc,regular,2023,2026_6,4068,17.5,17.4,1000,2172,10037
ktc,regular,2023,2026_6,4080,18.1,17.8,1000,2172,10037
ktc,regular,2023,2026_6,4082,49.2,48.9,1000,2172,10037
ktc,regular,2023,2026_6,4137,76.2,75.8,1000,2172,10037
ktc,regular,2023,2026_6,4147,13.3,13,1000,2172,10037
ktc,regular,2023,2026_6,4149,2.7,2.7,1000,2172,10037
ktc,regular,2023,2026_6,4171,34.5,34.3,1000,2172,10037
ktc,regular,2023,2026_6,4197,1,1,1000,2172,10037
ktc,regular,2023,2026_6,4199,45.8,45.5,1000,2172,10037
ktc,regular,2023,2026_6,4217,129.8,129.4,1000,2172,10037
ktc,regular,2023,2026_6,4234,49,48.7,1000,2172,10037
ktc,regular,2023,2026_6,4454,33.8,33.6,1000,2172,10037
ktc,regular,2023,2026_6,4892,99.1,98.4,1000,2172,10037
ktc,regular,2023,2026_6,4951,35.4,35.2,1000,2172,10037
ktc,regular,2023,2026_6,4981,90.2,89.6,1000,2172,10037
ktc,regular,2023,2026_6,4985,0,0,1000,2172,10037
ktc,regular,2023,2026_6,4988,6.3,6.3,1000,2172,10037
ktc,regular,2023,2026_6,4993,8.1,8,1000,2172,10037
ktc,regular,2023,2026_6,5000,1.7,1.7,1000,2172,10037
ktc,regular,2023,2026_6,5026,0,0,1000,2172,10037
ktc,regular,2023,2026_6,5038,20.7,20.4,1000,2172,10037
ktc,regular,2023,2026_6,5086,11.5,11.5,1000,2172,10037
ktc,regular,2023,2026_6,5113,12.4,12.2,1000,2172,10037
ktc,regular,2023,2026_6,5121,6.7,6.6,1000,2172,10037
ktc,regular,2023,2026_6,5137,0.7,0.7,1000,2172,10037
ktc,regular,2023,2026_6,5185,7.5,7.5,1000,2172,10037
ktc,regular,2023,2026_6,5323,0.2,0.2,1000,2172,10037
ktc,regular,2023,2026_6,5844,137.7,137.2,1000,2172,10037
ktc,regular,2023,2026_6,5849,67.4,66.6,1000,2172,10037
ktc,regular,2023,2026_6,5850,80.6,80.1,1000,2172,10037
ktc,regular,2023,2026_6,5857,14.1,14,1000,2172,10037
ktc,regular,2023,2026_6,5892,98.5,97.8,1000,2172,10037
ktc,regular,2023,2026_6,5906,4.2,4.1,1000,2172,10037
ktc,regular,2023,2026_6,5955,2.9,2.8,1000,2172,10037
ktc,regular,2023,2026_6,5967,79.6,79.1,1000,2172,10037
ktc,regular,2023,2026_6,5970,15.4,15.3,1000,2172,10037
ktc,regular,2023,2026_6,5980,0,0,1000,2172,10037
ktc,regular,2023,2026_6,5987,35,34.6,1000,2172,10037
ktc,regular,2023,2026_6,5995,21.4,21.1,1000,2172,10037
ktc,regular,2023,2026_6,6126,5.8,5.8,1000,2172,10037
ktc,regular,2023,2026_6,6144,0.1,0.1,1000,2172,10037
ktc,regular,2023,2026_6,6149,42.6,42.1,1000,2172,10037
ktc,regular,2023,2026_6,6151,12.8,12.6,1000,2172,10037
ktc,regular,2023,2026_6,6234,3,2.9,1000,2172,10037
ktc,regular,2023,2026_6,6271,5.8,5.7,1000,2172,10037
ktc,regular,2023,2026_6,6421,5.8,5.7,1000,2172,10037
ktc,regular,2023,2026_6,6790,85.7,85.3,1000,2172,10037
ktc,regular,2023,2026_6,6794,83.5,83.2,1000,2172,10037
ktc,regular,2023,2026_6,6803,119,118.4,1000,2172,10037
ktc,regular,2023,2026_6,6804,144.5,143.6,1000,2172,10037
ktc,regular,2023,2026_6,6805,0,0,1000,2172,10037
ktc,regular,2023,2026_6,6814,0.1,0.1,1000,2172,10037
ktc,regular,2023,2026_6,6824,0.4,0.4,1000,2172,10037
ktc,regular,2023,2026_6,6828,24.1,23.6,1000,2172,10037
ktc,regular,2023,2026_6,6847,0,0,1000,2172,10037
ktc,regular,2023,2026_6,6849,0,0,1000,2172,10037
ktc,regular,2023,2026_6,6853,0.3,0.3,1000,2172,10037
ktc,regular,2023,2026_6,6885,0,0,1000,2172,10037
ktc,regular,2023,2026_6,6886,2,1.9,1000,2172,10037
ktc,regular,2023,2026_6,6920,8.6,8.5,1000,2172,10037
ktc,regular,2023,2026_6,6927,0.4,0.4,1000,2172,10037
ktc,regular,2023,2026_6,6938,6.6,6.5,1000,2172,10037
ktc,regular,2023,2026_6,6943,72.2,71.8,1000,2172,10037
ktc,regular,2023,2026_6,7021,16.4,16.2,1000,2172,10037
ktc,regular,2023,2026_6,7045,11.8,11.7,1000,2172,10037
ktc,regular,2023,2026_6,7049,8.7,8.5,1000,2172,10037
ktc,regular,2023,2026_6,7066,27.2,26.9,1000,2172,10037
ktc,regular,2023,2026_6,7496,11,10.9,1000,2172,10037
ktc,regular,2023,2026_6,7523,96.4,95.8,1000,2172,10037
ktc,regular,2023,2026_6,7527,34,33.6,1000,2172,10037
ktc,regular,2023,2026_6,7528,68.6,67.9,1000,2172,10037
ktc,regular,2023,2026_6,7533,0,0,1000,2172,10037
ktc,regular,2023,2026_6,7551,0,0,1000,2172,10037
ktc,regular,2023,2026_6,7559,5.1,5,1000,2172,10037
ktc,regular,2023,2026_6,7561,6.7,6.7,1000,2172,10037
ktc,regular,2023,2026_6,7562,25.6,25.3,1000,2172,10037
ktc,regular,2023,2026_6,7564,122.5,121.8,1000,2172,10037
ktc,regular,2023,2026_6,7567,8.7,8.6,1000,2172,10037
ktc,regular,2023,2026_6,7571,7.7,7.6,1000,2172,10037
ktc,regular,2023,2026_6,7587,6.4,6.3,1000,2172,10037
ktc,regular,2023,2026_6,7588,52.3,51.9,1000,2172,10037
ktc,regular,2023,2026_6,7591,101.9,101.2,1000,2172,10037
ktc,regular,2023,2026_6,7595,1.1,1.1,1000,2172,10037
ktc,regular,2023,2026_6,7596,32.6,32.3,1000,2172,10037
ktc,regular,2023,2026_6,7606,5,4.9,1000,2172,10037
ktc,regular,2023,2026_6,7607,5.8,5.7,1000,2172,10037
ktc,regular,2023,2026_6,7608,40,39.7,1000,2172,10037
ktc,regular,2023,2026_6,7610,0,0,1000,2172,10037
ktc,regular,2023,2026_6,7670,34.1,33.9,1000,2172,10037
ktc,regular,2023,2026_6,7720,0,0,1000,2172,10037
ktc,regular,2023,2026_6,7757,1.5,1.5,1000,2172,10037
ktc,regular,2023,2026_6,7828,10.5,10.4,1000,2172,10037
ktc,regular,2023,2026_6,8111,33,32.7,1000,2172,10037
ktc,regular,2023,2026_6,8116,1.6,1.6,1000,2172,10037
ktc,regular,2023,2026_6,8117,8.8,8.7,1000,2172,10037
ktc,regular,2023,2026_6,8118,5.6,5.5,1000,2172,10037
ktc,regular,2023,2026_6,8119,39.4,39.1,1000,2172,10037
ktc,regular,2023,2026_6,8121,56.5,55.9,1000,2172,10037
ktc,regular,2023,2026_6,8125,6.3,6.2,1000,2172,10037
ktc,regular,2023,2026_6,8129,17.6,17.3,1000,2172,10037
ktc,regular,2023,2026_6,8130,82.6,82.3,1000,2172,10037
ktc,regular,2023,2026_6,8132,40.8,40.4,1000,2172,10037
ktc,regular,2023,2026_6,8134,22.6,22.2,1000,2172,10037
ktc,regular,2023,2026_6,8136,118.6,117.9,1000,2172,10037
ktc,regular,2023,2026_6,8138,106.3,105.5,1000,2172,10037
ktc,regular,2023,2026_6,8139,20.2,20,1000,2172,10037
ktc,regular,2023,2026_6,8140,0.1,0.1,1000,2172,10037
ktc,regular,2023,2026_6,8143,78.8,78.1,1000,2172,10037
ktc,regular,2023,2026_6,8159,52.8,52.3,1000,2172,10037
ktc,regular,2023,2026_6,8160,26,25.5,1000,2172,10037
ktc,regular,2023,2026_6,8167,44.9,44.6,1000,2172,10037
ktc,regular,2023,2026_6,8168,6.9,6.9,1000,2172,10037
ktc,regular,2023,2026_6,8171,7.1,7,1000,2172,10037
ktc,regular,2023,2026_6,8176,0,0,1000,2172,10037
ktc,regular,2023,2026_6,8180,0.2,0.2,1000,2172,10037
ktc,regular,2023,2026_6,8188,0.6,0.5,1000,2172,10037
ktc,regular,2023,2026_6,8205,99.7,98.9,1000,2172,10037
ktc,regular,2023,2026_6,8211,0,0,1000,2172,10037
ktc,regular,2023,2026_6,8225,5.8,5.6,1000,2172,10037
ktc,regular,2023,2026_6,8235,0,0,1000,2172,10037
ktc,regular,2023,2026_6,8408,11,10.8,1000,2172,10037
ktc,regular,2023,2026_6,8676,47.2,46.8,1000,2172,10037
ktc,regular,2023,2026_6,9220,0,0,1000,2172,10037
ktc,regular,2023,2026_6,9224,13.2,13.1,1000,2172,10037
ktc,regular,2023,2026_6,9226,112.4,112.1,1000,2172,10037
ktc,regular,2023,2026_6,9229,31.9,31.6,1000,2172,10037
ktc,regular,2023,2026_6,9479,0.1,0.1,1000,2172,10037
ktc,regular,2023,2026_6,9486,17.9,17.6,1000,2172,10037
ktc,regular,2023,2026_6,9487,10.8,10.7,1000,2172,10037
ktc,regular,2023,2026_6,9489,0,0,1000,2172,10037
ktc,regular,2023,2026_6,9490,1.8,1.8,1000,2172,10037
ktc,regular,2023,2026_6,9492,15,14.8,1000,2172,10037
ktc,regular,2023,2026_6,9493,129.2,128.6,1000,2172,10037
ktc,regular,2023,2026_6,9494,18,17.9,1000,2172,10037
ktc,regular,2023,2026_6,9495,0.5,0.5,1000,2172,10037
ktc,regular,2023,2026_6,9497,12.4,12.2,1000,2172,10037
ktc,regular,2023,2026_6,9501,17.5,17.3,1000,2172,10037
ktc,regular,2023,2026_6,9504,0,0,1000,2172,10037
ktc,regular,2023,2026_6,9505,0,0,1000,2172,10037
ktc,regular,2023,2026_6,9506,0,0,1000,2172,10037
ktc,regular,2023,2026_6,9508,26.8,26.5,1000,2172,10037
ktc,regular,2023,2026_6,9511,24.9,24.8,1000,2172,10037
ktc,regular,2023,2026_6,9999,35.6,35.1,1000,2172,10037
ktc,regular,2023,2026_6,10213,18.2,18.1,1000,2172,10037
ktc,regular,2023,2026_6,10216,0,0,1000,2172,10037
ktc,regular,2023,2026_6,10218,0.2,0.2,1000,2172,10037
ktc,regular,2023,2026_6,10219,9.8,9.7,1000,2172,10037
ktc,regular,2023,2026_6,10225,10.6,10.4,1000,2172,10037
ktc,regular,2023,2026_6,10226,1.9,1.8,1000,2172,10037
ktc,regular,2023,2026_6,10228,0,0,1000,2172,10037
ktc,regular,2023,2026_6,10229,82.4,82,1000,2172,10037
ktc,regular,2023,2026_6,10232,29.8,29.6,1000,2172,10037
ktc,regular,2023,2026_6,10235,16.2,16,1000,2172,10037
ktc,regular,2023,2026_6,10236,62.6,62.2,1000,2172,10037
ktc,regular,2023,2026_6,10444,2.8,2.7,1000,2172,10037
ktc,regular,2023,2026_6,10863,7.7,7.5,1000,2172,10037
ktc,regular,2023,2026_6,10871,3.9,3.8,1000,2172,10037
ktc,regular,2023,2026_6,11311,0.6,0.6,1000,2172,10037
ktc,regular,2023,2026_6,11439,21.1,20.9,1000,2172,10037
ktc,regular,2023,2026_7,96,0,0,1000,2312,12768
ktc,regular,2023,2026_7,1166,55,54.6,1000,2312,12768
ktc,regular,2023,2026_7,1234,71.8,71.1,1000,2312,12768
ktc,regular,2023,2026_7,1339,5.5,5.4,1000,2312,12768
ktc,regular,2023,2026_7,1352,5.9,5.8,1000,2312,12768
ktc,regular,2023,2026_7,1373,59.7,59,1000,2312,12768
ktc,regular,2023,2026_7,1426,78.4,77.9,1000,2312,12768
ktc,regular,2023,2026_7,2028,58.8,58.5,1000,2312,12768
ktc,regular,2023,2026_7,2078,27.3,27.1,1000,2312,12768
ktc,regular,2023,2026_7,2161,18.5,18.3,1000,2312,12768
ktc,regular,2023,2026_7,2197,58,57.6,1000,2312,12768
ktc,regular,2023,2026_7,2216,134.2,133.3,1000,2312,12768
ktc,regular,2023,2026_7,2306,0.3,0.3,1000,2312,12768
ktc,regular,2023,2026_7,2319,5.5,5.3,1000,2312,12768
ktc,regular,2023,2026_7,2325,15.6,15.4,1000,2312,12768
ktc,regular,2023,2026_7,2374,57.6,57.1,1000,2312,12768
ktc,regular,2023,2026_7,2749,128.3,127.9,1000,2312,12768
ktc,regular,2023,2026_7,3163,105.7,105,1000,2312,12768
ktc,regular,2023,2026_7,3164,28,27.5,1000,2312,12768
ktc,regular,2023,2026_7,3198,92.3,91.8,1000,2312,12768
ktc,regular,2023,2026_7,3199,14.7,14.5,1000,2312,12768
ktc,regular,2023,2026_7,3214,38.1,37.8,1000,2312,12768
ktc,regular,2023,2026_7,3225,25.2,24.9,1000,2312,12768
ktc,regular,2023,2026_7,4018,84,83.4,1000,2312,12768
ktc,regular,2023,2026_7,4029,0.1,0.1,1000,2312,12768
ktc,regular,2023,2026_7,4033,81.5,81.1,1000,2312,12768
ktc,regular,2023,2026_7,4034,223.9,223.2,1000,2312,12768
