year,archetype_id,archetype_label,build_index,variant,stack_class,stack_count,roster_wr1_qb_stack,any_qb_wr_same_team,season_total,weekly_std,roster_value,stack_teams,stack_names,roster_wr1_name,roster_wr1_team
2022,2024_1,2024 #1 — Let James Cook (16-2),36,none,none,0,0,0,2124.3,21,61094,,,JuJu Smith-Schuster,KC
2022,2024_1,2024 #1 — Let James Cook (16-2),36,single,single,1,1,1,2080.5,24.4,61183,NO,Jameis Winston/Michael Thomas (NO),Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),36,multi,multi,2,1,1,2100.1,25.34,61147,NO|ATL,Jameis Winston/Michael Thomas (NO); Marcus Mariota/Drake London (ATL),Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),37,natural,none,0,0,1,2184.7,29.22,59695,,,Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),37,none,none,0,0,1,2184.7,29.22,59695,,,Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),37,single,single,1,0,1,2312.7,26.86,59317,NYG,Daniel Jones/Wan'Dale Robinson (NYG),Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),37,multi,multi,2,1,1,2162.1,30.12,59066,NO|NYG,Jameis Winston/Michael Thomas (NO); Daniel Jones/Wan'Dale Robinson (NYG),Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),38,natural,none,0,0,0,2047.5,26.18,60325,,,Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),38,none,none,0,0,0,2047.5,26.18,60325,,,Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),38,single,single,1,0,1,2031,25.53,60021,JAX,Trevor Lawrence/Christian Kirk (JAX),Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),38,multi,multi,2,1,1,2032.5,25.47,60154,JAX|NO,Trevor Lawrence/Christian Kirk (JAX); Jameis Winston/Michael Thomas (NO),Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),39,natural,none,0,0,0,2398.7,16.39,59949,,,Jerry Jeudy,DEN
2022,2024_1,2024 #1 — Let James Cook (16-2),39,none,none,0,0,0,2398.7,16.39,59949,,,Jerry Jeudy,DEN
2022,2024_1,2024 #1 — Let James Cook (16-2),39,single,single,1,0,1,2372.4,15.12,59960,JAX,Trevor Lawrence/Christian Kirk (JAX),Jerry Jeudy,DEN
2022,2024_1,2024 #1 — Let James Cook (16-2),39,multi,multi,2,0,1,2393.8,17.99,59547,JAX|CLE,Trevor Lawrence/Christian Kirk (JAX); Deshaun Watson/Amari Cooper (CLE),Jerry Jeudy,DEN
2022,2024_1,2024 #1 — Let James Cook (16-2),40,natural,none,0,0,1,2333.1,22.33,58820,,,DK Metcalf,SEA
2022,2024_1,2024 #1 — Let James Cook (16-2),40,none,none,0,0,1,2333.1,22.33,58820,,,DK Metcalf,SEA
2022,2024_1,2024 #1 — Let James Cook (16-2),40,single,single,1,0,1,2375,20.32,59083,ATL,Marcus Mariota/Drake London (ATL),DK Metcalf,SEA
2022,2024_1,2024 #1 — Let James Cook (16-2),40,multi,multi,2,0,1,2394.1,20.76,58713,JAX|ATL,Trevor Lawrence/Christian Kirk (JAX); Marcus Mariota/Drake London (ATL),DK Metcalf,SEA
2022,2024_1,2024 #1 — Let James Cook (16-2),41,natural,none,0,0,0,2043.1,29.79,60213,,,JuJu Smith-Schuster,KC
2022,2024_1,2024 #1 — Let James Cook (16-2),41,none,none,0,0,0,2043.1,29.79,60213,,,JuJu Smith-Schuster,KC
2022,2024_1,2024 #1 — Let James Cook (16-2),41,single,single,1,0,1,2028.9,31.09,60347,ATL,Marcus Mariota/Drake London (ATL),JuJu Smith-Schuster,KC
2022,2024_1,2024 #1 — Let James Cook (16-2),41,multi,multi,2,1,1,1859.3,35.84,60202,NO|ATL,Jameis Winston/Michael Thomas (NO); Marcus Mariota/Drake London (ATL),Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),42,natural,none,0,0,1,2379.6,21.1,57698,,,Elijah Moore,NYJ
2022,2024_1,2024 #1 — Let James Cook (16-2),42,none,none,0,0,1,2379.6,21.1,57698,,,Elijah Moore,NYJ
2022,2024_1,2024 #1 — Let James Cook (16-2),42,single,single,1,0,1,2420.8,19.54,57997,ATL,Marcus Mariota/Drake London (ATL),Elijah Moore,NYJ
2022,2024_1,2024 #1 — Let James Cook (16-2),42,multi,multi,2,0,1,2407,19.64,57693,JAX|ATL,Trevor Lawrence/Christian Kirk (JAX); Marcus Mariota/Drake London (ATL),Elijah Moore,NYJ
2022,2024_1,2024 #1 — Let James Cook (16-2),43,natural,none,0,0,1,2243.8,21.71,58613,,,JuJu Smith-Schuster,KC
2022,2024_1,2024 #1 — Let James Cook (16-2),43,none,none,0,0,1,2243.8,21.71,58613,,,JuJu Smith-Schuster,KC
2022,2024_1,2024 #1 — Let James Cook (16-2),43,single,single,1,1,1,2212.9,23.73,58702,NO,Jameis Winston/Michael Thomas (NO),Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),43,multi,multi,2,1,1,2242.6,25.06,58875,NO|SEA,Jameis Winston/Michael Thomas (NO); Geno Smith/DK Metcalf (SEA),DK Metcalf,SEA
2022,2024_1,2024 #1 — Let James Cook (16-2),44,natural,none,0,0,1,1989.8,22.79,58372,,,Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),44,none,none,0,0,1,1989.8,22.79,58372,,,Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),44,single,single,1,0,1,2191.9,22.32,58489,JAX,Trevor Lawrence/Christian Kirk (JAX),Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),44,multi,multi,2,1,1,2035.2,24.27,58118,JAX|NO,Trevor Lawrence/Christian Kirk (JAX); Jameis Winston/Michael Thomas (NO),Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),45,natural,single,1,0,1,2279.4,24.52,60092,JAX,Trevor Lawrence/Christian Kirk (JAX),Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),45,none,none,0,0,1,2235.2,25,59931,,,Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),45,single,single,1,0,1,2279.4,24.52,60092,JAX,Trevor Lawrence/Christian Kirk (JAX),Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),45,multi,multi,2,0,1,2413.2,24.54,59714,JAX|NYG,Trevor Lawrence/Christian Kirk (JAX); Daniel Jones/Wan'Dale Robinson (NYG),Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),46,natural,none,0,1,1,2540.9,30.57,60751,,,Adam Thielen,MIN
2022,2024_1,2024 #1 — Let James Cook (16-2),46,none,none,0,1,1,2540.9,30.57,60751,,,Adam Thielen,MIN
2022,2024_1,2024 #1 — Let James Cook (16-2),46,single,single,1,1,1,2539.6,24.58,60484,JAX,Trevor Lawrence/Christian Kirk (JAX),Adam Thielen,MIN
2022,2024_1,2024 #1 — Let James Cook (16-2),46,multi,multi,2,1,1,2573.9,25.92,60657,JAX|SEA,Trevor Lawrence/Christian Kirk (JAX); Geno Smith/DK Metcalf (SEA),DK Metcalf,SEA
2022,2024_1,2024 #1 — Let James Cook (16-2),47,natural,none,0,0,1,2231.6,31.19,58799,,,Jerry Jeudy,DEN
2022,2024_1,2024 #1 — Let James Cook (16-2),47,none,none,0,0,1,2231.6,31.19,58799,,,Jerry Jeudy,DEN
2022,2024_1,2024 #1 — Let James Cook (16-2),47,single,single,1,0,1,2324,21.2,58616,JAX,Trevor Lawrence/Christian Kirk (JAX),Jerry Jeudy,DEN
2022,2024_1,2024 #1 — Let James Cook (16-2),47,multi,multi,2,0,1,2446.6,20.76,58168,JAX|NYG,Trevor Lawrence/Christian Kirk (JAX); Daniel Jones/Wan'Dale Robinson (NYG),Jerry Jeudy,DEN
2022,2024_1,2024 #1 — Let James Cook (16-2),48,natural,none,0,0,1,2425,24.91,57478,,,JuJu Smith-Schuster,KC
2022,2024_1,2024 #1 — Let James Cook (16-2),48,none,none,0,0,1,2425,24.91,57478,,,JuJu Smith-Schuster,KC
2022,2024_1,2024 #1 — Let James Cook (16-2),48,single,single,1,1,1,2270.5,26.65,57945,NO,Jameis Winston/Michael Thomas (NO),Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),48,multi,multi,2,1,1,2323.1,26.59,58480,NO|ATL,Jameis Winston/Michael Thomas (NO); Marcus Mariota/Drake London (ATL),Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),49,natural,none,0,1,1,2485.5,22.76,59760,,,Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),49,none,none,0,1,1,2485.5,22.76,59760,,,Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),49,single,single,1,1,1,2483.3,21.51,59390,JAX,Trevor Lawrence/Christian Kirk (JAX),Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),49,multi,multi,2,1,1,2505.1,22.28,59591,GB|JAX,Aaron Rodgers/Allen Lazard (GB); Trevor Lawrence/Christian Kirk (JAX),Allen Lazard,GB
2022,2024_1,2024 #1 — Let James Cook (16-2),50,natural,none,0,0,1,2394.1,20.81,57977,,,Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),50,none,none,0,0,1,2394.1,20.81,57977,,,Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),50,single,single,1,1,1,2270.9,22.58,57743,NO,Jameis Winston/Michael Thomas (NO),Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),50,multi,multi,2,1,1,2236.6,22.61,57252,JAX|NO,Trevor Lawrence/Christian Kirk (JAX); Jameis Winston/Michael Thomas (NO),Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),51,natural,none,0,0,0,2363,18.46,59480,,,Adam Thielen,MIN
2022,2024_1,2024 #1 — Let James Cook (16-2),51,none,none,0,0,0,2363,18.46,59480,,,Adam Thielen,MIN
2022,2024_1,2024 #1 — Let James Cook (16-2),51,single,single,1,0,1,2341.1,21.98,59491,JAX,Trevor Lawrence/Christian Kirk (JAX),Adam Thielen,MIN
2022,2024_1,2024 #1 — Let James Cook (16-2),51,multi,multi,2,0,1,2348.2,14.22,58867,JAX|NYG,Trevor Lawrence/Christian Kirk (JAX); Daniel Jones/Wan'Dale Robinson (NYG),Adam Thielen,MIN
2022,2024_1,2024 #1 — Let James Cook (16-2),52,natural,none,0,0,1,2392.9,22.22,59376,,,Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),52,none,none,0,0,1,2392.9,22.22,59376,,,Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),52,single,single,1,1,1,2241.6,22.47,58992,NO,Jameis Winston/Michael Thomas (NO),Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),52,multi,multi,2,1,1,2292.9,21.68,59511,NO|ATL,Jameis Winston/Michael Thomas (NO); Marcus Mariota/Drake London (ATL),Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),53,natural,none,0,0,1,2199.2,28.06,60996,,,Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),53,none,none,0,0,1,2199.2,28.06,60996,,,Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),53,single,single,1,0,1,2257.7,29.07,61121,JAX,Trevor Lawrence/Christian Kirk (JAX),Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),53,multi,multi,2,1,1,2420.4,28.47,61468,JAX|SEA,Trevor Lawrence/Christian Kirk (JAX); Geno Smith/DK Metcalf (SEA),DK Metcalf,SEA
2022,2024_1,2024 #1 — Let James Cook (16-2),54,natural,single,1,1,1,2326.8,28.1,57558,NO,Jameis Winston/Michael Thomas (NO),Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),54,none,none,0,0,1,2325.3,28.16,57425,,,Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),54,single,single,1,1,1,2326.8,28.1,57558,NO,Jameis Winston/Michael Thomas (NO),Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),54,multi,multi,2,1,1,2399.2,29.34,57861,NO|SEA,Jameis Winston/Michael Thomas (NO); Geno Smith/DK Metcalf (SEA),DK Metcalf,SEA
2022,2024_1,2024 #1 — Let James Cook (16-2),55,natural,none,0,0,0,2365.9,18.45,58617,,,Elijah Moore,NYJ
2022,2024_1,2024 #1 — Let James Cook (16-2),55,none,none,0,0,0,2365.9,18.45,58617,,,Elijah Moore,NYJ
2022,2024_1,2024 #1 — Let James Cook (16-2),55,single,single,1,0,1,2354.6,19.83,58313,JAX,Trevor Lawrence/Christian Kirk (JAX),Elijah Moore,NYJ
2022,2024_1,2024 #1 — Let James Cook (16-2),55,multi,multi,2,0,1,2296.7,20.54,57414,JAX|NYG,Trevor Lawrence/Christian Kirk (JAX); Daniel Jones/Wan'Dale Robinson (NYG),Elijah Moore,NYJ
2022,2024_1,2024 #1 — Let James Cook (16-2),56,natural,single,1,1,1,2655.8,26.19,59283,SEA,Geno Smith/DK Metcalf (SEA),DK Metcalf,SEA
2022,2024_1,2024 #1 — Let James Cook (16-2),56,none,none,0,0,0,2604.3,23.92,59439,,,Diontae Johnson,PIT
2022,2024_1,2024 #1 — Let James Cook (16-2),56,single,single,1,1,1,2655.8,26.19,59283,SEA,Geno Smith/DK Metcalf (SEA),DK Metcalf,SEA
2022,2024_1,2024 #1 — Let James Cook (16-2),56,multi,multi,2,1,1,2600.1,24.95,59116,NO|SEA,Jameis Winston/Michael Thomas (NO); Geno Smith/DK Metcalf (SEA),DK Metcalf,SEA
2022,2024_1,2024 #1 — Let James Cook (16-2),57,natural,none,0,0,1,2107.4,28.81,61219,,,Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),57,none,none,0,0,1,2107.4,28.81,61219,,,Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),57,single,single,1,1,1,2104.7,29.14,61352,NO,Jameis Winston/Michael Thomas (NO),Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),57,multi,multi,2,1,1,2167.2,26.68,60650,JAX|NO,Trevor Lawrence/Christian Kirk (JAX); Jameis Winston/Michael Thomas (NO),Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),58,natural,none,0,0,1,2202.2,23.63,61900,,,Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),58,none,none,0,0,1,2202.2,23.63,61900,,,Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),58,single,single,1,0,1,2216.3,22.37,61845,JAX,Trevor Lawrence/Christian Kirk (JAX),Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),58,multi,multi,2,0,1,2291,21.13,62809,JAX|CLE,Trevor Lawrence/Christian Kirk (JAX); Deshaun Watson/Amari Cooper (CLE),Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),59,natural,single,1,0,1,2233.8,25.22,61057,JAX,Trevor Lawrence/Christian Kirk (JAX),Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),59,none,none,0,0,1,2254.7,22.14,61046,,,Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),59,single,single,1,0,1,2233.8,25.22,61057,JAX,Trevor Lawrence/Christian Kirk (JAX),Rashod Bateman,BAL
2022,2024_1,2024 #1 — Let James Cook (16-2),59,multi,multi,2,1,1,2108.6,26.4,60806,JAX|NO,Trevor Lawrence/Christian Kirk (JAX); Jameis Winston/Michael Thomas (NO),Michael Thomas,NO
2022,2024_1,2024 #1 — Let James Cook (16-2),60,natural,none,0,0,1,2248.9,21.73,60124,,,JuJu Smith-Schuster,KC
2022,2024_1,2024 #1 — Let James Cook (16-2),60,none,none,0,0,1,2248.9,21.73,60124,,,JuJu Smith-Schuster,KC
2022,2024_1,2024 #1 — Let James Cook (16-2),60,single,single,1,0,1,2266.8,21,60423,ATL,Marcus Mariota/Drake London (ATL),JuJu Smith-Schuster,KC
2022,2024_1,2024 #1 — Let James Cook (16-2),60,multi,multi,2,1,1,2102.6,15.41,60128,NO|ATL,Jameis Winston/Michael Thomas (NO); Marcus Mariota/Drake London (ATL),Michael Thomas,NO
2022,2024_2,2024 #2 — Age is just a number (15-3),1,natural,none,0,0,0,2249,19.47,58251,,,Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),1,none,none,0,0,0,2249,19.47,58251,,,Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),1,single,single,1,1,1,2322,21.07,59040,MIN,Kirk Cousins/Justin Jefferson (MIN),Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),1,multi,multi,2,1,1,2357.4,20.96,58681,MIN|ATL,Kirk Cousins/Justin Jefferson (MIN); Marcus Mariota/Drake London (ATL),Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),2,natural,none,0,0,0,1871.3,18.5,58049,,,Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),2,none,none,0,0,0,1871.3,18.5,58049,,,Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),2,single,single,1,1,1,1877.1,21.83,56592,CIN,Joe Burrow/Ja'Marr Chase (CIN),Ja'Marr Chase,CIN
2022,2024_2,2024 #2 — Age is just a number (15-3),2,multi,multi,2,1,1,1901.6,23.82,56458,CIN|ATL,Joe Burrow/Ja'Marr Chase (CIN); Marcus Mariota/Drake London (ATL),Ja'Marr Chase,CIN
2022,2024_2,2024 #2 — Age is just a number (15-3),3,natural,none,0,0,0,2240.3,20.2,59723,,,Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),3,none,none,0,0,0,2240.3,20.2,59723,,,Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),3,single,single,1,1,1,2281.8,21.66,59595,MIN,Kirk Cousins/Justin Jefferson (MIN),Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),3,multi,multi,2,1,1,2314.6,19.34,58207,GB|MIN,Aaron Rodgers/Allen Lazard (GB); Kirk Cousins/Justin Jefferson (MIN),Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),4,natural,none,0,1,1,1812.9,17.39,58381,,,Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),4,none,none,0,1,1,1812.9,17.39,58381,,,Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),4,single,single,1,1,1,1712.8,19.92,58568,LA,Matthew Stafford/Cooper Kupp (LA),Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),4,multi,multi,2,1,1,1752.9,18.58,57190,LA|GB,Matthew Stafford/Cooper Kupp (LA); Aaron Rodgers/Allen Lazard (GB),Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),5,natural,none,0,0,1,2205.4,22.79,57553,,,Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),5,none,none,0,0,1,2205.4,22.79,57553,,,Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),5,single,single,1,1,1,2287.1,26.97,58342,MIN,Kirk Cousins/Justin Jefferson (MIN),Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),5,multi,multi,2,1,1,2199.5,28.08,58444,MIN|NYJ,Kirk Cousins/Justin Jefferson (MIN); Zach Wilson/Elijah Moore (NYJ),Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),6,natural,single,1,1,1,2182.8,26.52,59636,MIN,Kirk Cousins/Justin Jefferson (MIN),Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),6,none,none,0,0,1,2175,25.85,56318,,,Davante Adams,LV
2022,2024_2,2024 #2 — Age is just a number (15-3),6,single,single,1,1,1,2182.8,26.52,59636,MIN,Kirk Cousins/Justin Jefferson (MIN),Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),6,multi,multi,2,1,1,2270.6,25.5,60060,MIN|NYG,Kirk Cousins/Justin Jefferson (MIN); Daniel Jones/Wan'Dale Robinson (NYG),Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),7,natural,none,0,0,1,1888.7,18.14,58512,,,Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),7,none,none,0,0,1,1888.7,18.14,58512,,,Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),7,single,single,1,1,1,2035.1,19.11,57463,CIN,Joe Burrow/Ja'Marr Chase (CIN),Ja'Marr Chase,CIN
2022,2024_2,2024 #2 — Age is just a number (15-3),7,multi,multi,2,1,1,2097.8,19.31,57215,CIN|CHI,Joe Burrow/Ja'Marr Chase (CIN); Justin Fields/Darnell Mooney (CHI),Ja'Marr Chase,CIN
2022,2024_2,2024 #2 — Age is just a number (15-3),8,natural,none,0,0,1,2147.8,21.19,58252,,,Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),8,none,none,0,0,1,2147.8,21.19,58252,,,Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),8,single,single,1,0,1,2147.7,20.54,58297,GB,Aaron Rodgers/Allen Lazard (GB),Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),8,multi,multi,2,0,1,2163.7,20.39,58313,GB|TEN,Aaron Rodgers/Allen Lazard (GB); Ryan Tannehill/Treylon Burks (TEN),Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),9,natural,none,0,1,1,2133.2,18.97,59571,,,Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),9,none,none,0,1,1,2133.2,18.97,59571,,,Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),9,single,single,1,1,1,2139.8,17.66,58114,CIN,Joe Burrow/Ja'Marr Chase (CIN),Ja'Marr Chase,CIN
2022,2024_2,2024 #2 — Age is just a number (15-3),9,multi,multi,2,1,1,2152.7,17.6,57851,CIN|HOU,Joe Burrow/Ja'Marr Chase (CIN); Davis Mills/Brandin Cooks (HOU),Ja'Marr Chase,CIN
2022,2024_2,2024 #2 — Age is just a number (15-3),10,natural,none,0,0,0,2100.1,20.17,60117,,,Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),10,none,none,0,0,0,2100.1,20.17,60117,,,Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),10,single,single,1,1,1,2103.8,22.48,58660,CIN,Joe Burrow/Ja'Marr Chase (CIN),Ja'Marr Chase,CIN
2022,2024_2,2024 #2 — Age is just a number (15-3),10,multi,multi,2,1,1,2121.2,21.81,58939,CIN|HOU,Joe Burrow/Ja'Marr Chase (CIN); Davis Mills/Brandin Cooks (HOU),Ja'Marr Chase,CIN
2022,2024_2,2024 #2 — Age is just a number (15-3),11,natural,none,0,0,1,2172.9,19.71,59757,,,Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),11,none,none,0,0,1,2172.9,19.71,59757,,,Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),11,single,single,1,1,1,2080.1,25.74,57511,CIN,Joe Burrow/Ja'Marr Chase (CIN),Ja'Marr Chase,CIN
2022,2024_2,2024 #2 — Age is just a number (15-3),11,multi,multi,2,1,1,2113.5,25.71,57353,CIN|GB,Joe Burrow/Ja'Marr Chase (CIN); Aaron Rodgers/Allen Lazard (GB),Ja'Marr Chase,CIN
2022,2024_2,2024 #2 — Age is just a number (15-3),12,natural,single,1,1,1,1994.3,23.44,58508,MIN,Kirk Cousins/Justin Jefferson (MIN),Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),12,none,none,0,0,1,1951.5,20.44,55449,,,Stefon Diggs,BUF
2022,2024_2,2024 #2 — Age is just a number (15-3),12,single,single,1,1,1,1994.3,23.44,58508,MIN,Kirk Cousins/Justin Jefferson (MIN),Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),12,multi,multi,2,1,1,1989.4,23.93,58038,MIN|HOU,Kirk Cousins/Justin Jefferson (MIN); Davis Mills/Brandin Cooks (HOU),Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),13,natural,single,1,0,1,1769.2,20.48,57719,HOU,Davis Mills/Brandin Cooks (HOU),Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),13,none,none,0,0,0,1774.2,20.02,57770,,,Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),13,single,single,1,0,1,1769.2,20.48,57719,HOU,Davis Mills/Brandin Cooks (HOU),Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),13,multi,multi,2,1,1,1654.8,23.75,57906,LA|HOU,Matthew Stafford/Cooper Kupp (LA); Davis Mills/Brandin Cooks (HOU),Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),14,natural,none,0,0,0,2132.5,22.05,59272,,,Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),14,none,none,0,0,0,2132.5,22.05,59272,,,Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),14,single,single,1,1,1,2175.5,21.76,59144,MIN,Kirk Cousins/Justin Jefferson (MIN),Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),14,multi,multi,2,1,1,2170.6,24.76,59369,MIN|NYJ,Kirk Cousins/Justin Jefferson (MIN); Zach Wilson/Elijah Moore (NYJ),Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),15,natural,none,0,0,0,2048.8,24.8,56696,,,Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),15,none,none,0,0,0,2048.8,24.8,56696,,,Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),15,single,single,1,0,1,2050.9,22.78,56975,HOU,Davis Mills/Brandin Cooks (HOU),Cooper Kupp,LA
2022,2024_2,2024 #2 — Age is just a number (15-3),15,multi,multi,2,1,1,2171.3,20.1,55926,CIN|HOU,Joe Burrow/Ja'Marr Chase (CIN); Davis Mills/Brandin Cooks (HOU),Ja'Marr Chase,CIN
2022,2024_2,2024 #2 — Age is just a number (15-3),16,natural,none,0,0,0,1866.5,17.83,58597,,,Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),16,none,none,0,0,0,1866.5,17.83,58597,,,Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),16,single,single,1,0,1,1879.1,17.37,58642,GB,Aaron Rodgers/Allen Lazard (GB),Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),16,multi,multi,2,1,1,1900.5,22.45,56804,CIN|GB,Joe Burrow/Ja'Marr Chase (CIN); Aaron Rodgers/Allen Lazard (GB),Ja'Marr Chase,CIN
2022,2024_2,2024 #2 — Age is just a number (15-3),17,natural,single,1,0,1,1923.6,22.59,59445,NYJ,Zach Wilson/Elijah Moore (NYJ),Justin Jefferson,MIN
2022,2024_2,2024 #2 — Age is just a number (15-3),17,none,none,0,0,1,1991.7,18.87,59380,,,Justin Jefferson,MIN
