year,archetype_id,archetype_label,build_index,variant,stack_class,max_n,n_groups,season_total,weekly_std,roster_value,primary_team,shape,names,all_groups
2021,2024_1,2024 #1 — Let James Cook (16-2),45,none,none,0,0,2196,21.96,55034,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),45,double,double,2,1,2079.5,21.89,55213,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2021,2024_1,2024 #1 — Let James Cook (16-2),45,triple,triple,3,1,2160,23.68,54401,MIA,TE/WR/WR,Mike Gesicki/Jaylen Waddle/DeVante Parker,MIA:TE/WR/WR
2021,2024_1,2024 #1 — Let James Cook (16-2),46,natural,triple,3,1,1784.3,20.47,53582,MIA,TE/WR/WR,Mike Gesicki/Jaylen Waddle/DeVante Parker,MIA:TE/WR/WR
2021,2024_1,2024 #1 — Let James Cook (16-2),46,none,none,0,0,1831,23.63,53492,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),46,double,double,2,1,1863.4,20.92,53957,MIA,TE/WR,Mike Gesicki/Jaylen Waddle,MIA:TE/WR
2021,2024_1,2024 #1 — Let James Cook (16-2),46,triple,triple,3,1,1784.3,20.47,53582,MIA,TE/WR/WR,Mike Gesicki/Jaylen Waddle/DeVante Parker,MIA:TE/WR/WR
2021,2024_1,2024 #1 — Let James Cook (16-2),47,natural,none,0,0,1891.6,28.49,54402,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),47,none,none,0,0,1891.6,28.49,54402,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),47,double,double,2,1,1762.6,25.77,54533,DEN,WR/WR,Jerry Jeudy/Courtland Sutton,DEN:WR/WR
2021,2024_1,2024 #1 — Let James Cook (16-2),47,triple,triple,3,1,1790.7,25.84,55133,DEN,WR/WR/TE,Jerry Jeudy/Courtland Sutton/Noah Fant,DEN:WR/WR/TE
2021,2024_1,2024 #1 — Let James Cook (16-2),48,natural,none,0,0,2031.1,22.46,53371,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),48,none,none,0,0,2031.1,22.46,53371,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),48,double,double,2,1,2100.4,24.26,53623,DEN,WR/WR,Jerry Jeudy/Courtland Sutton,DEN:WR/WR
2021,2024_1,2024 #1 — Let James Cook (16-2),48,triple,triple,3,1,2088.2,26.07,53879,DEN,WR/WR/TE,Jerry Jeudy/Courtland Sutton/Noah Fant,DEN:WR/WR/TE
2021,2024_1,2024 #1 — Let James Cook (16-2),49,natural,double,2,1,2106,29.94,56101,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2021,2024_1,2024 #1 — Let James Cook (16-2),49,none,none,0,0,2066.1,31.01,55757,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),49,double,double,2,1,2106,29.94,56101,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2021,2024_1,2024 #1 — Let James Cook (16-2),49,triple,triple,3,1,2097.5,32.24,56828,DEN,WR/WR/TE,Jerry Jeudy/Courtland Sutton/Noah Fant,DEN:WR/WR/TE
2021,2024_1,2024 #1 — Let James Cook (16-2),50,natural,double,2,1,2296.4,21.29,56486,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2021,2024_1,2024 #1 — Let James Cook (16-2),50,none,none,0,0,2265.3,20.66,56142,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),50,double,double,2,1,2296.4,21.29,56486,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2021,2024_1,2024 #1 — Let James Cook (16-2),50,triple,triple,3,1,2119.6,22.23,57092,DEN,WR/WR/TE,Jerry Jeudy/Courtland Sutton/Noah Fant,DEN:WR/WR/TE
2021,2024_1,2024 #1 — Let James Cook (16-2),51,natural,double,2,1,2323,21.77,56824,MIA,TE/WR,Mike Gesicki/DeVante Parker,MIA:TE/WR
2021,2024_1,2024 #1 — Let James Cook (16-2),51,none,none,0,0,2289.5,21.88,56969,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),51,double,double,2,1,2323,21.77,56824,MIA,TE/WR,Mike Gesicki/DeVante Parker,MIA:TE/WR
2021,2024_1,2024 #1 — Let James Cook (16-2),51,triple,triple,3,1,2346,20.81,57289,MIA,TE/WR/WR,Mike Gesicki/Jaylen Waddle/DeVante Parker,MIA:TE/WR/WR
2021,2024_1,2024 #1 — Let James Cook (16-2),52,natural,none,0,0,2244.6,31.46,54734,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),52,none,none,0,0,2244.6,31.46,54734,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),52,double,double,2,1,2130.5,30.82,54913,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2021,2024_1,2024 #1 — Let James Cook (16-2),52,triple,triple,3,1,2299.6,27.1,53988,MIA,TE/WR/WR,Mike Gesicki/Jaylen Waddle/DeVante Parker,MIA:TE/WR/WR
2021,2024_1,2024 #1 — Let James Cook (16-2),53,natural,none,0,0,2098.3,35.05,55177,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),53,none,none,0,0,2098.3,35.05,55177,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),53,double,double,2,1,1970.1,31.7,55308,DEN,WR/WR,Jerry Jeudy/Courtland Sutton,DEN:WR/WR
2021,2024_1,2024 #1 — Let James Cook (16-2),53,triple,triple,3,1,1970.1,31.63,56022,DEN,WR/WR/TE,Jerry Jeudy/Courtland Sutton/Noah Fant,DEN:WR/WR/TE
2021,2024_1,2024 #1 — Let James Cook (16-2),54,natural,none,0,0,2168.5,27.32,52846,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),54,none,none,0,0,2168.5,27.32,52846,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),54,double,double,2,1,2209.1,26.59,53190,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2021,2024_1,2024 #1 — Let James Cook (16-2),54,triple,triple,3,1,2174.6,27.92,52557,MIA,TE/WR/WR,Mike Gesicki/Jaylen Waddle/DeVante Parker,MIA:TE/WR/WR
2021,2024_1,2024 #1 — Let James Cook (16-2),55,natural,none,0,0,2346.3,24.05,57125,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),55,none,none,0,0,2346.3,24.05,57125,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),55,double,double,2,1,2405,22.62,56861,CIN,WR/WR,Ja'Marr Chase/Tyler Boyd,CIN:WR/WR
2021,2024_1,2024 #1 — Let James Cook (16-2),55,triple,triple,3,1,2268.5,25.21,58078,DEN,WR/WR/TE,Jerry Jeudy/Courtland Sutton/Noah Fant,DEN:WR/WR/TE
2021,2024_1,2024 #1 — Let James Cook (16-2),56,natural,none,0,0,2242.9,25.39,53320,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),56,none,none,0,0,2242.9,25.39,53320,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),56,double,double,2,1,2295.5,26.04,53572,DEN,WR/WR,Jerry Jeudy/Courtland Sutton,DEN:WR/WR
2021,2024_1,2024 #1 — Let James Cook (16-2),56,triple,triple,3,1,2281.4,27.03,53828,DEN,WR/WR/TE,Jerry Jeudy/Courtland Sutton/Noah Fant,DEN:WR/WR/TE
2021,2024_1,2024 #1 — Let James Cook (16-2),57,natural,none,0,0,2037,18.85,54700,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),57,none,none,0,0,2037,18.85,54700,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),57,double,double,2,1,1985.8,21.08,55385,DEN,WR/WR,Jerry Jeudy/Courtland Sutton,DEN:WR/WR
2021,2024_1,2024 #1 — Let James Cook (16-2),57,triple,triple,3,1,2007.5,20.35,55985,DEN,WR/WR/TE,Jerry Jeudy/Courtland Sutton/Noah Fant,DEN:WR/WR/TE
2021,2024_1,2024 #1 — Let James Cook (16-2),58,natural,none,0,0,2021.4,27.24,57677,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),58,none,none,0,0,2021.4,27.24,57677,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),58,double,double,2,1,2054.1,26.87,57899,DEN,WR/WR,Jerry Jeudy/Courtland Sutton,DEN:WR/WR
2021,2024_1,2024 #1 — Let James Cook (16-2),58,triple,triple,3,1,2052.3,27,58613,DEN,WR/WR/TE,Jerry Jeudy/Courtland Sutton/Noah Fant,DEN:WR/WR/TE
2021,2024_1,2024 #1 — Let James Cook (16-2),59,natural,double,2,1,2423.4,26.86,56231,MIA,TE/WR,Mike Gesicki/DeVante Parker,MIA:TE/WR
2021,2024_1,2024 #1 — Let James Cook (16-2),59,none,none,0,0,2415.5,27.16,55966,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),59,double,double,2,1,2423.4,26.86,56231,MIA,TE/WR,Mike Gesicki/DeVante Parker,MIA:TE/WR
2021,2024_1,2024 #1 — Let James Cook (16-2),59,triple,triple,3,1,2419.9,27.75,56511,CIN,WR/WR/WR,Ja'Marr Chase/Tee Higgins/Tyler Boyd,CIN:WR/WR/WR
2021,2024_1,2024 #1 — Let James Cook (16-2),60,natural,none,0,0,1982.4,21.38,53902,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),60,none,none,0,0,1982.4,21.38,53902,,,,
2021,2024_1,2024 #1 — Let James Cook (16-2),60,double,double,2,1,2067.9,22.2,53905,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2021,2024_1,2024 #1 — Let James Cook (16-2),60,triple,triple,3,1,1959.7,21.47,53274,MIA,TE/WR/WR,Mike Gesicki/Jaylen Waddle/DeVante Parker,MIA:TE/WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),1,natural,none,0,0,1877.7,23.59,50311,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),1,none,none,0,0,1877.7,23.59,50311,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),1,double,double,2,1,1918.6,23.05,50538,LA,WR/TE,Odell Beckham/Tyler Higbee,LA:WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),1,triple,triple,3,1,2024.9,24.51,51902,MIA,TE/WR/WR,Mike Gesicki/Jaylen Waddle/DeVante Parker,MIA:TE/WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),2,natural,none,0,0,1916.7,24.48,51796,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),2,none,none,0,0,1916.7,24.48,51796,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),2,double,double,2,1,1992.1,21.48,51614,MIA,TE/WR,Mike Gesicki/Jaylen Waddle,MIA:TE/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),2,triple,triple,3,1,1995.8,24.44,53274,MIA,TE/WR/WR,Mike Gesicki/Jaylen Waddle/DeVante Parker,MIA:TE/WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),3,natural,double,2,1,1854.4,28.07,50455,LA,WR/TE,Odell Beckham/Tyler Higbee,LA:WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),3,none,none,0,0,1877.7,30.04,51055,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),3,double,double,2,1,1854.4,28.07,50455,LA,WR/TE,Odell Beckham/Tyler Higbee,LA:WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),3,triple,triple,3,1,1846.1,27.07,52041,NE,TE/WR/WR,Jonnu Smith/Jakobi Meyers/Nelson Agholor,NE:TE/WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),4,natural,none,0,0,1918.5,24.82,50115,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),4,none,none,0,0,1918.5,24.82,50115,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),4,double,double,2,1,1948.2,25.89,50001,MIA,TE/WR,Mike Gesicki/Jaylen Waddle,MIA:TE/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),4,triple,triple,3,1,1939.5,26.66,51585,MIA,TE/WR/WR,Mike Gesicki/Jaylen Waddle/DeVante Parker,MIA:TE/WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),5,natural,none,0,0,1955.6,30.04,51215,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),5,none,none,0,0,1955.6,30.04,51215,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),5,double,double,2,1,2024.5,26.97,51269,MIA,TE/WR,Mike Gesicki/Jaylen Waddle,MIA:TE/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),5,triple,triple,3,1,1995.7,30.49,53113,NE,TE/WR/WR,Jonnu Smith/Jakobi Meyers/Nelson Agholor,NE:TE/WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),6,natural,none,0,0,2204.5,34.72,51953,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),6,none,none,0,0,2204.5,34.72,51953,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),6,double,double,2,1,2221.2,33.36,51956,SF,WR/WR,Brandon Aiyuk/Deebo Samuel,SF:WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),6,triple,triple,3,1,2279.6,31.16,52923,LA,WR/WR/TE,Cooper Kupp/Odell Beckham/Tyler Higbee,LA:WR/WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),7,natural,none,0,0,2365.3,25.1,51243,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),7,none,none,0,0,2365.3,25.1,51243,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),7,double,double,2,1,2370.8,24.13,51246,SF,WR/WR,Brandon Aiyuk/Deebo Samuel,SF:WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),7,triple,triple,3,1,2436.8,24.59,52213,LA,WR/WR/TE,Cooper Kupp/Odell Beckham/Tyler Higbee,LA:WR/WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),8,natural,none,0,0,2106.1,23.39,49640,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),8,none,none,0,0,2106.1,23.39,49640,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),8,double,double,2,1,2029.1,23.45,49739,LA,WR/TE,Odell Beckham/Tyler Higbee,LA:WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),9,natural,none,0,0,1923.9,23.68,50802,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),9,none,none,0,0,1923.9,23.68,50802,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),9,double,double,2,1,1871.3,23.61,50787,LA,WR/TE,Odell Beckham/Tyler Higbee,LA:WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),9,triple,triple,3,1,1816,24.12,51930,DEN,WR/WR/TE,Jerry Jeudy/Courtland Sutton/Noah Fant,DEN:WR/WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),10,natural,none,0,0,2098.2,26.55,51119,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),10,none,none,0,0,2098.2,26.55,51119,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),10,double,double,2,1,2048.6,22.31,50186,BUF,WR/WR,Stefon Diggs/Gabriel Davis,BUF:WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),11,natural,none,0,0,2118,27.93,49751,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),11,none,none,0,0,2118,27.93,49751,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),11,double,double,2,1,2122.5,26.41,49692,MIA,TE/WR,Mike Gesicki/Jaylen Waddle,MIA:TE/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),12,natural,none,0,0,2136.7,23.52,50874,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),12,none,none,0,0,2136.7,23.52,50874,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),12,double,double,2,1,2168.3,24.2,50760,MIA,TE/WR,Mike Gesicki/Jaylen Waddle,MIA:TE/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),13,natural,none,0,0,1829.9,25.34,48155,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),13,none,none,0,0,1829.9,25.34,48155,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),13,double,double,2,1,1813.8,19.35,47929,BUF,WR/WR,Stefon Diggs/Gabriel Davis,BUF:WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),14,natural,none,0,0,2144.7,25.17,49888,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),14,none,none,0,0,2144.7,25.17,49888,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),14,double,double,2,1,2065.1,24.78,49987,LA,WR/TE,Odell Beckham/Tyler Higbee,LA:WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),14,triple,triple,3,1,2132.7,27.13,51288,MIA,TE/WR/WR,Mike Gesicki/Jaylen Waddle/DeVante Parker,MIA:TE/WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),15,natural,none,0,0,2003.5,22.29,50464,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),15,none,none,0,0,2003.5,22.29,50464,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),15,double,double,2,1,2102.5,23.77,50396,CIN,WR/WR,Tee Higgins/Tyler Boyd,CIN:WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),15,triple,triple,3,1,2228.1,24.11,51739,LA,WR/WR/TE,Cooper Kupp/Odell Beckham/Tyler Higbee,LA:WR/WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),16,natural,none,0,0,2051.9,27.15,50907,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),16,none,none,0,0,2051.9,27.15,50907,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),16,double,double,2,1,2106.8,27.41,50922,CIN,WR/WR,Tee Higgins/Tyler Boyd,CIN:WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),16,triple,triple,3,1,2059.3,24.68,52108,DEN,WR/WR/TE,Jerry Jeudy/Courtland Sutton/Noah Fant,DEN:WR/WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),17,natural,none,0,0,1913.4,23.31,49815,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),17,none,none,0,0,1913.4,23.31,49815,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),17,double,double,2,1,1997.1,21.26,49633,MIA,TE/WR,Mike Gesicki/Jaylen Waddle,MIA:TE/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),17,triple,triple,3,1,1875.9,26.41,48089,SEA,WR/WR/TE,DK Metcalf/Tyler Lockett/Gerald Everett,SEA:WR/WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),18,natural,none,0,0,2051.5,24.51,51016,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),18,none,none,0,0,2051.5,24.51,51016,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),18,double,double,2,1,2080,20.51,50819,BUF,WR/WR,Stefon Diggs/Gabriel Davis,BUF:WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),18,triple,triple,3,1,1996,25.56,51859,DEN,WR/WR/TE,Jerry Jeudy/Courtland Sutton/Noah Fant,DEN:WR/WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),19,natural,none,0,0,1968,28.78,51052,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),19,none,none,0,0,1968,28.78,51052,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),19,double,double,2,1,1905.3,28.95,51037,LA,WR/TE,Odell Beckham/Tyler Higbee,LA:WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),19,triple,triple,3,1,1984.3,28.09,52754,MIA,TE/WR/WR,Mike Gesicki/Jaylen Waddle/DeVante Parker,MIA:TE/WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),20,natural,none,0,0,2144.5,23.91,49834,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),20,none,none,0,0,2144.5,23.91,49834,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),20,double,double,2,1,2130.3,24.33,50003,CIN,WR/WR,Tee Higgins/Tyler Boyd,CIN:WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),20,triple,triple,3,1,2084.8,24.24,51189,DEN,WR/WR/TE,Jerry Jeudy/Courtland Sutton/Noah Fant,DEN:WR/WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),21,natural,none,0,0,2024.7,23.93,52069,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),21,none,none,0,0,2024.7,23.93,52069,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),21,double,double,2,1,2057.3,22.48,52296,LA,WR/TE,Odell Beckham/Tyler Higbee,LA:WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),21,triple,triple,3,1,2074,21.9,53939,MIA,TE/WR/WR,Mike Gesicki/Jaylen Waddle/DeVante Parker,MIA:TE/WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),22,natural,none,0,0,2103.6,24.77,51078,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),22,none,none,0,0,2103.6,24.77,51078,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),22,double,double,2,1,2074.4,23.76,51192,LA,WR/TE,Odell Beckham/Tyler Higbee,LA:WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),22,triple,triple,3,1,1916.7,23.98,52078,DEN,WR/WR/TE,Jerry Jeudy/Courtland Sutton/Noah Fant,DEN:WR/WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),23,natural,none,0,0,1876.5,19.2,49771,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),23,none,none,0,0,1876.5,19.2,49771,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),23,double,double,2,1,1992.9,20.2,49859,SF,WR/WR,Brandon Aiyuk/Deebo Samuel,SF:WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),23,triple,triple,3,1,2021.1,21.38,50599,LA,WR/WR/TE,Cooper Kupp/Odell Beckham/Tyler Higbee,LA:WR/WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),24,natural,none,0,0,2043,28.25,49166,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),24,none,none,0,0,2043,28.25,49166,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),24,double,double,2,1,2014.1,27.76,49280,LA,WR/TE,Odell Beckham/Tyler Higbee,LA:WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),25,natural,none,0,0,1959.6,27.02,50734,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),25,none,none,0,0,1959.6,27.02,50734,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),25,double,double,2,1,1888.2,21.83,49809,BUF,WR/WR,Stefon Diggs/Gabriel Davis,BUF:WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),26,natural,none,0,0,2016.2,25.88,50264,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),26,none,none,0,0,2016.2,25.88,50264,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),26,double,double,2,1,1967.1,22.06,49331,BUF,WR/WR,Stefon Diggs/Gabriel Davis,BUF:WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),27,natural,none,0,0,2110.4,25.21,51423,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),27,none,none,0,0,2110.4,25.21,51423,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),27,double,double,2,1,2154.9,25.89,51340,LA,WR/TE,Odell Beckham/Tyler Higbee,LA:WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),27,triple,triple,3,1,2188.2,25.21,52383,LA,WR/WR/TE,Cooper Kupp/Odell Beckham/Tyler Higbee,LA:WR/WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),28,natural,double,2,1,2115.4,24.11,50911,MIA,TE/WR,Mike Gesicki/Jaylen Waddle,MIA:TE/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),28,none,none,0,0,2091.3,23.79,50446,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),28,double,double,2,1,2115.4,24.11,50911,MIA,TE/WR,Mike Gesicki/Jaylen Waddle,MIA:TE/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),29,natural,none,0,0,2089.2,22.3,51448,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),29,none,none,0,0,2089.2,22.3,51448,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),29,double,double,2,1,2040.1,18.37,50515,BUF,WR/WR,Stefon Diggs/Gabriel Davis,BUF:WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),29,triple,triple,3,1,2025.3,26.29,52462,DEN,WR/WR/TE,Jerry Jeudy/Courtland Sutton/Noah Fant,DEN:WR/WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),30,natural,none,0,0,2116.6,22.59,51137,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),30,none,none,0,0,2116.6,22.59,51137,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),30,double,double,2,1,2185,21.58,51250,MIA,TE/WR,Mike Gesicki/Jaylen Waddle,MIA:TE/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),30,triple,triple,3,1,2147,23.26,49524,SEA,WR/WR/TE,DK Metcalf/Tyler Lockett/Gerald Everett,SEA:WR/WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),31,natural,none,0,0,1874.2,26.84,50460,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),31,none,none,0,0,1874.2,26.84,50460,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),31,double,double,2,1,1865.3,27.44,50672,LA,WR/TE,Odell Beckham/Tyler Higbee,LA:WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),31,triple,triple,3,1,2009.7,25.31,52207,MIA,TE/WR/WR,Mike Gesicki/Jaylen Waddle/DeVante Parker,MIA:TE/WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),32,natural,double,2,1,2084.7,18.04,51825,LA,WR/TE,Odell Beckham/Tyler Higbee,LA:WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),32,none,none,0,0,2041.6,20.77,51598,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),32,double,double,2,1,2084.7,18.04,51825,LA,WR/TE,Odell Beckham/Tyler Higbee,LA:WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),32,triple,triple,3,1,1938.8,19.31,52711,DEN,WR/WR/TE,Jerry Jeudy/Courtland Sutton/Noah Fant,DEN:WR/WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),33,natural,none,0,0,1828.6,22.72,49576,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),33,none,none,0,0,1828.6,22.72,49576,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),33,double,double,2,1,1800,22,49690,LA,WR/TE,Odell Beckham/Tyler Higbee,LA:WR/TE
2021,2024_2,2024 #2 — Age is just a number (15-3),33,triple,triple,3,1,1939.4,20.4,51124,MIA,TE/WR/WR,Mike Gesicki/Jaylen Waddle/DeVante Parker,MIA:TE/WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),34,natural,none,0,0,1647.1,21.8,49862,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),34,none,none,0,0,1647.1,21.8,49862,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),34,double,double,2,1,1695.9,17.69,49622,BUF,WR/WR,Stefon Diggs/Gabriel Davis,BUF:WR/WR
2021,2024_2,2024 #2 — Age is just a number (15-3),35,natural,none,0,0,1972.3,22.56,49752,,,,
2021,2024_2,2024 #2 — Age is just a number (15-3),35,none,none,0,0,1972.3,22.56,49752,,,,
