value_basis,format,year,archetype_id,player_id,avg_hvorp,avg_hvorp_weighted,build_count,avg_base_total
ktc,regular,2021,bb_hero_2qb,96,58.3,58.1,50,1572
ktc,regular,2021,bb_hero_2qb,421,49.1,48.9,50,1572
ktc,regular,2021,bb_hero_2qb,827,11.9,11.8,50,1572
ktc,regular,2021,bb_hero_2qb,1049,17.2,17.1,50,1572
ktc,regular,2021,bb_hero_2qb,1166,41.7,41.5,50,1572
ktc,regular,2021,bb_hero_2qb,1234,16.6,16.5,50,1572
ktc,regular,2021,bb_hero_2qb,1339,98.6,97.8,50,1572
ktc,regular,2021,bb_hero_2qb,1352,73.4,72.5,50,1572
ktc,regular,2021,bb_hero_2qb,1426,86.3,85.5,50,1572
ktc,regular,2021,bb_hero_2qb,1466,179.5,178.3,50,1572
ktc,regular,2021,bb_hero_2qb,1479,132.7,131.2,50,1572
ktc,regular,2021,bb_hero_2qb,1535,176.8,176.7,50,1572
ktc,regular,2021,bb_hero_2qb,1689,117,116,50,1572
ktc,regular,2021,bb_hero_2qb,1837,28.5,28.5,50,1572
ktc,regular,2021,bb_hero_2qb,2028,13.9,13.8,50,1572
ktc,regular,2021,bb_hero_2qb,2078,68.1,67.1,50,1572
ktc,regular,2021,bb_hero_2qb,2133,210.5,208.9,50,1572
ktc,regular,2021,bb_hero_2qb,2161,7.4,7.2,50,1572
ktc,regular,2021,bb_hero_2qb,2197,126.7,125.2,50,1572
ktc,regular,2021,bb_hero_2qb,2216,143.1,141.7,50,1572
ktc,regular,2021,bb_hero_2qb,2306,11.4,11.4,50,1572
ktc,regular,2021,bb_hero_2qb,2307,0.3,0.2,50,1572
ktc,regular,2021,bb_hero_2qb,2309,106.7,105.4,50,1572
ktc,regular,2021,bb_hero_2qb,2319,45.1,44.3,50,1572
ktc,regular,2021,bb_hero_2qb,2325,42.2,41.2,50,1572
ktc,regular,2021,bb_hero_2qb,2374,125.3,124.1,50,1572
ktc,regular,2021,bb_hero_2qb,2449,149.5,147.8,50,1572
ktc,regular,2021,bb_hero_2qb,2505,80,79.1,50,1572
ktc,regular,2021,bb_hero_2qb,2711,23.3,23.2,50,1572
ktc,regular,2021,bb_hero_2qb,2749,0.6,0.6,50,1572
ktc,regular,2021,bb_hero_2qb,3163,14.8,14.7,50,1572
ktc,regular,2021,bb_hero_2qb,3164,165.9,164.6,50,1572
ktc,regular,2021,bb_hero_2qb,3198,159.7,158.7,50,1572
ktc,regular,2021,bb_hero_2qb,3199,0,0,50,1572
ktc,regular,2021,bb_hero_2qb,3202,44.5,43.9,50,1572
ktc,regular,2021,bb_hero_2qb,3214,103.1,102.7,50,1572
ktc,regular,2021,bb_hero_2qb,3225,95.8,94.4,50,1572
ktc,regular,2021,bb_hero_2qb,3271,63.6,62.8,50,1572
ktc,regular,2021,bb_hero_2qb,3286,25.8,25.2,50,1572
ktc,regular,2021,bb_hero_2qb,3294,33.5,33.3,50,1572
ktc,regular,2021,bb_hero_2qb,3321,179.4,178,50,1572
ktc,regular,2021,bb_hero_2qb,3976,0,0,50,1572
ktc,regular,2021,bb_hero_2qb,4018,212.6,211.2,50,1572
ktc,regular,2021,bb_hero_2qb,4029,145.1,144.3,50,1572
ktc,regular,2021,bb_hero_2qb,4033,52.2,51.6,50,1572
ktc,regular,2021,bb_hero_2qb,4034,88.8,88.3,50,1572
ktc,regular,2021,bb_hero_2qb,4035,152.1,150.8,50,1572
ktc,regular,2021,bb_hero_2qb,4037,134.7,133.4,50,1572
ktc,regular,2021,bb_hero_2qb,4039,275.4,273.5,50,1572
ktc,regular,2021,bb_hero_2qb,4040,9.7,9.5,50,1572
ktc,regular,2021,bb_hero_2qb,4046,162.1,161.4,50,1572
ktc,regular,2021,bb_hero_2qb,4054,33.8,33.3,50,1572
ktc,regular,2021,bb_hero_2qb,4066,58.7,57.8,50,1572
ktc,regular,2021,bb_hero_2qb,4068,133.5,132.3,50,1572
ktc,regular,2021,bb_hero_2qb,4082,0.9,0.8,50,1572
ktc,regular,2021,bb_hero_2qb,4089,69.5,68.9,50,1572
ktc,regular,2021,bb_hero_2qb,4098,75,74.1,50,1572
ktc,regular,2021,bb_hero_2qb,4137,172.5,171.2,50,1572
ktc,regular,2021,bb_hero_2qb,4144,22.4,21.9,50,1572
ktc,regular,2021,bb_hero_2qb,4147,41.5,40.9,50,1572
ktc,regular,2021,bb_hero_2qb,4149,65,64.1,50,1572
ktc,regular,2021,bb_hero_2qb,4171,39.3,38.6,50,1572
ktc,regular,2021,bb_hero_2qb,4199,166.1,165.1,50,1572
ktc,regular,2021,bb_hero_2qb,4217,134.1,133.3,50,1572
ktc,regular,2021,bb_hero_2qb,4274,0,0,50,1572
ktc,regular,2021,bb_hero_2qb,4351,68,66.7,50,1572
ktc,regular,2021,bb_hero_2qb,4381,74.5,74.1,50,1572
ktc,regular,2021,bb_hero_2qb,4454,95.3,94.1,50,1572
ktc,regular,2021,bb_hero_2qb,4663,242.8,242.4,50,1572
