year,date,name,position,sleeper_id,ktc_player_id,ktc_value
2025,2025-09-04,Kirk Cousins,QB,1166,396,1354
2025,2025-09-04,Jameis Winston,QB,2306,413,1353
2025,2025-09-04,Javon Baker,WR,11645,1608,1344
2025,2025-09-04,Greg Dulcich,TE,8172,1256,1321
2025,2025-09-04,Ty Johnson,RB,6039,6,1319
2025,2025-09-04,Jahan Dotson,WR,8119,1272,1311
2025,2025-09-04,Tyquan Thornton,WR,8188,1246,1294
2025,2025-09-04,Sam Howell,QB,8162,1209,1291
2025,2025-09-04,Kenneth Gainwell,RB,7567,1032,1288
2025,2025-09-04,Devontez Walker,WR,11629,1592,1252
2025,2025-09-04,Nick Westbrook-Ikhine,WR,7496,950,1242
2025,2025-09-04,Brevin Jordan,TE,7568,1052,1238
2025,2025-09-04,Curtis Samuel,WR,4082,,1238
2025,2025-09-04,Xavier Hutchinson,WR,10218,1454,1234
2025,2025-09-04,Mac Jones,QB,7527,1018,1222
2025,2025-09-04,Devin Singletary,RB,6130,238,1221
2025,2025-09-04,Malachi Corley,WR,11617,1607,1221
2025,2025-09-04,Noah Brown,WR,4234,,1159
2025,2025-09-04,Davis Allen,TE,10214,1434,1156
2025,2025-09-04,Amari Cooper,WR,2309,,1155
2025,2025-09-04,Kenny Pickett,QB,8160,1208,1155
2025,2025-09-04,Grant Calcaterra,TE,8177,1263,1151
2025,2025-09-04,Antonio Gibson,RB,6945,,1141
2025,2025-09-04,Trey Lance,QB,7610,1017,1141
2025,2025-09-04,Greg Dortch,WR,5970,10,1128
2025,2025-09-04,Will Dissly,TE,5010,,1123
2025,2025-09-04,Jonathan Mingo,WR,10225,1450,1108
2025,2025-09-04,AJ Dillon,RB,6828,631,1101
2025,2025-09-04,Jeremy Ruckert,TE,8145,1255,1092
2025,2025-09-04,Khalil Herbert,RB,7608,,1077
2025,2025-09-04,Xavier Gipson,WR,11306,1504,1069
2025,2025-09-04,Diontae Johnson,WR,5937,,1065
2025,2025-09-04,Brock Wright,TE,7891,1162,1060
2025,2025-09-04,Israel Abanikanda,RB,9227,1383,1059
2025,2025-09-04,Josh Reynolds,WR,4171,,1056
2025,2025-09-04,Will Levis,QB,9999,1402,1047
2025,2025-09-04,Rondale Moore,WR,7601,,1024
2025,2025-09-04,Frank Gore Jr.,RB,11573,1570,1021
2025,2025-09-04,Kendrick Bourne,WR,4454,153,1017
2025,2025-09-04,Deuce Vaughn,RB,9505,1391,1011
2025,2025-09-04,Raheem Mostert,RB,2749,,1006
2025,2025-09-04,KaVontae Turpin,WR,8917,1336,997
2025,2025-09-04,Olamide Zaccheaus,WR,6271,609,995
2025,2025-09-04,Zamir White,RB,8139,,993
2025,2025-09-04,Jake Bobo,WR,10867,1488,990
2025,2025-09-04,Tyler Johnson,WR,6960,572,978
2025,2025-09-04,Brenden Rice,WR,11621,1594,975
2025,2025-09-04,Zach Wilson,QB,7538,1016,975
2025,2025-09-04,Aidan O'Connell,QB,10866,1412,972
2025,2025-09-04,Johnny Wilson,WR,11636,1596,951
2025,2025-09-04,Demarcus Robinson,WR,3286,52,950
2025,2025-09-04,Brandin Cooks,WR,2197,,949
2025,2025-09-04,Taysom Hill,TE,4381,,944
2025,2025-09-04,Harrison Bryant,TE,6850,752,942
2025,2025-09-04,Cam Akers,RB,6938,,933
2025,2025-09-04,Emari Demercado,RB,11199,1481,933
2025,2025-09-04,K.J. Osborn,WR,7066,,932
2025,2025-09-04,JuJu Smith-Schuster,WR,4040,,928
2025,2025-09-04,Ty Chandler,RB,8230,1182,923
2025,2025-09-04,KJ Hamler,WR,6805,,907
2025,2025-09-04,Drew Lock,QB,5854,33,904
2025,2025-09-04,Samaje Perine,RB,4147,785,892
2025,2025-09-04,Jimmy Garoppolo,QB,1837,,887
2025,2025-09-04,Zay Jones,WR,4080,,879
2025,2025-09-04,Hendon Hooker,QB,9998,,874
2025,2025-09-04,A.T. Perry,WR,10863,,865
2025,2025-09-04,Michael Carter,RB,7607,1035,864
2025,2025-09-04,Gardner Minshew,QB,6011,47,862
2025,2025-09-04,Van Jefferson,WR,6853,578,858
2025,2025-09-04,Allen Lazard,WR,5185,,856
2025,2025-09-04,Terrace Marshall,WR,7565,,851
2025,2025-09-04,Mecole Hardman,WR,5917,,847
2025,2025-09-04,Isaiah Hodgins,WR,6920,561,846
2025,2025-09-04,Alexander Mattison,RB,5987,326,841
2025,2025-09-04,Gabriel Davis,WR,6943,533,834
2025,2025-09-04,Skyy Moore,WR,8168,1283,823
2025,2025-09-04,Derius Davis,WR,10234,1473,813
2025,2025-09-04,Jake Browning,QB,6111,,811
2025,2025-09-04,Tim Patrick,WR,4351,,809
2025,2025-09-04,Bo Melton,WR,8204,1244,805
2025,2025-09-04,David Bell,WR,8118,1275,802
2025,2025-09-04,Chris Brooks,RB,11370,1490,799
2025,2025-09-04,Trey Sermon,RB,7593,,785
2025,2025-09-04,Tyler Scott,WR,9490,1436,784
2025,2025-09-04,Marquez Valdes-Scantling,WR,5086,,758
2025,2025-09-04,Tyler Badie,RB,8208,1206,754
2025,2025-09-04,Pierre Strong Jr.,RB,8116,,749
2025,2025-09-04,Donovan Peoples-Jones,WR,6824,,730
2025,2025-09-04,Charlie Kolar,TE,8127,1254,727
2025,2025-09-04,Mason Rudolph,QB,4972,110,720
2025,2025-09-04,Kenny McIntosh,RB,10216,1385,695
2025,2025-09-04,Hassan Haskins,RB,8123,1191,691
2025,2025-09-04,Jelani Woods,TE,8219,,687
2025,2025-09-04,Stetson Bennett,QB,10857,,644
2025,2025-09-04,Irv Smith,TE,6126,,634
2025,2025-09-04,Tyson Bagent,QB,11256,1478,628
2025,2025-09-04,Julius Chestnut,RB,8254,1325,624
2025,2025-09-04,Tylan Wallace,WR,7595,,606
2025,2025-09-04,Treylon Burks,WR,8135,1269,605
2025,2025-09-04,Tyler Huntley,QB,7083,618,590
2025,2025-09-04,Erik Ezukanma,WR,8114,,588
2025,2025-09-04,Clyde Edwards-Helaire,RB,6820,,569
2025,2025-09-04,Foster Moreau,TE,5985,,563
2025,2025-09-04,Eric Gray,RB,10223,,552
2025,2025-09-04,Rakim Jarrett,WR,9495,,549
2025,2025-09-04,Zack Moss,RB,6845,,524
2025,2025-09-04,Lil'Jordan Humphrey,WR,5938,177,458
2025,2025-09-04,Trayveon Williams,RB,6144,,457
2025,2025-09-04,Josh Oliver,TE,5973,,448
2025,2025-09-04,Austin Hooper,TE,3202,,443
2025,2025-09-04,Cedrick Wilson,WR,5113,,418
2025,2025-09-04,Scotty Miller,WR,6290,,403
2025,2025-09-04,Dorian Thompson-Robinson,QB,10862,,394
2025,2025-09-04,Justin Watson,WR,5374,,393
