format,scope,year,archetype_id,pair_key,pos_a,pos_b,pair_plugs,total_hvorp_a,total_hvorp_b,rel_diff_pct
generic_sf,archetype,2024,2026_7,WR_vs_TE,WR,TE,2870,94639.9,66115.7,35.5
generic_sf,year,2025,,QB_vs_RB,QB,RB,22800,1163423.3,1791548.2,-42.5
generic_sf,year,2025,,QB_vs_WR,QB,WR,34400,1981839.6,2191319.5,-10
generic_sf,year,2025,,QB_vs_TE,QB,TE,17800,758594,595467.6,24.1
generic_sf,year,2025,,RB_vs_WR,RB,WR,60600,2909222.7,3070494,-5.4
generic_sf,year,2025,,RB_vs_TE,RB,TE,47000,1836952,1385521.1,28
generic_sf,year,2025,,WR_vs_TE,WR,TE,57600,2670942.1,1761273,41
generic_sf,archetype,2025,2024_1,QB_vs_RB,QB,RB,1140,68789.8,77137.9,-11.4
generic_sf,archetype,2025,2024_1,QB_vs_WR,QB,WR,1720,116828.1,133014.4,-13
generic_sf,archetype,2025,2024_1,QB_vs_TE,QB,TE,890,44610.3,32788.7,30.5
generic_sf,archetype,2025,2024_1,RB_vs_WR,RB,WR,3030,120858.5,191247.2,-45.1
generic_sf,archetype,2025,2024_1,RB_vs_TE,RB,TE,2350,74599.8,76788.2,-2.9
generic_sf,archetype,2025,2024_1,WR_vs_TE,WR,TE,2880,167695.3,97419,53
generic_sf,archetype,2025,2024_2,QB_vs_RB,QB,RB,1140,60810.3,101396.5,-50
generic_sf,archetype,2025,2024_2,QB_vs_WR,QB,WR,1720,101643.7,121245.1,-17.6
generic_sf,archetype,2025,2024_2,QB_vs_TE,QB,TE,890,39871.2,44051.3,-10
generic_sf,archetype,2025,2024_2,RB_vs_WR,RB,WR,3030,168264.7,172086.7,-2.2
generic_sf,archetype,2025,2024_2,RB_vs_TE,RB,TE,2350,107405.9,104746.3,2.5
generic_sf,archetype,2025,2024_2,WR_vs_TE,WR,TE,2880,149635.2,133109.5,11.7
generic_sf,archetype,2025,2024_3,QB_vs_RB,QB,RB,1140,85471.7,104153.7,-19.7
generic_sf,archetype,2025,2024_3,QB_vs_WR,QB,WR,1720,143878,153023.4,-6.2
generic_sf,archetype,2025,2024_3,QB_vs_TE,QB,TE,890,55733.7,42099.4,27.9
generic_sf,archetype,2025,2024_3,RB_vs_WR,RB,WR,3030,170471.2,223527.2,-26.9
generic_sf,archetype,2025,2024_3,RB_vs_TE,RB,TE,2350,107741.5,101210.3,6.3
generic_sf,archetype,2025,2024_3,WR_vs_TE,WR,TE,2880,196303.1,127326.8,42.6
generic_sf,archetype,2025,2024_4,QB_vs_RB,QB,RB,1140,64752.4,111099.2,-52.7
generic_sf,archetype,2025,2024_4,QB_vs_WR,QB,WR,1720,112964.3,127357.8,-12
generic_sf,archetype,2025,2024_4,QB_vs_TE,QB,TE,890,42624.3,43018.9,-0.9
generic_sf,archetype,2025,2024_4,RB_vs_WR,RB,WR,3030,182457.2,180640.7,1
generic_sf,archetype,2025,2024_4,RB_vs_TE,RB,TE,2350,117150.1,104568.2,11.3
generic_sf,archetype,2025,2024_4,WR_vs_TE,WR,TE,2880,157911.2,132002.3,17.9
generic_sf,archetype,2025,2024_5,QB_vs_RB,QB,RB,1140,91545.5,144704.6,-45
generic_sf,archetype,2025,2024_5,QB_vs_WR,QB,WR,1720,155914.3,167463.2,-7.1
generic_sf,archetype,2025,2024_5,QB_vs_TE,QB,TE,890,61741.3,53059.8,15.1
generic_sf,archetype,2025,2024_5,RB_vs_WR,RB,WR,3030,254935.5,245763.4,3.7
generic_sf,archetype,2025,2024_5,RB_vs_TE,RB,TE,2350,169235.7,127841.5,27.9
generic_sf,archetype,2025,2024_5,WR_vs_TE,WR,TE,2880,217650,160010.4,30.5
generic_sf,archetype,2025,2024_6,QB_vs_RB,QB,RB,1140,98317.6,93588.7,4.9
generic_sf,archetype,2025,2024_6,QB_vs_WR,QB,WR,1720,164883.6,133510.7,21
generic_sf,archetype,2025,2024_6,QB_vs_TE,QB,TE,890,65295.5,33990.7,63.1
generic_sf,archetype,2025,2024_6,RB_vs_WR,RB,WR,3030,151852.4,192378.6,-23.5
generic_sf,archetype,2025,2024_6,RB_vs_TE,RB,TE,2350,94977.2,79861.5,17.3
generic_sf,archetype,2025,2024_6,WR_vs_TE,WR,TE,2880,168790.8,101449.6,49.8
generic_sf,archetype,2025,2025_1,QB_vs_RB,QB,RB,1140,53266.7,67619,-23.7
generic_sf,archetype,2025,2025_1,QB_vs_WR,QB,WR,1720,90989.4,123779.3,-30.5
generic_sf,archetype,2025,2025_1,QB_vs_TE,QB,TE,890,34221.7,28594.5,17.9
generic_sf,archetype,2025,2025_1,RB_vs_WR,RB,WR,3030,101773.2,174909.2,-52.9
generic_sf,archetype,2025,2025_1,RB_vs_TE,RB,TE,2350,61577.2,66475.2,-7.6
generic_sf,archetype,2025,2025_1,WR_vs_TE,WR,TE,2880,152717.5,85179.4,56.8
generic_sf,archetype,2025,2025_2,QB_vs_RB,QB,RB,1140,45888.6,72141.7,-44.5
generic_sf,archetype,2025,2025_2,QB_vs_WR,QB,WR,1720,77966.8,97989.6,-22.8
generic_sf,archetype,2025,2025_2,QB_vs_TE,QB,TE,890,28111.5,27085.2,3.7
generic_sf,archetype,2025,2025_2,RB_vs_WR,RB,WR,3030,111892.3,134918.3,-18.7
generic_sf,archetype,2025,2025_2,RB_vs_TE,RB,TE,2350,68248.4,61920.7,9.7
generic_sf,archetype,2025,2025_2,WR_vs_TE,WR,TE,2880,116814.8,79186,38.4
generic_sf,archetype,2025,2025_3,QB_vs_RB,QB,RB,1140,58271.8,80162.9,-31.6
generic_sf,archetype,2025,2025_3,QB_vs_WR,QB,WR,1720,102379.4,110606.7,-7.7
generic_sf,archetype,2025,2025_3,QB_vs_TE,QB,TE,890,38929.7,25105.2,43.2
generic_sf,archetype,2025,2025_3,RB_vs_WR,RB,WR,3030,126666.5,154266.8,-19.6
generic_sf,archetype,2025,2025_3,RB_vs_TE,RB,TE,2350,78371.8,57335.5,31
generic_sf,archetype,2025,2025_3,WR_vs_TE,WR,TE,2880,134028.5,74288.2,57.4
generic_sf,archetype,2025,2025_4,QB_vs_RB,QB,RB,1140,47947.2,64893,-30
generic_sf,archetype,2025,2025_4,QB_vs_WR,QB,WR,1720,82041.3,88342.6,-7.4
generic_sf,archetype,2025,2025_4,QB_vs_TE,QB,TE,890,30695,19630.9,44
generic_sf,archetype,2025,2025_4,RB_vs_WR,RB,WR,3030,97969.5,118400.8,-18.9
generic_sf,archetype,2025,2025_4,RB_vs_TE,RB,TE,2350,58367.5,43195.5,29.9
generic_sf,archetype,2025,2025_4,WR_vs_TE,WR,TE,2880,101371.6,55220.7,58.9
generic_sf,archetype,2025,2025_5,QB_vs_RB,QB,RB,1140,50140.8,82571.3,-48.9
generic_sf,archetype,2025,2025_5,QB_vs_WR,QB,WR,1720,83462.2,120534.7,-36.3
generic_sf,archetype,2025,2025_5,QB_vs_TE,QB,TE,890,32388,27074.4,17.9
generic_sf,archetype,2025,2025_5,RB_vs_WR,RB,WR,3030,130189.2,171769.4,-27.5
generic_sf,archetype,2025,2025_5,RB_vs_TE,RB,TE,2350,80870.3,62371.7,25.8
generic_sf,archetype,2025,2025_5,WR_vs_TE,WR,TE,2880,148627.4,78463.6,61.8
generic_sf,archetype,2025,2025_6,QB_vs_RB,QB,RB,1140,47032.4,87764.4,-60.4
generic_sf,archetype,2025,2025_6,QB_vs_WR,QB,WR,1720,80350.5,113576.5,-34.3
generic_sf,archetype,2025,2025_6,QB_vs_TE,QB,TE,890,30132.7,38143.9,-23.5
generic_sf,archetype,2025,2025_6,RB_vs_WR,RB,WR,3030,141014.8,160930.4,-13.2
generic_sf,archetype,2025,2025_6,RB_vs_TE,RB,TE,2350,88316.7,88380.9,-0.1
generic_sf,archetype,2025,2025_6,WR_vs_TE,WR,TE,2880,140037.4,112570.5,21.7
generic_sf,archetype,2025,2025_7,QB_vs_RB,QB,RB,1140,67528.4,179066.9,-90.5
generic_sf,archetype,2025,2025_7,QB_vs_WR,QB,WR,1720,112845.2,83850.2,29.5
generic_sf,archetype,2025,2025_7,QB_vs_TE,QB,TE,890,44627.2,22950.9,64.2
generic_sf,archetype,2025,2025_7,RB_vs_WR,RB,WR,3030,328379,113370.5,97.3
generic_sf,archetype,2025,2025_7,RB_vs_TE,RB,TE,2350,223029.3,52523,123.8
generic_sf,archetype,2025,2025_7,WR_vs_TE,WR,TE,2880,97625.3,66725.7,37.6
generic_sf,archetype,2025,2026_1,QB_vs_RB,QB,RB,1140,31257.1,53598.7,-52.7
generic_sf,archetype,2025,2026_1,QB_vs_WR,QB,WR,1720,55007.3,76196.9,-32.3
generic_sf,archetype,2025,2026_1,QB_vs_TE,QB,TE,890,19870.8,19047.9,4.2
generic_sf,archetype,2025,2026_1,RB_vs_WR,RB,WR,3030,77720.4,100559,-25.6
generic_sf,archetype,2025,2026_1,RB_vs_TE,RB,TE,2350,45560.4,43315.3,5.1
generic_sf,archetype,2025,2026_1,WR_vs_TE,WR,TE,2880,86449.1,54934.6,44.6
generic_sf,archetype,2025,2026_2,QB_vs_RB,QB,RB,1140,44935.6,77242.3,-52.9
generic_sf,archetype,2025,2026_2,QB_vs_WR,QB,WR,1720,75925,93951.6,-21.2
generic_sf,archetype,2025,2026_2,QB_vs_TE,QB,TE,890,27877.1,27155.2,2.6
generic_sf,archetype,2025,2026_2,RB_vs_WR,RB,WR,3030,121317.9,127973.4,-5.3
generic_sf,archetype,2025,2026_2,RB_vs_TE,RB,TE,2350,74268.5,61233.8,19.2
generic_sf,archetype,2025,2026_2,WR_vs_TE,WR,TE,2880,109666.6,77753,34.1
generic_sf,archetype,2025,2026_3,QB_vs_RB,QB,RB,1140,61001.3,75577.7,-21.3
generic_sf,archetype,2025,2026_3,QB_vs_WR,QB,WR,1720,105857.5,84152,22.8
generic_sf,archetype,2025,2026_3,QB_vs_TE,QB,TE,890,40645.8,20913.7,64.1
generic_sf,archetype,2025,2026_3,RB_vs_WR,RB,WR,3030,116440.6,113154.1,2.9
generic_sf,archetype,2025,2026_3,RB_vs_TE,RB,TE,2350,71640.9,46956,41.6
generic_sf,archetype,2025,2026_3,WR_vs_TE,WR,TE,2880,97451.8,60840,46.3
generic_sf,archetype,2025,2026_4,QB_vs_RB,QB,RB,1140,40295.5,111684.9,-93.9
generic_sf,archetype,2025,2026_4,QB_vs_WR,QB,WR,1720,71930.7,79388.8,-9.9
generic_sf,archetype,2025,2026_4,QB_vs_TE,QB,TE,890,27091.8,21060,25.1
generic_sf,archetype,2025,2026_4,RB_vs_WR,RB,WR,3030,189038.6,105423.7,56.8
generic_sf,archetype,2025,2026_4,RB_vs_TE,RB,TE,2350,122556.8,48796.5,86.1
generic_sf,archetype,2025,2026_4,WR_vs_TE,WR,TE,2880,90397.8,63341,35.2
generic_sf,archetype,2025,2026_5,QB_vs_RB,QB,RB,1140,48967.5,56061.8,-13.5
generic_sf,archetype,2025,2026_5,QB_vs_WR,QB,WR,1720,84487.7,91306.2,-7.8
generic_sf,archetype,2025,2026_5,QB_vs_TE,QB,TE,890,31782.8,17378.3,58.6
generic_sf,archetype,2025,2026_5,RB_vs_WR,RB,WR,3030,81962.7,124123.9,-40.9
generic_sf,archetype,2025,2026_5,RB_vs_TE,RB,TE,2350,48736.4,39060,22
generic_sf,archetype,2025,2026_5,WR_vs_TE,WR,TE,2880,107886.9,50380.9,72.7
generic_sf,archetype,2025,2026_6,QB_vs_RB,QB,RB,1140,50167.9,75205.4,-39.9
generic_sf,archetype,2025,2026_6,QB_vs_WR,QB,WR,1720,83308.1,94224.8,-12.3
generic_sf,archetype,2025,2026_6,QB_vs_TE,QB,TE,890,32236.6,26616.1,19.1
generic_sf,archetype,2025,2026_6,RB_vs_WR,RB,WR,3030,116433,129068.4,-10.3
generic_sf,archetype,2025,2026_6,RB_vs_TE,RB,TE,2350,71074.9,60915.4,15.4
generic_sf,archetype,2025,2026_6,WR_vs_TE,WR,TE,2880,111148.4,77064,36.2
generic_sf,archetype,2025,2026_7,QB_vs_RB,QB,RB,1140,47035.2,75877.6,-46.9
generic_sf,archetype,2025,2026_7,QB_vs_WR,QB,WR,1720,79176.5,97805,-21.1
generic_sf,archetype,2025,2026_7,QB_vs_TE,QB,TE,890,30107,25702.6,15.8
generic_sf,archetype,2025,2026_7,RB_vs_WR,RB,WR,3030,119585.5,135982.3,-12.8
generic_sf,archetype,2025,2026_7,RB_vs_TE,RB,TE,2350,73222.7,58025.6,23.2
generic_sf,archetype,2025,2026_7,WR_vs_TE,WR,TE,2880,118733.4,74007.8,46.4
