format,year,player_id,name,position,ktc_value,season_pts
generic_sf,2024,5906,Dawson Knox,TE,1872,59.1
generic_sf,2024,7587,Dyami Brown,WR,1867,62
generic_sf,2024,3214,Hunter Henry,TE,1857,145.4
generic_sf,2024,6865,Colby Parkinson,TE,1831,63.8
generic_sf,2024,5970,Greg Dortch,WR,1821,68.9
generic_sf,2024,11577,Will Shipley,RB,1821,5
generic_sf,2024,9497,Jalin Hyatt,WR,1789,14.2
generic_sf,2024,6945,Antonio Gibson,RB,1786,93.3
generic_sf,2024,11599,Cade Stover,TE,1780,34.3
generic_sf,2024,5133,Tyler Conklin,TE,1775,112.3
generic_sf,2024,2197,Brandin Cooks,WR,1774,65.6
generic_sf,2024,4144,Jonnu Smith,TE,1744,203.7
generic_sf,2024,7002,Juwan Johnson,TE,1744,108.8
generic_sf,2024,10225,Jonathan Mingo,WR,1727,27.8
generic_sf,2024,8225,Daniel Bellinger,TE,1721,23.6
generic_sf,2024,8117,Jalen Tolbert,WR,1679,138.2
generic_sf,2024,11595,Jared Wiley,TE,1677,1.7
generic_sf,2024,11592,Erick All,TE,1641,35.8
generic_sf,2024,4993,Mike Gesicki,TE,1641,126.7
generic_sf,2024,4381,Taysom Hill,TE,1618,102.3
generic_sf,2024,9492,Trey Palmer,WR,1616,35.2
generic_sf,2024,7596,Elijah Moore,WR,1591,114.3
generic_sf,2024,8147,John Metchie,WR,1585,51
generic_sf,2024,10213,Tre Tucker,WR,1579,123.9
generic_sf,2024,1689,Adam Thielen,WR,1577,130.1
generic_sf,2024,11629,Devontez Walker,WR,1577,9.1
generic_sf,2024,10866,Aidan O'Connell,QB,1573,77.6
generic_sf,2024,9479,Darnell Washington,TE,1573,45
generic_sf,2024,3257,Jacoby Brissett,QB,1553,45.2
generic_sf,2024,8142,Alec Pierce,WR,1551,147.7
generic_sf,2024,8135,Treylon Burks,WR,1545,7.5
generic_sf,2024,8129,Dameon Pierce,RB,1530,19.9
generic_sf,2024,3225,Tyler Boyd,WR,1522,78.3
generic_sf,2024,10871,Luke Schoonmaker,TE,1520,53.5
generic_sf,2024,7828,Noah Gray,TE,1518,112.6
generic_sf,2024,5995,Justice Hill,RB,1503,127.1
generic_sf,2024,3164,Ezekiel Elliott,RB,1490,57.5
generic_sf,2024,4951,D.J. Chark,WR,1485,5.5
generic_sf,2024,11435,Emanuel Wilson,RB,1457,81.9
generic_sf,2024,6938,Cam Akers,RB,1456,84.3
generic_sf,2024,3271,Tyler Higbee,TE,1448,11
generic_sf,2024,9487,Parker Washington,WR,1447,87.5
generic_sf,2024,10223,Eric Gray,RB,1445,15.3
generic_sf,2024,9998,Hendon Hooker,QB,1438,2.7
generic_sf,2024,7593,Trey Sermon,RB,1417,52.3
generic_sf,2024,5987,Alexander Mattison,RB,1393,130.3
generic_sf,2024,7049,Jauan Jennings,WR,1378,198.3
generic_sf,2024,3286,Demarcus Robinson,WR,1370,113.3
generic_sf,2024,1339,Zach Ertz,TE,1363,162
generic_sf,2024,11306,Xavier Gipson,WR,1348,13.9
generic_sf,2024,7562,Tutu Atwell,WR,1342,90.2
generic_sf,2024,7567,Kenneth Gainwell,RB,1340,58.3
generic_sf,2024,10444,Cedric Tillman,WR,1316,80.4
generic_sf,2024,8180,Jalen Nailor,WR,1312,94.7
generic_sf,2024,7568,Brevin Jordan,TE,1298,2.7
generic_sf,2024,9505,Deuce Vaughn,RB,1289,8.1
generic_sf,2024,2306,Jameis Winston,QB,1278,131.1
generic_sf,2024,8116,Pierre Strong Jr.,RB,1264,35.2
generic_sf,2024,8125,Calvin Austin III,WR,1260,120.8
generic_sf,2024,4171,Josh Reynolds,WR,1251,36.3
generic_sf,2024,8188,Tyquan Thornton,WR,1250,8.7
generic_sf,2024,8204,Bo Melton,WR,1245,22.4
generic_sf,2024,10214,Davis Allen,TE,1240,9.9
generic_sf,2024,4454,Kendrick Bourne,WR,1235,61.9
generic_sf,2024,9506,Sean Tucker,RB,1229,67.1
generic_sf,2024,7066,K.J. Osborn,WR,1200,18.7
generic_sf,2024,4080,Zay Jones,WR,1200,7.8
generic_sf,2024,4147,Samaje Perine,RB,1189,79
generic_sf,2024,11636,Johnny Wilson,WR,1179,9.4
generic_sf,2024,6149,Darius Slayton,WR,1176,110
generic_sf,2024,7694,Tommy Tremble,TE,1154,45.4
generic_sf,2024,8145,Jeremy Ruckert,TE,1120,27
generic_sf,2024,4234,Noah Brown,WR,1115,86.3
generic_sf,2024,10218,Xavier Hutchinson,WR,1105,22.2
generic_sf,2024,9480,Brenton Strange,TE,1101,81.1
generic_sf,2024,10862,Dorian Thompson-Robinson,QB,1079,15
generic_sf,2024,4149,Jamaal Williams,RB,1076,33.9
generic_sf,2024,11603,AJ Barner,TE,1058,64.1
generic_sf,2024,6151,Miles Sanders,RB,1052,50.7
generic_sf,2024,11590,Jase McClellan,RB,1038,3.2
generic_sf,2024,6271,Olamide Zaccheaus,WR,1024,105.3
generic_sf,2024,7602,Kylen Granson,TE,1010,30.5
generic_sf,2024,8118,David Bell,WR,1004,5.7
generic_sf,2024,4089,Gerald Everett,TE,998,11.6
generic_sf,2024,6853,Van Jefferson,WR,996,58.8
generic_sf,2025,7564,Ja'Marr Chase,WR,9999,290
generic_sf,2025,4984,Josh Allen,QB,9992,364.6
generic_sf,2025,11566,Jayden Daniels,QB,9891,114.3
generic_sf,2025,4881,Lamar Jackson,QB,9792,194.4
generic_sf,2025,11604,Brock Bowers,TE,9094,176.2
generic_sf,2025,6794,Justin Jefferson,WR,9072,183.1
generic_sf,2025,9509,Bijan Robinson,RB,8997,363.5
generic_sf,2025,9221,Jahmyr Gibbs,RB,8736,346.6
generic_sf,2025,11632,Malik Nabers,WR,8671,57.1
generic_sf,2025,6786,CeeDee Lamb,WR,8291,199.5
generic_sf,2025,6770,Joe Burrow,QB,8281,113.3
generic_sf,2025,6904,Jalen Hurts,QB,7677,299.1
generic_sf,2025,11631,Brian Thomas Jr.,WR,7673,130.9
generic_sf,2025,7547,Amon-Ra St. Brown,WR,7362,299.1
generic_sf,2025,8130,Trey McBride,TE,7315,302.4
generic_sf,2025,9493,Puka Nacua,WR,7186,349
generic_sf,2025,8112,Drake London,WR,6784,184.1
generic_sf,2025,7569,Nico Collins,WR,6652,226.2
generic_sf,2025,4046,Patrick Mahomes,QB,6463,285.7
generic_sf,2025,11563,Bo Nix,QB,6423,294.3
generic_sf,2025,4866,Saquon Barkley,RB,6422,232.3
generic_sf,2025,11564,Drake Maye,QB,6415,336.2
generic_sf,2025,9488,Jaxon Smith-Njigba,WR,6397,345.5
generic_sf,2025,11635,Ladd McConkey,WR,6391,180.9
generic_sf,2025,6797,Justin Herbert,QB,6281,286.9
generic_sf,2025,11628,Marvin Harrison Jr.,WR,6278,127.8
generic_sf,2025,9226,De'Von Achane,RB,6247,322.8
generic_sf,2025,9758,C.J. Stroud,QB,6211,191.3
generic_sf,2025,11584,Bucky Irving,RB,6088,127.7
generic_sf,2025,11560,Caleb Williams,QB,5965,301.6
generic_sf,2025,5859,A.J. Brown,WR,5791,220.3
generic_sf,2025,6804,Jordan Love,QB,5786,235.1
generic_sf,2025,8146,Garrett Wilson,WR,5761,99.5
generic_sf,2025,12518,Tyler Warren,TE,5734,180.9
generic_sf,2025,9224,Chase Brown,RB,5526,263.6
generic_sf,2025,8183,Brock Purdy,QB,5515,172.2
generic_sf,2025,10859,Sam LaPorta,TE,5490,106.9
generic_sf,2025,6801,Tee Higgins,WR,5459,192.9
generic_sf,2025,6813,Jonathan Taylor,RB,5451,356.4
generic_sf,2025,11565,J.J. McCarthy,QB,5429,117.4
generic_sf,2025,8150,Kyren Williams,RB,5397,252.2
generic_sf,2025,4892,Baker Mayfield,QB,5371,258.7
generic_sf,2025,12517,Colston Loveland,TE,5134,140
generic_sf,2025,11620,Rome Odunze,WR,5078,146.1
generic_sf,2025,4034,Christian McCaffrey,RB,5071,404.9
generic_sf,2025,10229,Rashee Rice,WR,5069,150.1
generic_sf,2025,5849,Kyler Murray,QB,5054,77.8
generic_sf,2025,7523,Trevor Lawrence,QB,5045,314.9
generic_sf,2025,4217,George Kittle,TE,5043,153.6
generic_sf,2025,8138,James Cook,RB,5020,300.7
generic_sf,2025,5850,Josh Jacobs,RB,4992,237.1
generic_sf,2025,8148,Jameson Williams,WR,4988,206.5
generic_sf,2025,11559,Michael Penix Jr.,QB,4977,120.3
generic_sf,2025,7525,DeVonta Smith,WR,4971,193.6
generic_sf,2025,8155,Breece Hall,RB,4944,207.7
generic_sf,2025,8151,Kenneth Walker III,RB,4845,174.6
generic_sf,2025,9228,Bryce Young,QB,4832,201.5
generic_sf,2025,3198,Derrick Henry,RB,4799,266.9
generic_sf,2025,11624,Xavier Worthy,WR,4694,109.9
generic_sf,2025,8137,George Pickens,WR,4605,290
generic_sf,2025,5927,Terry McLaurin,WR,4574,104.5
generic_sf,2025,9756,Jordan Addison,WR,4543,133.3
generic_sf,2025,5846,DK Metcalf,WR,4520,187.2
generic_sf,2025,11638,Ricky Pearsall,WR,4517,88.6
generic_sf,2025,7526,Jaylen Waddle,WR,4486,194.1
generic_sf,2025,3163,Jared Goff,QB,4482,281.8
generic_sf,2025,3294,Dak Prescott,QB,4458,313.1
generic_sf,2025,9997,Zay Flowers,WR,4384,213.5
generic_sf,2025,4983,D.J. Moore,WR,4254,168.1
generic_sf,2025,7594,Chuba Hubbard,RB,4250,121.7
generic_sf,2025,5844,T.J. Hockenson,TE,4196,112.8
generic_sf,2025,8144,Chris Olave,WR,4116,268
generic_sf,2025,5045,Courtland Sutton,WR,4112,218.2
generic_sf,2025,9484,Tucker Kraft,TE,3998,117.2
generic_sf,2025,2216,Mike Evans,WR,3772,79.4
generic_sf,2025,6783,Jerry Jeudy,WR,3735,116.5
generic_sf,2025,4035,Alvin Kamara,RB,3713,100.7
generic_sf,2025,3321,Tyreek Hill,WR,3684,53.5
generic_sf,2025,6768,Tua Tagovailoa,QB,3641,160.7
generic_sf,2025,7591,Justin Fields,QB,3634,142.7
generic_sf,2025,4033,David Njoku,TE,3621,86.3
generic_sf,2025,9500,Josh Downs,WR,3618,126.8
generic_sf,2025,9753,Zach Charbonnet,RB,3557,162.7
generic_sf,2025,10236,Dalton Kincaid,TE,3547,118.3
generic_sf,2025,8131,Isaiah Likely,TE,3534,56.5
generic_sf,2025,5012,Mark Andrews,TE,3531,127.6
generic_sf,2025,7553,Kyle Pitts,TE,3504,199
generic_sf,2025,2133,Davante Adams,WR,3493,222.9
generic_sf,2025,5892,David Montgomery,RB,3448,160.4
generic_sf,2025,11637,Keon Coleman,WR,3447,93.5
generic_sf,2025,4066,Evan Engram,TE,3398,95.3
generic_sf,2025,4943,Sam Darnold,QB,3397,226.6
generic_sf,2025,8205,Isiah Pacheco,RB,3390,87.3
generic_sf,2025,8110,Jake Ferguson,TE,3386,186.6
generic_sf,2025,4981,Calvin Ridley,WR,3384,47.3
generic_sf,2025,12498,Mason Taylor,TE,3379,88.9
generic_sf,2025,4137,James Conner,RB,3365,33.3
generic_sf,2025,10222,Jayden Reed,WR,3360,48.5
generic_sf,2025,12521,Elijah Arroyo,TE,3309,36.9
generic_sf,2025,8134,Khalil Shakir,WR,3273,166.4
generic_sf,2025,6790,D'Andre Swift,RB,3270,222.8
generic_sf,2025,1466,Travis Kelce,TE,3232,189
generic_sf,2025,9480,Brenton Strange,TE,3223,100.8
generic_sf,2025,5967,Tony Pollard,RB,3220,176.3
generic_sf,2025,5947,Jakobi Meyers,WR,3195,166.4
generic_sf,2025,11576,Braelon Allen,RB,3188,15.3
generic_sf,2025,8408,Jordan Mason,RB,3154,119.5
generic_sf,2025,11589,Trey Benson,RB,3154,35.4
generic_sf,2025,4037,Chris Godwin,WR,3152,81.2
generic_sf,2025,6819,Michael Pittman,WR,3108,199.3
generic_sf,2025,1373,Geno Smith,QB,3106,173.9
generic_sf,2025,9225,Tank Bigsby,RB,3102,36.2
generic_sf,2025,12487,Terrance Ferguson,TE,3031,52.1
generic_sf,2025,7543,Travis Etienne,RB,3022,249.1
generic_sf,2025,8228,Jaylen Warren,RB,2988,202.2
generic_sf,2025,7049,Jauan Jennings,WR,2979,165.8
generic_sf,2025,4199,Aaron Jones,RB,2974,118.7
generic_sf,2025,5872,Deebo Samuel,WR,2964,184.1
generic_sf,2025,9494,Marvin Mims,WR,2963,90
generic_sf,2025,2449,Stefon Diggs,WR,2948,203
generic_sf,2025,12506,Harold Fannin,TE,2922,186.4
generic_sf,2025,6806,J.K. Dobbins,RB,2891,115.9
generic_sf,2025,8676,Rashid Shaheed,WR,2856,155.4
generic_sf,2025,8111,Cade Otton,TE,2843,99.8
generic_sf,2025,421,Matthew Stafford,QB,2836,323.7
generic_sf,2025,5022,Dallas Goedert,TE,2816,185.1
generic_sf,2025,9508,Tyjae Spears,RB,2804,102
generic_sf,2025,11626,Xavier Legette,WR,2794,84.1
generic_sf,2025,7090,Darnell Mooney,WR,2789,77.3
generic_sf,2025,7588,Javonte Williams,RB,2764,242.8
generic_sf,2025,10444,Cedric Tillman,WR,2704,56.7
generic_sf,2025,11600,Ja'Tavion Sanders,TE,2701,54
generic_sf,2025,11596,Ben Sinnott,TE,2686,26.1
generic_sf,2025,4039,Cooper Kupp,WR,2683,111.4
generic_sf,2025,11618,Jalen McMillan,WR,2683,27.8
generic_sf,2025,7571,Rashod Bateman,WR,2680,55.4
generic_sf,2025,8154,Brian Robinson,RB,2677,61.6
generic_sf,2025,5870,Daniel Jones,QB,2655,226.4
generic_sf,2025,8210,Chigoziem Okonkwo,TE,2630,121.8
generic_sf,2025,7600,Pat Freiermuth,TE,2630,105.5
generic_sf,2025,9229,Anthony Richardson,QB,2575,2.2
generic_sf,2025,11575,Ray Davis,RB,2567,38.7
generic_sf,2025,9501,Demario Douglas,WR,2552,90.9
generic_sf,2025,11625,Adonai Mitchell,WR,2550,87.9
generic_sf,2025,11597,Theo Johnson,TE,2493,127.8
generic_sf,2025,7611,Rhamondre Stevenson,RB,2487,143.5
generic_sf,2025,11643,Jaylen Wright,RB,2481,44.2
generic_sf,2025,8132,Tyler Allgeier,RB,2458,120.1
generic_sf,2025,7528,Najee Harris,RB,2455,11.6
generic_sf,2025,8136,Rachaad White,RB,2444,136.9
generic_sf,2025,4144,Jonnu Smith,TE,2439,83.8
generic_sf,2025,8121,Romeo Doubs,WR,2421,165.4
generic_sf,2025,9511,Keaton Mitchell,RB,2385,55.2
generic_sf,2025,6826,Cole Kmet,TE,2383,73.1
generic_sf,2025,8126,Wan'Dale Robinson,WR,2286,217.9
generic_sf,2025,3214,Hunter Henry,TE,2282,168.2
generic_sf,2025,4950,Christian Kirk,WR,2279,57.2
generic_sf,2025,11627,Troy Franklin,WR,2276,177.1
generic_sf,2025,11586,Blake Corum,RB,2267,114.3
generic_sf,2025,1339,Zach Ertz,TE,2228,126.4
generic_sf,2025,5001,Dalton Schultz,TE,2221,166.4
generic_sf,2025,8143,Jerome Ford,RB,2212,43.6
generic_sf,2025,9482,Michael Mayer,TE,2210,66.1
generic_sf,2025,12493,Oronde Gadsden,TE,2208,127.1
generic_sf,2025,9754,Quentin Johnston,WR,2198,171.2
generic_sf,2025,4663,Austin Ekeler,RB,2195,13.1
generic_sf,2025,10219,Chris Rodriguez,RB,2174,76.7
generic_sf,2025,4993,Mike Gesicki,TE,2153,67.4
generic_sf,2025,9481,Luke Musgrave,TE,2143,49.2
generic_sf,2025,7828,Noah Gray,TE,2130,32.8
generic_sf,2025,8167,Christian Watson,WR,2120,132.4
generic_sf,2025,12502,Gunnar Helm,TE,2091,91.7
generic_sf,2025,11577,Will Shipley,RB,2090,14.2
generic_sf,2025,8142,Alec Pierce,WR,2077,154.1
generic_sf,2025,9506,Sean Tucker,RB,2075,91.8
generic_sf,2025,5848,Marquise Brown,WR,2072,128.3
generic_sf,2025,9757,Kendre Miller,RB,2050,33.3
generic_sf,2025,11630,Roman Wilson,WR,2043,38.6
generic_sf,2025,7021,Rico Dowdle,RB,2007,213.3
generic_sf,2025,1234,Russell Wilson,QB,2001,49.8
generic_sf,2025,11603,AJ Barner,TE,1996,143.9
generic_sf,2025,10235,Roschon Johnson,RB,1979,1.7
generic_sf,2025,9486,Dontayvion Wicks,WR,1968,75.8
generic_sf,2025,10232,Michael Wilson,WR,1947,199.7
generic_sf,2025,4988,Nick Chubb,RB,1943,88.3
generic_sf,2025,5906,Dawson Knox,TE,1922,93.3
generic_sf,2025,7002,Juwan Johnson,TE,1915,172.8
generic_sf,2025,11562,Spencer Rattler,QB,1915,99.1
generic_sf,2025,96,Aaron Rodgers,QB,1899,209.3
generic_sf,2025,1479,Keenan Allen,WR,1889,172.1
generic_sf,2025,11557,Joe Milton,QB,1885,5.1
generic_sf,2025,10226,Andrei Iosivas,WR,1877,86.9
generic_sf,2025,10213,Tre Tucker,WR,1863,156.3
generic_sf,2025,9504,Kayshon Boutte,WR,1842,119.7
generic_sf,2025,11610,Malik Washington,WR,1826,104.9
generic_sf,2025,1689,Adam Thielen,WR,1804,32.3
generic_sf,2025,5857,Noah Fant,TE,1800,75.3
generic_sf,2025,7587,Dyami Brown,WR,1769,47.9
generic_sf,2025,11650,Luke McCaffrey,WR,1734,51.3
generic_sf,2025,8129,Dameon Pierce,RB,1705,2.6
generic_sf,2025,8125,Calvin Austin III,WR,1698,71.7
generic_sf,2025,8180,Jalen Nailor,WR,1685,92.8
generic_sf,2025,8147,John Metchie,WR,1671,66.9
generic_sf,2025,7596,Elijah Moore,WR,1668,28.6
generic_sf,2025,10871,Luke Schoonmaker,TE,1667,25
generic_sf,2025,2505,Darren Waller,TE,1666,88.7
generic_sf,2025,11599,Cade Stover,TE,1634,18
generic_sf,2025,9479,Darnell Washington,TE,1610,73.4
generic_sf,2025,11579,Audric Estime,RB,1599,32.5
generic_sf,2025,11439,Jaleel McLaughlin,RB,1596,24.6
generic_sf,2025,1426,DeAndre Hopkins,WR,1589,67
generic_sf,2025,9487,Parker Washington,WR,1582,165
generic_sf,2025,19,Joe Flacco,QB,1567,146.5
generic_sf,2025,3271,Tyler Higbee,TE,1567,51
generic_sf,2025,5995,Justice Hill,RB,1563,65.2
generic_sf,2025,6149,Darius Slayton,WR,1561,89.4
generic_sf,2025,6151,Miles Sanders,RB,1524,26.7
generic_sf,2025,7562,Tutu Atwell,WR,1521,28.3
generic_sf,2025,9497,Jalin Hyatt,WR,1516,8.5
generic_sf,2025,8225,Daniel Bellinger,TE,1480,47.8
generic_sf,2025,5133,Tyler Conklin,TE,1450,15.7
generic_sf,2025,6865,Colby Parkinson,TE,1428,110.2
generic_sf,2025,8161,Malik Willis,QB,1417,51.2
generic_sf,2025,8117,Jalen Tolbert,WR,1413,46.3
generic_sf,2025,2374,Tyler Lockett,WR,1412,71.6
generic_sf,2025,10231,Elijah Higgins,TE,1409,52.3
generic_sf,2025,7694,Tommy Tremble,TE,1409,51.1
generic_sf,2025,11595,Jared Wiley,TE,1402,1.4
generic_sf,2025,11435,Emanuel Wilson,RB,1383,88.7
generic_sf,2025,4098,Kareem Hunt,RB,1358,138.9
generic_sf,2025,1166,Kirk Cousins,QB,1354,94.3
generic_sf,2025,2306,Jameis Winston,QB,1353,43.3
generic_sf,2025,8172,Greg Dulcich,TE,1321,56.7
generic_sf,2025,6039,Ty Johnson,RB,1319,80.7
generic_sf,2025,8119,Jahan Dotson,WR,1311,43.2
generic_sf,2025,8188,Tyquan Thornton,WR,1294,80.8
generic_sf,2025,7567,Kenneth Gainwell,RB,1288,199.9
generic_sf,2025,11629,Devontez Walker,WR,1252,25
generic_sf,2025,7496,Nick Westbrook-Ikhine,WR,1242,19.9
generic_sf,2025,4082,Curtis Samuel,WR,1238,21.1
generic_sf,2025,10218,Xavier Hutchinson,WR,1234,84.6
generic_sf,2025,7527,Mac Jones,QB,1222,130
generic_sf,2025,6130,Devin Singletary,RB,1221,98.2
generic_sf,2025,11617,Malachi Corley,WR,1221,25.8
generic_sf,2025,4234,Noah Brown,WR,1159,13.3
generic_sf,2025,10214,Davis Allen,TE,1156,62.8
generic_sf,2025,8160,Kenny Pickett,QB,1155,8.7
generic_sf,2025,8177,Grant Calcaterra,TE,1151,12.5
generic_sf,2025,6945,Antonio Gibson,RB,1141,23.2
generic_sf,2025,7610,Trey Lance,QB,1141,5.2
generic_sf,2025,5970,Greg Dortch,WR,1128,75.1
generic_sf,2025,5010,Will Dissly,TE,1123,19.1
generic_sf,2025,10225,Jonathan Mingo,WR,1108,3.5
generic_sf,2025,6828,AJ Dillon,RB,1101,7.8
generic_sf,2025,8145,Jeremy Ruckert,TE,1092,46.9
generic_sf,2025,7608,Khalil Herbert,RB,1077,1
generic_sf,2025,7891,Brock Wright,TE,1060,36.8
generic_sf,2025,4171,Josh Reynolds,WR,1056,23.1
generic_sf,2025,4454,Kendrick Bourne,WR,1017,92.1
generic_sf,2025,2749,Raheem Mostert,RB,1006,29.4
generic_sf,2025,8917,KaVontae Turpin,WR,997,83.8
generic_sf,2025,6271,Olamide Zaccheaus,WR,995,84.8
generic_sf,2025,8139,Zamir White,RB,993,7.6
generic_sf,2025,10867,Jake Bobo,WR,990,4
generic_sf,2025,6960,Tyler Johnson,WR,978,37.7
generic_sf,2025,7538,Zach Wilson,QB,975,1.4
generic_sf,2025,3286,Demarcus Robinson,WR,950,52.8
generic_sf,2025,2197,Brandin Cooks,WR,949,51.9
generic_sf,2025,4381,Taysom Hill,TE,944,35.6
generic_sf,2025,6850,Harrison Bryant,TE,942,2.7
generic_sf,2025,6938,Cam Akers,RB,933,7.2
generic_sf,2025,11199,Emari Demercado,RB,933,51.6
generic_sf,2025,4040,JuJu Smith-Schuster,WR,928,70.2
generic_sf,2025,8230,Ty Chandler,RB,923,2.4
