league,match_id,minute,elapsed,elapsed_plus,team,goals_for,goals_against
UNKNOWN,24019,61,61,0,8305,0,1
UNKNOWN,24019,67,67,0,8305,0,1
UNKNOWN,24019,86,86,0,8305,0,1
UNKNOWN,24020,7,7,0,9865,0,0
UNKNOWN,24020,39,39,0,9865,1,1
UNKNOWN,24020,52,52,0,9865,1,1
UNKNOWN,24020,66,66,0,9865,1,1
UNKNOWN,24020,71,71,0,7869,1,1
UNKNOWN,24020,73,73,0,9865,1,1
UNKNOWN,24020,75,75,0,9865,1,1
UNKNOWN,24020,79,79,0,9865,1,1
UNKNOWN,24020,94,90,4,9865,1,1
UNKNOWN,24020,95,90,5,7869,1,1
UNKNOWN,24021,10,10,0,9910,0,0
UNKNOWN,24021,19,19,0,8560,0,0
UNKNOWN,24021,28,28,0,8560,0,0
UNKNOWN,24021,31,31,0,8560,0,1
UNKNOWN,24021,42,42,0,9910,1,0
UNKNOWN,24021,52,52,0,9910,2,0
UNKNOWN,24021,63,63,0,8560,0,2
UNKNOWN,24021,85,85,0,9910,2,1
UNKNOWN,24021,86,86,0,8560,1,2
UNKNOWN,24021,87,87,0,8560,1,2
UNKNOWN,24021,88,88,0,8560,1,2
UNKNOWN,24021,90,90,0,9910,2,1
UNKNOWN,24021,94,90,4,8560,2,2
UNKNOWN,24022,10,10,0,9906,0,0
UNKNOWN,24022,12,12,0,8633,0,1
UNKNOWN,24022,18,18,0,9906,1,0
UNKNOWN,24022,20,20,0,8633,0,1
UNKNOWN,24022,42,42,0,8633,1,1
UNKNOWN,24022,61,61,0,9906,1,1
UNKNOWN,24022,74,74,0,8633,1,1
UNKNOWN,24022,76,76,0,9906,1,1
UNKNOWN,24023,4,4,0,9783,0,0
UNKNOWN,24023,4,4,0,9783,0,0
UNKNOWN,24023,5,5,0,9783,0,0
UNKNOWN,24023,7,7,0,9783,0,0
UNKNOWN,24023,34,34,0,8372,0,1
UNKNOWN,24023,47,47,0,9783,1,0
UNKNOWN,24023,47,47,0,9783,1,0
UNKNOWN,24023,49,49,0,8372,0,1
UNKNOWN,24023,52,52,0,9783,1,0
UNKNOWN,24023,69,69,0,8372,0,1
UNKNOWN,24023,73,73,0,8372,0,1
UNKNOWN,24023,86,86,0,9783,1,0
UNKNOWN,24024,1,1,0,10268,0,0
UNKNOWN,24024,15,15,0,8370,0,0
UNKNOWN,24024,15,15,0,8370,0,0
UNKNOWN,24024,18,18,0,8370,0,0
UNKNOWN,24024,21,21,0,10268,0,0
UNKNOWN,24024,21,21,0,10268,0,0
UNKNOWN,24024,24,24,0,10268,0,0
UNKNOWN,24024,67,67,0,8370,1,2
UNKNOWN,24024,68,68,0,8370,1,2
UNKNOWN,24024,72,72,0,8370,1,3
UNKNOWN,24024,76,76,0,10268,3,1
UNKNOWN,24025,22,22,0,7878,0,0
UNKNOWN,24025,23,23,0,7878,0,0
UNKNOWN,24025,42,42,0,10205,0,0
UNKNOWN,24025,48,48,0,10205,0,0
UNKNOWN,24025,49,49,0,7878,0,0
UNKNOWN,24025,53,53,0,10205,0,0
UNKNOWN,24025,54,54,0,10205,0,0
UNKNOWN,24025,57,57,0,7878,0,0
UNKNOWN,24025,57,57,0,7878,0,0
UNKNOWN,24025,63,63,0,10205,0,0
UNKNOWN,24025,83,83,0,7878,0,0
UNKNOWN,24025,85,85,0,7878,0,0
UNKNOWN,24025,87,87,0,7878,0,0
UNKNOWN,24025,89,89,0,7878,0,0
UNKNOWN,24026,9,9,0,8634,0,0
UNKNOWN,24026,11,11,0,8315,0,0
UNKNOWN,24026,43,43,0,8634,0,0
UNKNOWN,24026,53,53,0,8634,0,0
UNKNOWN,24026,71,71,0,8634,0,0
UNKNOWN,24026,74,74,0,8634,0,0
UNKNOWN,24027,5,5,0,9864,0,0
UNKNOWN,24027,10,10,0,9864,0,0
UNKNOWN,24027,11,11,0,9864,0,0
UNKNOWN,24027,16,16,0,9864,0,0
UNKNOWN,24027,19,19,0,9864,0,0
UNKNOWN,24027,21,21,0,9864,0,0
UNKNOWN,24027,34,34,0,9864,0,0
UNKNOWN,24027,35,35,0,9864,0,0
UNKNOWN,24027,40,40,0,9864,0,0
UNKNOWN,24027,41,41,0,9864,0,0
UNKNOWN,24027,44,44,0,9864,0,0
UNKNOWN,24027,45,45,0,9864,0,0
UNKNOWN,24027,49,49,0,8581,0,0
UNKNOWN,24027,56,56,0,9864,0,0
UNKNOWN,24027,57,57,0,9864,0,0
UNKNOWN,24027,58,58,0,9864,0,0
UNKNOWN,24027,60,60,0,9864,0,0
UNKNOWN,24027,70,70,0,9864,0,0
UNKNOWN,24027,78,78,0,9864,0,0
UNKNOWN,24027,86,86,0,9864,0,0
UNKNOWN,24027,89,89,0,9864,0,0
UNKNOWN,24028,3,3,0,9906,0,0
UNKNOWN,24028,6,6,0,8560,0,1
UNKNOWN,24028,8,8,0,8560,0,1
UNKNOWN,24028,13,13,0,9906,2,0
UNKNOWN,24028,16,16,0,8560,0,2
UNKNOWN,24028,22,22,0,8560,0,2
UNKNOWN,24028,24,24,0,8560,0,2
UNKNOWN,24028,35,35,0,8560,0,2
UNKNOWN,24028,39,39,0,9906,2,0
UNKNOWN,24028,53,53,0,8560,0,2
UNKNOWN,24028,67,67,0,9906,2,0
UNKNOWN,24028,76,76,0,8560,0,2
UNKNOWN,24028,82,82,0,8560,0,2
UNKNOWN,24028,88,88,0,8560,0,2
UNKNOWN,24029,4,4,0,9783,0,0
UNKNOWN,24029,19,19,0,7869,0,0
UNKNOWN,24029,46,45,1,9783,0,0
UNKNOWN,24029,47,45,2,9783,0,0
UNKNOWN,24029,48,45,3,9783,0,0
UNKNOWN,24029,51,51,0,7869,0,0
UNKNOWN,24029,60,60,0,7869,1,0
UNKNOWN,24029,76,76,0,9783,0,1
UNKNOWN,24029,84,84,0,7869,1,0
UNKNOWN,24029,87,87,0,9783,0,1
UNKNOWN,24029,92,90,2,7869,1,1
UNKNOWN,24030,10,10,0,10268,0,0
UNKNOWN,24030,11,11,0,10268,0,0
UNKNOWN,24030,15,15,0,10268,0,0
UNKNOWN,24030,22,22,0,8305,0,0
UNKNOWN,24030,29,29,0,8305,0,0
UNKNOWN,24030,40,40,0,10268,0,0
UNKNOWN,24030,40,40,0,10268,0,0
UNKNOWN,24030,41,41,0,10268,0,0
UNKNOWN,24030,47,47,0,10268,0,0
UNKNOWN,24030,63,63,0,8305,0,0
UNKNOWN,24030,69,69,0,10268,0,0
UNKNOWN,24030,82,82,0,10268,0,0
UNKNOWN,24030,84,84,0,8305,0,0
UNKNOWN,24030,90,90,0,10268,0,1
UNKNOWN,24031,19,19,0,10205,0,0
UNKNOWN,24031,39,39,0,10205,0,1
UNKNOWN,24031,44,44,0,8558,1,0
UNKNOWN,24031,48,48,0,10205,0,1
UNKNOWN,24031,57,57,0,10205,0,1
UNKNOWN,24031,63,63,0,10205,0,1
UNKNOWN,24031,81,81,0,10205,0,3
UNKNOWN,24031,88,88,0,8558,3,0
UNKNOWN,24031,92,90,2,10205,0,3
UNKNOWN,24032,17,17,0,8315,0,0
UNKNOWN,24032,28,28,0,8315,0,0
UNKNOWN,24032,30,30,0,10267,0,0
UNKNOWN,24032,39,39,0,8315,0,0
UNKNOWN,24032,39,39,0,8315,0,0
UNKNOWN,24032,43,43,0,8315,0,0
UNKNOWN,24032,46,46,0,8315,0,0
UNKNOWN,24032,47,47,0,8315,0,0
UNKNOWN,24032,81,81,0,10267,1,0
UNKNOWN,24032,82,82,0,10267,1,0
UNKNOWN,24032,93,90,3,8315,1,1
UNKNOWN,24033,1,1,0,8581,0,0
UNKNOWN,24033,20,20,0,8581,0,1
UNKNOWN,24033,21,21,0,8581,0,1
UNKNOWN,24033,34,34,0,8581,0,1
UNKNOWN,24033,36,36,0,8302,1,0
UNKNOWN,24033,37,37,0,8302,1,0
UNKNOWN,24033,46,45,1,8302,2,0
UNKNOWN,24033,49,49,0,8581,0,2
UNKNOWN,24033,54,54,0,8581,0,2
UNKNOWN,24033,54,54,0,8581,0,2
UNKNOWN,24033,55,55,0,8581,0,2
UNKNOWN,24033,58,58,0,8581,0,2
UNKNOWN,24033,67,67,0,8581,0,2
UNKNOWN,24033,78,78,0,8581,1,2
UNKNOWN,24033,83,83,0,8581,1,2
UNKNOWN,24034,4,4,0,8634,0,0
UNKNOWN,24034,5,5,0,8634,0,0
UNKNOWN,24034,6,6,0,8634,0,0
UNKNOWN,24034,16,16,0,9865,0,0
UNKNOWN,24034,22,22,0,8634,0,0
UNKNOWN,24034,25,25,0,8634,0,0
UNKNOWN,24034,31,31,0,8634,0,0
UNKNOWN,24034,45,45,0,9865,0,1
UNKNOWN,24034,49,49,0,8634,1,0
UNKNOWN,24034,49,49,0,8634,1,0
UNKNOWN,24034,54,54,0,8634,1,0
UNKNOWN,24034,60,60,0,9865,0,2
UNKNOWN,24034,69,69,0,8634,2,0
UNKNOWN,24034,69,69,0,8634,2,0
UNKNOWN,24034,75,75,0,8634,2,0
UNKNOWN,24034,80,80,0,8634,3,0
UNKNOWN,24034,86,86,0,9865,0,3
UNKNOWN,24034,89,89,0,8634,3,0
UNKNOWN,24034,91,90,1,9865,0,3
UNKNOWN,24035,23,23,0,9910,0,1
UNKNOWN,24035,47,45,2,9910,0,1
UNKNOWN,24035,50,50,0,9910,0,1
UNKNOWN,24035,58,58,0,7878,1,0
UNKNOWN,24035,63,63,0,9910,0,1
UNKNOWN,24035,80,80,0,9910,0,1
UNKNOWN,24036,3,3,0,8370,0,0
UNKNOWN,24036,4,4,0,8370,0,0
UNKNOWN,24036,15,15,0,8370,0,0
UNKNOWN,24036,18,18,0,8370,0,0
UNKNOWN,24036,19,19,0,8370,0,0
UNKNOWN,24036,28,28,0,8370,0,0
UNKNOWN,24036,33,33,0,8370,0,0
UNKNOWN,24036,88,88,0,8370,0,2
UNKNOWN,24036,91,90,1,8633,2,0
UNKNOWN,24037,4,4,0,8372,0,0
UNKNOWN,24037,37,37,0,8372,0,0
UNKNOWN,24037,44,44,0,8372,0,0
UNKNOWN,24037,52,52,0,8372,0,0
UNKNOWN,24037,66,66,0,9864,0,1
UNKNOWN,24037,67,67,0,9864,0,1
UNKNOWN,24038,17,17,0,9864,0,0
UNKNOWN,24038,33,33,0,9864,0,1
UNKNOWN,24038,34,34,0,9864,0,1
UNKNOWN,24038,37,37,0,9864,0,1
UNKNOWN,24038,48,48,0,9906,1,1
UNKNOWN,24038,55,55,0,9864,1,1
UNKNOWN,24038,83,83,0,9864,2,2
UNKNOWN,24039,9,9,0,9783,0,0
UNKNOWN,24039,9,9,0,9783,0,0
UNKNOWN,24039,15,15,0,9783,0,0
UNKNOWN,24039,17,17,0,9783,0,0
UNKNOWN,24039,20,20,0,8560,0,0
UNKNOWN,24039,38,38,0,9783,0,1
UNKNOWN,24039,42,42,0,8560,1,1
UNKNOWN,24039,44,44,0,8560,1,1
UNKNOWN,24039,64,64,0,9783,1,2
UNKNOWN,24039,66,66,0,9783,1,2
UNKNOWN,24039,89,89,0,8560,2,2
UNKNOWN,24039,90,90,0,8560,2,2
UNKNOWN,24040,2,2,0,7869,0,0
UNKNOWN,24040,7,7,0,7869,0,0
UNKNOWN,24040,15,15,0,10268,0,0
UNKNOWN,24040,37,37,0,7869,0,0
UNKNOWN,24040,60,60,0,10268,1,0
UNKNOWN,24040,68,68,0,10268,1,0
UNKNOWN,24040,70,70,0,7869,0,2
UNKNOWN,24040,70,70,0,7869,0,2
UNKNOWN,24040,77,77,0,7869,0,2
UNKNOWN,24040,86,86,0,7869,0,2
UNKNOWN,24040,90,90,0,7869,0,2
UNKNOWN,24041,5,5,0,10205,0,0
UNKNOWN,24041,8,8,0,10205,0,0
UNKNOWN,24041,16,16,0,10205,0,0
UNKNOWN,24041,18,18,0,10205,0,0
UNKNOWN,24041,22,22,0,8305,0,0
UNKNOWN,24041,25,25,0,8305,0,0
UNKNOWN,24041,38,38,0,8305,0,0
UNKNOWN,24041,38,38,0,8305,0,0
UNKNOWN,24041,45,45,0,8305,0,0
UNKNOWN,24041,56,56,0,8305,0,1
UNKNOWN,24041,56,56,0,8305,0,1
UNKNOWN,24041,58,58,0,8305,0,1
UNKNOWN,24041,58,58,0,8305,0,1
UNKNOWN,24041,68,68,0,10205,1,1
UNKNOWN,24041,84,84,0,8305,1,1
UNKNOWN,24041,92,90,2,8305,1,1
UNKNOWN,24042,27,27,0,8558,0,0
UNKNOWN,24042,32,32,0,8558,0,0
UNKNOWN,24042,46,45,1,8558,1,0
UNKNOWN,24042,49,49,0,8558,1,0
UNKNOWN,24042,54,54,0,8315,0,1
UNKNOWN,24042,55,55,0,8558,1,0
UNKNOWN,24042,61,61,0,8558,1,0
UNKNOWN,24042,77,77,0,8558,1,0
UNKNOWN,24043,14,14,0,8581,0,0
UNKNOWN,24043,15,15,0,10267,0,0
UNKNOWN,24043,26,26,0,10267,1,0
UNKNOWN,24043,41,41,0,8581,0,2
UNKNOWN,24043,58,58,0,8581,0,2
UNKNOWN,24043,62,62,0,10267,2,0
UNKNOWN,24043,63,63,0,10267,2,0
UNKNOWN,24043,64,64,0,8581,0,2
UNKNOWN,24043,69,69,0,10267,2,0
UNKNOWN,24044,45,45,0,8634,2,1
UNKNOWN,24044,56,56,0,8634,2,1
UNKNOWN,24044,74,74,0,8634,2,1
UNKNOWN,24044,79,79,0,8302,1,2
UNKNOWN,24044,79,79,0,8302,1,2
UNKNOWN,24044,90,90,0,8634,2,2
UNKNOWN,24045,4,4,0,7878,0,0
UNKNOWN,24045,7,7,0,7878,0,0
UNKNOWN,24045,17,17,0,9865,0,0
UNKNOWN,24045,41,41,0,9865,0,0
UNKNOWN,24045,45,45,0,9865,0,0
UNKNOWN,24045,47,47,0,7878,0,1
UNKNOWN,24045,59,59,0,9865,1,0
UNKNOWN,24045,70,70,0,7878,0,2
UNKNOWN,24045,81,81,0,9865,2,0
UNKNOWN,24045,89,89,0,7878,0,3
UNKNOWN,24045,92,90,2,7878,0,3
UNKNOWN,24046,4,4,0,8370,1,0
UNKNOWN,24046,10,10,0,9910,1,1
UNKNOWN,24046,16,16,0,9910,1,1
UNKNOWN,24046,45,45,0,8370,1,4
UNKNOWN,24046,62,62,0,9910,6,1
UNKNOWN,24046,72,72,0,8370,1,6
UNKNOWN,24046,78,78,0,8370,1,6
UNKNOWN,24047,4,4,0,8633,0,0
UNKNOWN,24047,7,7,0,8633,0,0
UNKNOWN,24047,9,9,0,8372,0,0
UNKNOWN,24047,15,15,0,8633,0,0
UNKNOWN,24047,19,19,0,8633,0,0
UNKNOWN,24047,25,25,0,8633,1,0
UNKNOWN,24047,40,40,0,8372,0,2
UNKNOWN,24047,41,41,0,8372,0,2
UNKNOWN,24047,41,41,0,8372,0,2
UNKNOWN,24047,42,42,0,8633,2,0
UNKNOWN,24047,47,47,0,8633,2,0
UNKNOWN,24048,4,4,0,9906,0,0
UNKNOWN,24048,10,10,0,9783,0,1
UNKNOWN,24048,34,34,0,9906,2,0
UNKNOWN,24048,34,34,0,9906,2,0
UNKNOWN,24048,37,37,0,9906,2,0
UNKNOWN,24048,47,45,2,9783,0,2
UNKNOWN,24048,71,71,0,9783,0,2
UNKNOWN,24048,74,74,0,9906,2,0
UNKNOWN,24048,80,80,0,9783,1,2
UNKNOWN,24048,82,82,0,9906,2,1
UNKNOWN,24048,94,90,4,9783,1,2
UNKNOWN,24049,12,12,0,10268,0,0
UNKNOWN,24049,21,21,0,8560,0,1
UNKNOWN,24049,41,41,0,8560,0,1
UNKNOWN,24049,46,45,1,8560,0,1
UNKNOWN,24049,47,47,0,10268,1,0
UNKNOWN,24049,51,51,0,10268,1,0
UNKNOWN,24049,56,56,0,10268,1,0
UNKNOWN,24049,60,60,0,10268,1,0
UNKNOWN,24049,60,60,0,10268,1,0
UNKNOWN,24049,61,61,0,10268,1,0
UNKNOWN,24049,82,82,0,8560,0,1
UNKNOWN,24050,23,23,0,10205,0,0
UNKNOWN,24050,25,25,0,7869,0,0
UNKNOWN,24050,27,27,0,7869,0,0
UNKNOWN,24050,30,30,0,7869,0,0
UNKNOWN,24050,42,42,0,10205,0,0
UNKNOWN,24050,43,43,0,10205,0,0
UNKNOWN,24050,51,51,0,10205,0,0
UNKNOWN,24050,75,75,0,10205,0,0
UNKNOWN,24050,75,75,0,10205,0,0
UNKNOWN,24050,75,75,0,10205,0,0
UNKNOWN,24050,82,82,0,10205,0,0
UNKNOWN,24050,84,84,0,10205,0,0
UNKNOWN,24050,88,88,0,10205,0,0
UNKNOWN,24050,88,88,0,10205,0,0
UNKNOWN,24050,90,90,0,10205,0,0
UNKNOWN,24051,3,3,0,8315,0,0
UNKNOWN,24051,38,38,0,8315,0,0
UNKNOWN,24051,39,39,0,8315,0,0
UNKNOWN,24051,43,43,0,8305,0,0
UNKNOWN,24051,66,66,0,8315,2,0
UNKNOWN,24051,68,68,0,8315,2,0
UNKNOWN,24051,70,70,0,8315,2,0
UNKNOWN,24052,5,5,0,8581,0,0
UNKNOWN,24052,21,21,0,8581,0,1
UNKNOWN,24052,23,23,0,8581,1,1
UNKNOWN,24052,23,23,0,8581,1,1
UNKNOWN,24052,23,23,0,8581,1,1
UNKNOWN,24052,42,42,0,8558,1,1
UNKNOWN,24052,48,48,0,8558,2,1
UNKNOWN,24052,63,63,0,8558,2,1
UNKNOWN,24052,66,66,0,8558,2,1
UNKNOWN,24052,69,69,0,8581,1,2
UNKNOWN,24052,86,86,0,8581,1,2
UNKNOWN,24052,92,90,2,8581,2,2
UNKNOWN,24053,8,8,0,10267,0,1
UNKNOWN,24053,45,45,0,8634,1,0
UNKNOWN,24053,58,58,0,10267,0,1
UNKNOWN,24053,73,73,0,8634,1,0
UNKNOWN,24053,76,76,0,10267,0,1
UNKNOWN,24053,83,83,0,8634,1,0
UNKNOWN,24053,89,89,0,8634,1,0
UNKNOWN,24053,90,90,0,8634,1,0
UNKNOWN,24053,92,90,2,8634,1,0
UNKNOWN,24054,10,10,0,8302,0,0
UNKNOWN,24054,16,16,0,7878,0,0
UNKNOWN,24054,25,25,0,7878,1,0
UNKNOWN,24054,32,32,0,8302,0,1
UNKNOWN,24054,37,37,0,8302,0,1
UNKNOWN,24054,47,45,2,8302,0,1
UNKNOWN,24054,47,47,0,8302,0,1
UNKNOWN,24054,54,54,0,7878,1,0
UNKNOWN,24054,58,58,0,7878,1,0
UNKNOWN,24054,64,64,0,8302,0,1
UNKNOWN,24054,66,66,0,7878,1,0
UNKNOWN,24054,71,71,0,8302,1,1
UNKNOWN,24054,82,82,0,8302,1,1
UNKNOWN,24054,89,89,0,8302,1,1
UNKNOWN,24055,10,10,0,9865,0,0
UNKNOWN,24055,11,11,0,8370,0,0
UNKNOWN,24055,16,16,0,8370,0,0
UNKNOWN,24055,23,23,0,8370,0,0
UNKNOWN,24055,50,50,0,9865,0,1
UNKNOWN,24055,54,54,0,9865,0,1
UNKNOWN,24055,55,55,0,9865,0,1
UNKNOWN,24055,56,56,0,8370,1,0
UNKNOWN,24055,71,71,0,9865,0,1
UNKNOWN,24055,74,74,0,9865,0,1
UNKNOWN,24055,86,86,0,9865,0,1
UNKNOWN,24055,88,88,0,8370,1,0
UNKNOWN,24056,1,1,0,9910,0,0
UNKNOWN,24056,36,36,0,9910,0,0
UNKNOWN,24056,37,37,0,9910,0,0
UNKNOWN,24056,45,45,0,9910,1,0
UNKNOWN,24056,51,51,0,8372,0,1
UNKNOWN,24056,60,60,0,9910,1,0
UNKNOWN,24056,80,80,0,9910,1,0
UNKNOWN,24056,81,81,0,9910,1,0
UNKNOWN,24056,88,88,0,9910,1,0
UNKNOWN,24056,92,90,2,9910,1,0
UNKNOWN,24057,14,14,0,9864,0,0
UNKNOWN,24057,14,14,0,9864,0,0
UNKNOWN,24057,17,17,0,8633,0,0
UNKNOWN,24057,35,35,0,8633,1,0
UNKNOWN,24057,65,65,0,9864,0,1
UNKNOWN,24057,80,80,0,8633,2,1
UNKNOWN,24057,83,83,0,8633,2,1
UNKNOWN,24058,11,11,0,9864,0,0
UNKNOWN,24058,16,16,0,9864,0,0
UNKNOWN,24058,25,25,0,9783,0,0
UNKNOWN,24058,33,33,0,9783,0,0
UNKNOWN,24058,40,40,0,9864,0,0
UNKNOWN,24058,44,44,0,9783,0,0
UNKNOWN,24058,46,45,1,9864,0,0
UNKNOWN,24058,50,50,0,9783,0,1
UNKNOWN,24058,63,63,0,9864,1,1
UNKNOWN,24058,68,68,0,9864,1,1
UNKNOWN,24058,76,76,0,9864,1,1
UNKNOWN,24058,87,87,0,9864,1,1
UNKNOWN,24058,88,88,0,9783,1,1
UNKNOWN,24058,93,90,3,9864,1,1
UNKNOWN,24059,10,10,0,10268,0,0
UNKNOWN,24059,11,11,0,10268,0,0
UNKNOWN,24059,12,12,0,9906,0,0
UNKNOWN,24059,23,23,0,9906,0,0
UNKNOWN,24059,41,41,0,9906,0,0
UNKNOWN,24059,42,42,0,9906,0,0
UNKNOWN,24059,49,49,0,9906,0,0
UNKNOWN,24059,52,52,0,10268,0,0
UNKNOWN,24059,53,53,0,9906,0,0
UNKNOWN,24059,54,54,0,9906,0,0
UNKNOWN,24059,71,71,0,9906,2,0
UNKNOWN,24059,73,73,0,10268,0,2
UNKNOWN,24059,82,82,0,10268,0,3
UNKNOWN,24059,83,83,0,10268,0,3
UNKNOWN,24059,91,90,1,10268,0,3
UNKNOWN,24059,94,90,4,10268,0,3
UNKNOWN,24060,4,4,0,8560,0,0
UNKNOWN,24060,25,25,0,10205,0,0
UNKNOWN,24060,26,26,0,10205,0,0
UNKNOWN,24060,33,33,0,8560,0,0
UNKNOWN,24060,41,41,0,10205,0,0
UNKNOWN,24060,41,41,0,10205,0,0
UNKNOWN,24060,42,42,0,10205,0,0
UNKNOWN,24060,43,43,0,8560,0,0
UNKNOWN,24060,44,44,0,10205,0,0
UNKNOWN,24060,44,44,0,10205,0,0
UNKNOWN,24060,62,62,0,8560,0,0
UNKNOWN,24060,62,62,0,8560,0,0
UNKNOWN,24060,63,63,0,8560,0,0
UNKNOWN,24060,79,79,0,10205,0,0
UNKNOWN,24060,81,81,0,8560,0,0
UNKNOWN,24060,94,90,4,10205,0,0
UNKNOWN,24061,4,4,0,8315,0,0
UNKNOWN,24061,14,14,0,7869,0,0
UNKNOWN,24061,16,16,0,8315,0,0
UNKNOWN,24061,26,26,0,7869,0,0
UNKNOWN,24061,29,29,0,8315,0,0
UNKNOWN,24061,32,32,0,7869,0,0
UNKNOWN,24061,33,33,0,7869,0,0
UNKNOWN,24061,36,36,0,8315,0,0
UNKNOWN,24061,47,45,2,8315,0,0
UNKNOWN,24061,66,66,0,7869,0,1
UNKNOWN,24061,72,72,0,7869,0,1
UNKNOWN,24061,74,74,0,7869,0,1
UNKNOWN,24061,79,79,0,7869,0,1
UNKNOWN,24061,86,86,0,7869,0,1
UNKNOWN,24062,1,1,0,8581,0,0
UNKNOWN,24062,4,4,0,8581,0,0
UNKNOWN,24062,35,35,0,8581,0,0
UNKNOWN,24062,44,44,0,8305,0,1
UNKNOWN,24062,56,56,0,8305,0,1
UNKNOWN,24062,62,62,0,8581,1,0
UNKNOWN,24062,74,74,0,8305,0,1
UNKNOWN,24062,74,74,0,8305,0,1
UNKNOWN,24062,81,81,0,8581,1,0
UNKNOWN,24062,94,90,4,8305,0,1
UNKNOWN,24063,6,6,0,8634,0,0
UNKNOWN,24063,42,42,0,8634,2,0
UNKNOWN,24063,48,48,0,8558,0,2
UNKNOWN,24063,49,49,0,8558,0,2
UNKNOWN,24063,58,58,0,8634,2,0
UNKNOWN,24063,64,64,0,8558,0,2
UNKNOWN,24063,66,66,0,8558,0,2
UNKNOWN,24063,79,79,0,8558,0,2
UNKNOWN,24064,2,2,0,7878,0,0
UNKNOWN,24064,15,15,0,7878,0,0
UNKNOWN,24064,26,26,0,10267,0,0
UNKNOWN,24064,36,36,0,7878,0,1
UNKNOWN,24064,59,59,0,7878,0,2
UNKNOWN,24064,60,60,0,7878,0,2
UNKNOWN,24064,76,76,0,7878,0,2
UNKNOWN,24064,81,81,0,10267,2,0
UNKNOWN,24065,5,5,0,8302,0,0
UNKNOWN,24065,6,6,0,8370,0,0
UNKNOWN,24065,24,24,0,8370,0,1
UNKNOWN,24065,27,27,0,8302,1,0
UNKNOWN,24065,28,28,0,8302,1,0
UNKNOWN,24065,28,28,0,8302,1,0
UNKNOWN,24065,29,29,0,8370,0,1
UNKNOWN,24065,43,43,0,8302,1,0
UNKNOWN,24065,59,59,0,8370,0,2
UNKNOWN,24065,76,76,0,8370,0,2
UNKNOWN,24065,79,79,0,8370,0,2
UNKNOWN,24065,88,88,0,8370,0,2
UNKNOWN,24065,91,90,1,8370,0,2
UNKNOWN,24066,8,8,0,8372,0,0
UNKNOWN,24066,17,17,0,8372,0,1
UNKNOWN,24066,20,20,0,8372,0,1
UNKNOWN,24066,32,32,0,8372,0,1
UNKNOWN,24066,42,42,0,9865,1,0
UNKNOWN,24066,45,45,0,8372,0,1
UNKNOWN,24066,57,57,0,9865,1,0
UNKNOWN,24066,70,70,0,8372,0,2
UNKNOWN,24066,71,71,0,8372,0,2
UNKNOWN,24066,72,72,0,9865,2,0
UNKNOWN,24066,78,78,0,9865,2,0
UNKNOWN,24066,79,79,0,9865,2,0
UNKNOWN,24067,4,4,0,9910,0,0
UNKNOWN,24067,9,9,0,8633,0,0
UNKNOWN,24067,12,12,0,8633,0,1
UNKNOWN,24067,20,20,0,9910,1,1
UNKNOWN,24067,27,27,0,8633,2,1
UNKNOWN,24067,52,52,0,9910,2,3
UNKNOWN,24067,54,54,0,9910,2,3
UNKNOWN,24067,54,54,0,8633,3,2
UNKNOWN,24067,61,61,0,9910,2,3
UNKNOWN,24068,2,2,0,10268,0,0
UNKNOWN,24068,22,22,0,9783,0,2
UNKNOWN,24068,50,50,0,9783,0,2
UNKNOWN,24068,57,57,0,10268,3,0
UNKNOWN,24068,66,66,0,9783,0,3
UNKNOWN,24068,80,80,0,10268,3,0
UNKNOWN,24068,91,90,1,9783,0,3
UNKNOWN,24069,11,11,0,10205,0,0
UNKNOWN,24069,20,20,0,10205,0,0
UNKNOWN,24069,25,25,0,10205,0,0
UNKNOWN,24069,35,35,0,10205,0,0
UNKNOWN,24069,51,51,0,10205,0,0
UNKNOWN,24069,73,73,0,10205,0,0
UNKNOWN,24069,82,82,0,9906,1,0
UNKNOWN,24069,95,90,5,10205,0,1
UNKNOWN,24070,11,11,0,8560,0,0
UNKNOWN,24070,14,14,0,8315,0,0
UNKNOWN,24070,14,14,0,8315,0,0
UNKNOWN,24070,23,23,0,8560,0,0
UNKNOWN,24070,32,32,0,8315,0,0
UNKNOWN,24070,59,59,0,8315,1,0
UNKNOWN,24070,59,59,0,8315,1,0
UNKNOWN,24070,74,74,0,8315,1,1
UNKNOWN,24070,76,76,0,8560,1,1
UNKNOWN,24070,81,81,0,8315,1,1
UNKNOWN,24071,5,5,0,8581,0,0
UNKNOWN,24071,5,5,0,8581,0,0
UNKNOWN,24071,14,14,0,7869,0,0
UNKNOWN,24071,22,22,0,8581,0,0
UNKNOWN,24071,24,24,0,8581,0,0
UNKNOWN,24071,38,38,0,8581,0,0
UNKNOWN,24071,43,43,0,7869,0,1
UNKNOWN,24071,51,51,0,8581,1,0
UNKNOWN,24071,52,52,0,7869,0,1
UNKNOWN,24071,64,64,0,7869,0,1
UNKNOWN,24071,90,90,0,7869,0,1
UNKNOWN,24072,14,14,0,8634,1,0
UNKNOWN,24072,22,22,0,8634,1,0
UNKNOWN,24072,24,24,0,8305,0,1
UNKNOWN,24072,27,27,0,8305,0,2
UNKNOWN,24072,55,55,0,8305,0,6
UNKNOWN,24072,56,56,0,8305,0,6
UNKNOWN,24072,73,73,0,8634,6,0
